"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","SN51","SN51_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX51","SX51_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00155097","2020-04-24","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   61",",,7,1300",,,,,"  206",",,7","  122",",,7",,,,,"  206",",,7,1300","   67",",,7","  139",",,7","  144",",,7","  156",",,7","  156",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-25","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   28",",,7,1300",,,,,"  228",",,7","  106",",,7",,,,,"  150",",,7,1300","  116",",,7","  128",",,7","  139",",,7","  172",",,7","  178",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-26","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  333",",,7,1300",,,,,"  150",",,7","   78",",,7",,,,,"   83",",,7,1300","  125",",,7","  128",",,7","  133",",,7","  150",",,7","  156",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-27","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   13",",,7,1300",,,,,"  200",",,7","   22",",,7",,,,,"  200",",,7,1300","  116",",,7","  100",",,7","  111",",,7","  150",",,7","  150",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-28","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,7,1300",,,,,"  239",",,7","  111",",,7",,,,,"  239",",,7,1300","   58",",,7","  128",",,7","  139",",,7","  172",",,7","  178",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-29","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   25",",,7,1300",,,,,"  278",",,7","  117",",,7",,,,,"  133",",,7,1300","  152",",,7","  139",",,7","  150",",,7","  167",",,7","  172",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-04-30","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   23",",,7,1300",,,,,"  172",",,7","   89",",,7",,,,,"  150",",,7,1300","  116",",,7","  133",",,7","  139",",,7","  156",",,7","  161",",,7",,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,H,1300",,,,,"  228",",,H","   44",",,H",,,,,"  222",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,H,1300",,,,,"  278",",,H","  122",",,H",,,,,"  272",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,H,1300",,,,,"  294",",,H","  167",",,H",,,,,"  289",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-04","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   53",",,H,1300",,,,,"  289",",,H","  106",",,H",,,,,"  261",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-05","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   76",",,H,1300",,,,,"  261",",,H","  133",",,H",,,,,"  161",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-06","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   10",",,H,1300",,,,,"  161",",,H","   72",",,H",,,,,"  139",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-07","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,H,1300",,,,,"  211",",,H","   33",",,H",,,,,"  200",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-08","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  170",",,H,1300",,,,,"  222",",,H","   94",",,H",,,,,"   94",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-09","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    3",",,H,1300",,,,,"  167",",,H","  -17",",,H",,,,,"  156",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-10","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,H,1300",,,,,"  211",",,H","   39",",,H",,,,,"  189",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-11","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,H,1300",,,,,"  217",",,H","   22",",,H",,,,,"  133",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-12","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,H,1300",,,,,"  172",",,H","   39",",,H",,,,,"  156",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-13","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   36",",,H,1300",,,,,"  167",",,H","   94",",,H",,,,,"  139",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-14","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   66",",,H,1300",,,,,"  283",",,H","  122",",,H",,,,,"  272",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-15","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    3",",,H,1300",,,,,"  294",",,H","  172",",,H",,,,,"  272",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-16","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,H,1300",,,,,"  300",",,H","  161",",,H",,,,,"  283",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-17","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,H,1300",,,,,"  311",",,H","  189",",,H",,,,,"  250",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-18","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   15",",,H,1300",,,,,"  250",",,H","  172",",,H",,,,,"  172",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-19","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   13",",,H,1300",,,,,"  217",",,H","  122",",,H",,,,,"  206",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-20","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   15",",,H,1300",,,,,"  206",",,H","  128",",,H",,,,,"  167",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-21","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,H,1300",,,,,"  222",",,H","  122",",,H",,,,,"  222",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-25","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,H,1300",,,,,"  328",",,H","  183",",,H",,,,,"  322",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-26","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,H,1300",,,,,"  339",",,H","  189",",,H",,,,,"  267",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-27","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","  157",",,H,1300",,,,,"  289",",,H","  183",",,H",,,,,"  206",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-28","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   84",",,H,1300",,,,,"  289",",,H","  178",",,H",,,,,"  289",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-29","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","   53",",,H,1300",,,,,"  289",",,H","  167",",,H",,,,,"  278",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-30","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,H,1300",,,,,"  289",",,H","  144",",,H",,,,,"  239",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-05-31","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,H,1300",,,,,"  267",",,H","  106",",,H",,,,,"  244",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-06-01","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,H,1300",,,,,"  267",",,H","   94",",,H",,,,,"  261",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-06-02","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,H,1300",,,,,"  322",",,H","  139",",,H",,,,,"  322",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00155097","2020-06-03","37.1318","-86.1481","231.6","MAMMOTH CAVE, KY US","    0",",,H,1300",,,,,"  322",",,H","  189",",,H",,,,,"  322",",,H,1300",,,,,,,,,,,,,,,,,,,,,,,,,,,,
