"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES"
"USW00003195","2019-06-15","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  272",",,W","   44",",,W","   24",",,W",,,,,,,,,,,"  270",",,W","  290",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-06-16","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  261",",,W","   44",",,W","   18",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-06-17","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  272",",,W","   67",",,W","   26",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","   94",",,W","  152",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-06-18","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  267",",,W","   33",",,W","   18",",,W",,,,,,,,,,,"  240",",,W","  210",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-06-19","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  289",",,W","   39",",,W","   27",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-06-20","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  283",",,W","   33",",,W","   52",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","  134",",,W","  165",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-06-21","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  256",",,W","  100",",,W","   68",",,W",,,,,,,,,,,"  200",",,W","  220",",,W","  139",",,W","  174",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-06-22","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  222",",,W","   33",",,W","   23",",,W",,,,,,,,,,,"  250",",,W","  230",",,W","   81",",,W","  130",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-06-23","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  244",",,W","  -21",",,W","   16",",,W",,,,,,,,,,,"   30",",,W","   30",",,W","   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-06-24","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  278",",,W","    6",",,W","   20",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-06-25","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  283",",,W","   17",",,W","   31",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-06-26","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  272",",,W","   33",",,W","   41",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-06-27","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  289",",,W","   22",",,W","   41",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-06-28","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  311",",,W","   11",",,W","   49",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","  134",",,W","  192",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-06-29","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  311",",,W","   72",",,W","   26",",,W",,,,,,,,,,,"  220",",,W","  250",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-06-30","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  272",",,W","  106",",,W","   26",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-07-01","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  311",",,W","   72",",,W","   25",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-07-02","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  294",",,W","   44",",,W","   39",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-07-03","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  289",",,W","   28",",,W","   44",",,W",,,,,,,,,,,"  210",",,W","  200",",,W","  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-07-04","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  289",",,W","   33",",,W","   42",",,W",,,,,,,,,,,"  210",",,W","  200",",,W","  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-07-05","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  289",",,W","   39",",,W","   17",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-07-06","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  300",",,W","   28",",,W","   28",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-07-07","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  278",",,W","   78",",,W","   34",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-07-08","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  278",",,W","   39",",,W","   40",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","  130",",,W","  161",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-07-09","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  294",",,W","   17",",,W","   23",",,W",,,,,,,,,,,"  200",",,W","  210",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-07-10","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  317",",,W","   39",",,W","   20",",,W",,,,,,,,,,,"  210",",,W","  150",",,W","   81",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-07-11","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  328",",,W","   83",",,W","   19",",,W",,,,,,,,,,,"  130",",,W","  110",",,W","   81",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-07-12","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  306",",,W","  128",",,W","   24",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","  107",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-07-13","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  300",",,W","  133",",,W","   19",",,W",,,,,,,,,,,"  280",",,W","  270",",,W","   81",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-07-14","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   15",",,W",,,,,"  306",",,W","  106",",,W","   14",",,W",,,,,,,,,,,"  170",",,W","  160",",,W","   72",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-07-15","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  328",",,W","   94",",,W","   21",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-07-16","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  333",",,W","   83",",,W","   39",",,W",,,,,,,,,,,"  220",",,W","  200",",,W","  116",",,W","  170",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-07-17","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  311",",,W","   61",",,W","   41",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-07-18","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  317",",,W","   72",",,W","   30",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   98",",,W","  143",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-07-19","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  300",",,W","   78",",,W","   28",",,W",,,,,,,,,,,"  220",",,W","  210",",,W","  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-07-20","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  322",",,W","   33",",,W","   31",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-07-21","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  322",",,W","   50",",,W","   23",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-07-22","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  322",",,W","   67",",,W","   22",",,W",,,,,,,,,,,"  240",",,W","  260",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-07-23","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   48",",,W",,,,,"  294",",,W","  128",",,W","   16",",,W",,,,,,,,,,,"   90",",,W","   80",",,W","   76",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-07-24","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    5",",,W",,,,,"  278",",,W","  139",",,W","   15",",,W",,,,,,,,,,,"  190",",,W","  230",",,W","   67",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-07-25","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    8",",,W",,,,,"  300",",,W","  106",",,W","   25",",,W",,,,,,,,,,,"  170",",,W","  300",",,W","   89",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-07-26","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   64",",,W",,,,,"  306",",,W","  106",",,W","   19",",,W",,,,,,,,,,,"  210",",,W","  240",",,W","   81",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-07-27","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  311",",,W","  128",",,W","   21",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","   76",",,W","  121",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-07-28","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  311",",,W","   94",",,W","   10",",,W",,,,,,,,,,,"   40",",,W","   40",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,"    1",",,W",,,,
"USW00003195","2019-07-29","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  333",",,W","   89",",,W","   12",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-07-30","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   94",",,W",,,,,"  283",",,W","  139",",,W","   21",",,W",,,,,,,,,,,"  150",",,W","  140",",,W","   94",",,W","  121",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-07-31","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   64",",,W",,,,,"  211",",,W","  144",",,W","   19",",,W",,,,,,,,,,,"  210",",,W","  240",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-08-01","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  289",",,W","  106",",,W","   10",",,W",,,,,,,,,,,"   20",",,W","  330",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-08-02","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    3",",,W",,,,,"  300",",,W","  117",",,W","   19",",,W",,,,,,,,,,,"  260",",,W","  270",",,W","   67",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-08-03","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  311",",,W","  122",",,W","   17",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   72",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-08-04","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   15",",,W",,,,,"  306",",,W","  150",",,W","   16",",,W",,,,,,,,,,,"  160",",,W","  160",",,W","   76",",,W","  121",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-08-05","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  306",",,W","  122",",,W","   19",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","  112",",,W","  152",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-08-06","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  283",",,W","  139",",,W","   17",",,W",,,,,,,,,,,"  180",",,W","  170",",,W","   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-08-07","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   13",",,W",,,,,"  278",",,W","  133",",,W","   15",",,W",,,,,,,,,,,"  200",",,W","  200",",,W","  107",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,
"USW00003195","2019-08-08","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  300",",,W","   83",",,W","   26",",,W",,,,,,,,,,,"  230",",,W","  240",",,W","   98",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-08-09","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    5",",,W",,,,,"  289",",,W","   94",",,W","   25",",,W",,,,,,,,,,,"  210",",,W","  160",",,W","   89",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-08-10","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  289",",,W","  100",",,W","   28",",,W",,,,,,,,,,,"  210",",,W","  230",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-08-11","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  289",",,W","   94",",,W","   27",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-08-12","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  294",",,W","   67",",,W","   23",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-08-13","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  306",",,W","   61",",,W","   16",",,W",,,,,,,,,,,"  220",",,W","  250",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-08-14","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  333",",,W","   67",",,W","   12",",,W",,,,,,,,,,,"  240",",,W","  250",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-08-15","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  339",",,W","   72",",,W","   19",",,W",,,,,,,,,,,"  230",",,W","  240",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-08-16","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  317",",,W","   56",",,W","   35",",,W",,,,,,,,,,,"  210",",,W","  230",",,W","  107",",,W","  161",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-08-17","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  306",",,W","   44",",,W","   30",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","  103",",,W","  161",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-08-18","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  311",",,W","   33",",,W","   23",",,W",,,,,,,,,,,"  210",",,W","  210",",,W","   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-08-19","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  311",",,W","   50",",,W","   21",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-08-20","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","   61",",,W","   17",",,W",,,,,,,,,,,"  230",",,W","  210",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-08-21","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  322",",,W","   67",",,W","   18",",,W",,,,,,,,,,,"  200",",,W","  230",",,W","   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-08-22","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  311",",,W","   44",",,W","   39",",,W",,,,,,,,,,,"  220",",,W","  200",",,W","  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-08-23","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  300",",,W","   72",",,W","   34",",,W",,,,,,,,,,,"  230",",,W","  240",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-08-24","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  300",",,W","   61",",,W","   25",",,W",,,,,,,,,,,"  240",",,W","  230",",,W","   76",",,W","  121",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-08-25","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  311",",,W","   78",",,W","   26",",,W",,,,,,,,,,,"  240",",,W","  250",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-08-26","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  322",",,W","   83",",,W","   19",",,W",,,,,,,,,,,"  260",",,W","  310",",,W","   72",",,W","  116",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-08-27","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","   83",",,W","   12",",,W",,,,,,,,,,,"  260",",,W","  260",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-08-28","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    3",",,W","    0",",,W","    0",",,W","  317",",,W","   83",",,W","   25",",,W",,,,,,,,,,,"  180",",,W","  170",",,W","  112",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-08-29","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W","    0",",,W","    0",",,W","  306",",,W","   78",",,W","   22",",,W",,,,,,,,,,,"  240",",,W","  230",",,W","   72",",,W","  121",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-08-30","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  317",",,W","   78",",,W","   21",",,W",,,,,,,,,,,"  220",",,W","  220",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-08-31","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","   72",",,W","   17",",,W",,,,,,,,,,,"  210",",,W","  220",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-09-01","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    8",",,W",,,,,"  333",",,W","   67",",,W","   18",",,W",,,,,,,,,,,"  220",",,W","  200",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-09-02","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   79",",,W",,,,,"  306",",,W","  139",",,W","   25",",,W",,,,,,,,,,,"   40",",,W","   40",",,W","  112",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-09-03","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  294",",,W","  106",",,W","   13",",,W",,,,,,,,,,,"  230",",,W","  230",",,W","   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-09-04","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0","T,,W",,,,,"  306",",,W","   94",",,W","   22",",,W",,,,,,,,,,,"  230",",,W","  220",",,W","  112",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-09-05","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","   13",",,W",,,,,"  294",",,W","  117",",,W","   22",",,W",,,,,,,,,,,"   40",",,W","   40",",,W","   81",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-09-06","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  294",",,W","   83",",,W","   15",",,W",,,,,,,,,,,"  210",",,W","  230",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-09-07","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  306",",,W","   78",",,W","   23",",,W",,,,,,,,,,,"  220",",,W","  230",",,W","   94",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,
"USW00003195","2019-09-08","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  256",",,W","   44",",,W","   47",",,W",,,,,,,,,,,"  210",",,W","  230",",,W","  143",",,W","  179",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-09-09","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  250",",,W","   17",",,W","   38",",,W",,,,,,,,,,,"  210",",,W","  230",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,
"USW00003195","2019-09-10","35.94611","-112.15472","2013.5","GRAND CANYON NATIONAL PARK AIRPORT, AZ US","    0",",,W",,,,,"  250",",,W","  139",",,W","   76",",,W",,,,,,,,,,,"  220",",,W","  200",",,W","  157",",,W","  197",",,W",,,,,,,,,,,,,,,,,,
