"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00058690","2020-04-11","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  206",",,H","   28",",,H",,,,,,,,,"   50",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-04-12","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","   23",",,H,0800","   23",",,H","   25",",,H","  128",",,H"," -111",",,H",,,,,,,,," -106",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-04-13","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    8",",,H,0800","   18",",,H","   25",",,H","  -61",",,H"," -139",",,H",,,,,,,,," -128",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-04-14","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","   18",",,H,0800","   43",",,H","   25",",,H","  -78",",,H"," -178",",,H",,,,,,,,," -106",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-04-15","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","   44",",,H"," -106",",,H",,,,,,,,,"  -33",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-04-16","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","  170",",,H,0800","  224",",,H","  203",",,H","   44",",,H","  -78",",,H",,,,,,,,,"  -78",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-04-17","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","   41",",,H,0800","   91",",,H","  279",",,H","  -56",",,H"," -167",",,H",,,,,,,,," -117",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-04-18","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","  152",",,H","   67",",,H"," -117",",,H",,,,,,,,,"    0",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-04-19","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","   76",",,H","  100",",,H","  -28",",,H",,,,,,,,,"   -6",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-04-20","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","   25",",,H","  122",",,H","  -28",",,H",,,,,,,,,"   28",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-04-21","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  144",",,H","  -39",",,H",,,,,,,,,"   -6",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-04-22","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  178",",,H","   -6",",,H",,,,,,,,,"   56",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-04-23","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  172",",,H","   39",",,H",,,,,,,,,"   56",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-04-24","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","   36",",,H,0800","   10",",,H","    0",",,H","  167",",,H","    0",",,H",,,,,,,,,"   11",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-04-25","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  117",",,H","  -28",",,H",,,,,,,,,"   -6",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-04-26","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  150",",,H","   -6",",,H",,,,,,,,,"   22",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-04-27","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  183",",,H","   22",",,H",,,,,,,,,"   89",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-04-28","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  228",",,H","   28",",,H",,,,,,,,,"   83",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-04-29","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  178",",,H","  -17",",,H",,,,,,,,,"   17",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-04-30","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  183",",,H","   17",",,H",,,,,,,,,"   72",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-01","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  256",",,H","   72",",,H",,,,,,,,,"  100",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-02","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","   53",",,H,0800","    0",",,H","    0",",,H","  222",",,H","   61",",,H",,,,,,,,,"   67",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-03","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","   43",",,H,0800","    0",",,H","    0",",,H","   94",",,H","   17",",,H",,,,,,,,,"   33",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-04","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","   38",",,H,0800","    0",",,H","    0",",,H","  189",",,H","   33",",,H",,,,,,,,,"   39",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-05","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  139",",,H","  -22",",,H",,,,,,,,,"   67",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-06","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  178",",,H","  -39",",,H",,,,,,,,,"    6",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-07","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  150",",,H","    6",",,H",,,,,,,,,"   72",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-08","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  172",",,H","  -33",",,H",,,,,,,,,"   -6",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-09","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  100",",,H","   -6",",,H",,,,,,,,,"   33",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-10","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  122",",,H","  -33",",,H",,,,,,,,,"  -11",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-11","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  128",",,H","  -39",",,H",,,,,,,,,"  -39",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-12","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","   86",",,H,0800","    0",",,H","    0",",,H","   72",",,H","  -39",",,H",,,,,,,,,"   17",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-14","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  217",",,H","   39",",,H",,,,,,,,,"   78",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-15","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","   61",",,H,0800","    0",",,H","    0",",,H","  183",",,H","   50",",,H",,,,,,,,,"   61",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-16","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","  142",",,H,0800","    0",",,H","    0",",,H","  100",",,H","   11",",,H",,,,,,,,,"   39",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-17","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  172",",,H","  -11",",,H",,,,,,,,,"   39",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-18","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  172",",,H","   39",",,H",,,,,,,,,"   72",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-19","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  233",",,H","   44",",,H",,,,,,,,,"   72",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-20","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  267",",,H","   72",",,H",,,,,,,,,"  128",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-21","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  256",",,H","    0",",,H",,,,,,,,,"   50",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-22","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  189",",,H","   11",",,H",,,,,,,,,"   50",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-23","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  217",",,H","   44",",,H",,,,,,,,,"   78",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-24","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    5",",,H,0800","    0",",,H","    0",",,H","  222",",,H","   39",",,H",,,,,,,,,"   56",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-25","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","   66",",,H,0800","    0",",,H","    0",",,H","   72",",,H","  -11",",,H",,,,,,,,,"   22",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-26","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  156",",,H","  -11",",,H",,,,,,,,,"   61",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-27","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  233",",,H","   61",",,H",,,,,,,,,"   94",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-28","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","   10",",,H,0800","    0",",,H","    0",",,H","  228",",,H","   61",",,H",,,,,,,,,"   94",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-29","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  183",",,H","   44",",,H",,,,,,,,,"   94",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-30","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  256",",,H","   83",",,H",,,,,,,,,"  111",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-05-31","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","   36",",,H,0800","    0",",,H","    0",",,H","  244",",,H","   94",",,H",,,,,,,,,"  144",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-06-01","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  256",",,H","   83",",,H",,,,,,,,,"  150",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-06-02","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    0",",,H,0800","    0",",,H","    0",",,H","  300",",,H","  117",",,H",,,,,,,,,"  161",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-06-03","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","    3",",,H,0800","    0",",,H","    0",",,H","  294",",,H","   78",",,H",,,,,,,,,"  111",",,H,0800",,,,,,,,,,,,,,,,,,,,
"USC00058690","2020-06-04","40.9656","-105.2186","2138.2","VIRGINIA DALE 7 ENE, CO US","   15",",,H,0800","    0",",,H","    0",",,H","  283",",,H","   72",",,H",,,,,,,,,"  106",",,H,0800",,,,,,,,,,,,,,,,,,,,
