"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00014847","2018-09-01","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    5",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  189",",,W",,,,,"   24",",,W",,,,,,,,,"  213","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-02","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  261",",,W","  194",",,W",,,,,"   23",",,W",,,,,,,,,"  218","H,,S",,,,,,,"  210",",,W","  220",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-03","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  150",",,W",,,,,"   26",",,W",,,,,,,,,"  212","H,,S",,,,,,,"  300",",,W","  340",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-04","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","  107",",,W,2400","    0",",,W","    0",",,W","  222",",,W","  156",",,W",,,,,"   22",",,W",,,,,,,,,"  173","H,,S",,,,,,,"  270",",,W","  200",",,W",,,,,,,,,"   67",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-05","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   94",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  150",",,W",,,,,"   35",",,W",,,,,,,,,"  211","H,,S",,,,,,,"  220",",,W","  230",",,W",,,,,,,,,"   94",",,W","  148",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-06","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","  100",",,W",,,,,"   28",",,W",,,,,,,,,"  161","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-07","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  222",",,W","   61",",,W",,,,,"   25",",,W",,,,,,,,,"  141","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-08","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   72",",,W",,,,,"   18",",,W",,,,,,,,,"  131","H,,S",,,,,,,"  310",",,W","  110",",,W",,,,,,,,,"   45",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-09","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   78",",,W",,,,,"   29",",,W",,,,,,,,,"  128","H,,S",,,,,,,"  150",",,W","  130",",,W",,,,,,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-10","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  217",",,W","   83",",,W",,,,,"   23",",,W",,,,,,,,,"  140","H,,S",,,,,,,"  140",",,W","  150",",,W",,,,,,,,,"   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-11","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  128",",,W",,,,,"   23",",,W",,,,,,,,,"  174","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,,,"   63",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-12","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  156",",,W",,,,,"   28",",,W",,,,,,,,,"  198","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-13","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  150",",,W",,,,,"   27",",,W",,,,,,,,,"  193","H,,S",,,,,,,"  150",",,W","  140",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-14","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","  156",",,W",,,,,"   17",",,W",,,,,,,,,"  211","H,,S",,,,,,,"  200",",,W","  220",",,W",,,,,,,,,"   54",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-15","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  167",",,W",,,,,"    9",",,W",,,,,,,,,"  215","H,,S",,,,,,,"  230",",,W","  240",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-16","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","  178",",,W",,,,,"   23",",,W",,,,,,,,,"  222","H,,S",,,,,,,"  140",",,W","  200",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-17","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  311",",,W","  156",",,W",,,,,"   33",",,W",,,,,,,,,"  213","H,,S",,,,,,,"  300",",,W","  290",",,W",,,,,,,,,"   76",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-18","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","  106",",,W",,,,,"   28",",,W",,,,,,,,,"  144","H,,S",,,,,,,"  310",",,W","  300",",,W",,,,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-19","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    8",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   94",",,W",,,,,"   19",",,W",,,,,,,,,"  134","H,,S",,,,,,,"  150",",,W","  130",",,W",,,,,,,,,"   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-20","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","  117",",,W,2400","    0",",,W","    0",",,W","  172",",,W","  144",",,W",,,,,"   27",",,W",,,,,,,,,"  148","H,,S",,,,,,,"  130",",,W","  120",",,W",,,,,,,,,"   94",",,W","  161",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-21","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   53",",,W,2400","    0",",,W","    0",",,W","  233",",,W","   83",",,W",,,,,"   71",",,W",,,,,,,,,"  174","H,,S",,,,,,,"  290",",,W","  270",",,W",,,,,,,,,"  161",",,W","  241",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-22","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   44",",,W",,,,,"   26",",,W",,,,,,,,,"  107","H,,S",,,,,,,"  230",",,W","  340",",,W",,,,,,,,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-23","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    3",",,W,2400","    0",",,W","    0",",,W","  122",",,W","   61",",,W",,,,,"   32",",,W",,,,,,,,,"   98","H,,S",,,,,,,"  100",",,W","   60",",,W",,,,,,,,,"   63",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-24","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   20",",,W,2400","    0",",,W","    0",",,W","  156",",,W","   67",",,W",,,,,"   43",",,W",,,,,,,,,"   93","H,,S",,,,,,,"  140",",,W","  140",",,W",,,,,,,,,"   98",",,W","  152",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-25","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   25",",,W,2400","    0",",,W","    0",",,W","  200",",,W","  100",",,W",,,,,"   30",",,W",,,,,,,,,"  168","H,,S",,,,,,,"  310",",,W","  300",",,W",,,,,,,,,"   76",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-26","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   18",",,W,2400","    0",",,W","    0",",,W","  128",",,W","   61",",,W",,,,,"   43",",,W",,,,,,,,,"  113","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,,,"   89",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-27","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","  114",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   39",",,W",,,,,"   28",",,W",,,,,,,,,"  105","H,,S",,,,,,,"  200",",,W","  180",",,W",,,,,,,,,"   98",",,W","  139",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-28","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  122",",,W","   61",",,W",,,,,"   35",",,W",,,,,,,,,"  107","H,,S",,,,,,,"  300",",,W","  310",",,W",,,,,,,,,"   72",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-29","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    8",",,W,2400","    0",",,W","    0",",,W","   83",",,W","   17",",,W",,,,,"   32",",,W",,,,,,,,,"   69","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-09-30","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  128",",,W","   11",",,W",,,,,"   11",",,W",,,,,,,,,"   57","H,,S",,,,,,,"  180",",,W","  220",",,W",,,,,,,,,"   36",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-01","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   25",",,W,2400","    0",",,W","    0",",,W","  133",",,W","   44",",,W",,,,,"   19",",,W",,,,,,,,,"   84","H,,S",,,,,,,"  130",",,W","  120",",,W",,,,,,,,,"   45",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-02","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   56",",,W",,,,,"   21",",,W",,,,,,,,,"   98","H,,S",,,,,,,"  260",",,W","   50",",,W",,,,,,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-03","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","  467",",,W,2400","    0",",,W","    0",",,W","  211",",,W","   56",",,W",,,,,"   39",",,W",,,,,,,,,"  102","H,,S",,,,,,,"  240",",,W","  240",",,W",,,,,,,,,"  112",",,W","  192",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-04","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  206",",,W","   11",",,W",,,,,"   73",",,W",,,,,,,,,"  105","H,,S",,,,,,,"  310",",,W","  330",",,W",,,,,,,,,"  165",",,W","  282",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-05","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    8",",,W,2400","    0","T,,W","    0",",,W","   89",",,W","   17",",,W",,,,,"   26",",,W",,,,,,,,,"   51","H,,S",,,,,,,"  100",",,W","   70",",,W",,,,,,,,,"   54",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-06","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    5",",,W,2400","    0",",,W","    0",",,W","  122",",,W","   72",",,W",,,,,"   31",",,W",,,,,,,,,"   84","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,,,"   72",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-07","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","   61",",,W",,,,,"   25",",,W",,,,,,,,,"   78","H,,S",,,,,,,"   40",",,W","   60",",,W",,,,,,,,,"   45",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-08","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","  178",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   56",",,W",,,,,"   26",",,W",,,,,,,,,"   78","H,,S",,,,,,,"  100",",,W","  100",",,W",,,,,,,,,"   54",",,W","  107",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-09","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   28",",,W,2400","    0",",,W","    0",",,W","  167",",,W","   94",",,W",,,,,"   21",",,W",,,,,,,,,"  138","H,,S",,,,,,,"   70",",,W","   70",",,W",,,,,,,,,"   58",",,W","   98",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-10","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","  813",",,W,2400","    0",",,W","    0",",,W","  128",",,W","   78",",,W",,,,,"   42",",,W",,,,,,,,,"  103","H,,S",,,,,,,"   60",",,W","  110",",,W",,,,,,,,,"   72",",,W","  112",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-11","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   15",",,W,2400","    0",",,W","    0",",,W","  133",",,W","   28",",,W",,,,,"   62",",,W",,,,,,,,,"   92","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,,,"  125",",,W","  188",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-12","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   33",",,W,2400","   20",",,W","    0",",,W","   61",",,W","   11",",,W",,,,,"   53",",,W",,,,,,,,,"   36","H,,S",,,,,,,"  300",",,W","  290",",,W",,,,,,,,,"  103",",,W","  165",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-13","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0","T,,W","    0",",,W","   94",",,W","    6",",,W",,,,,"   29",",,W",,,,,,,,,"   34","H,,S",,,,,,,"  230",",,W","  200",",,W",,,,,,,,,"   72",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-14","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   38",",,W,2400","    0",",,W","    0",",,W","   89",",,W","   39",",,W",,,,,"   26",",,W",,,,,,,,,"   72","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-15","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   76",",,W,2400","    3",",,W","    0",",,W","   44",",,W","   17",",,W",,,,,"   49",",,W",,,,,,,,,"   35","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,,,"  125",",,W","  188",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-16","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    5",",,W,2400","    0",",,W","    0",",,W","  106",",,W","    6",",,W",,,,,"   46",",,W",,,,,,,,,"   43","H,,S",,,,,,,"  290",",,W","  320",",,W",,,,,,,,,"   76",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-17","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   51",",,W,2400","   41",",,W","    0","T,,W","   44",",,W","    0",",,W",,,,,"   55",",,W",,,,,,,,,"   25","H,,S",,,,,,,"  310",",,W","  330",",,W",,,,,,,,,"  112",",,W","  188",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-18","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0","T,,W","    0","T,,W","  111",",,W","  -16",",,W",,,,,"   55",",,W",,,,,,,,,"   38","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,,,"  103",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-19","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   74",",,W,2400","    0",",,W","    0",",,W","  144",",,W","   78",",,W",,,,,"   61",",,W",,,,,,,,,"  108","H,,S",,,,,,,"  290",",,W","  300",",,W",,,,,,,,,"  112",",,W","  192",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-20","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    3",",,W,2400","    0",",,W","    0",",,W","   78",",,W","   11",",,W",,,,,"   67",",,W",,,,,,,,,"   56","H,,S",,,,,,,"  290",",,W","  280",",,W",,,,,,,,,"  116",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-21","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   44",",,W","    6",",,W",,,,,"   21",",,W",,,,,,,,,"   18","H,,S",,,,,,,"  220",",,W","  320",",,W",,,,,,,,,"   58",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-22","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","  128",",,W","  -10",",,W",,,,,"   24",",,W",,,,,,,,,"   39","H,,S",,,,,,,"  210",",,W","  200",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-23","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","   78",",,W","   28",",,W",,,,,"   50",",,W",,,,,,,,,"   62","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,,,"   89",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-24","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   67",",,W","  -21",",,W",,,,,"   13",",,W",,,,,,,,,"   29","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-25","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0","T,,W,2400","    0",",,W","    0",",,W","   83",",,W","  -16",",,W",,,,,"    8",",,W",,,,,,,,,"   30","H,,S",,,,,,,"  110",",,W","   70",",,W",,,,,,,,,"   27",",,W","   40",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-26","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    8",",,W,2400","    0",",,W","    0",",,W","   67",",,W","   28",",,W",,,,,"   30",",,W",,,,,,,,,"   47","H,,S",,,,,,,"   90",",,W","  100",",,W",,,,,,,,,"   54",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-27","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   28",",,W,2400","    0",",,W","    0",",,W","   61",",,W","   28",",,W",,,,,"   21",",,W",,,,,,,,,"   39","H,,S",,,,,,,"  120",",,W","  100",",,W",,,,,,,,,"   40",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-28","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   25",",,W,2400","   13",",,W","    0","T,,W","   39",",,W","   11",",,W",,,,,"   22",",,W",,,,,,,,,"   27","H,,S",,,,,,,"  340",",,W","  330",",,W",,,,,,,,,"   58",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-29","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","   28",",,W",,,,,"   45",",,W",,,,,,,,,"   49","H,,S",,,,,,,"  310",",,W","  300",",,W",,,,,,,,,"   89",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-30","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","   10",",,W,2400","    0",",,W","    0",",,W","   83",",,W","   11",",,W",,,,,"   25",",,W",,,,,,,,,"   48","H,,S",,,,,,,"  130",",,W","  150",",,W",,,,,,,,,"   76",",,W","  112",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014847","2018-10-31","46.4794","-84.3572","220.1","SAULT STE MARIE SANDERSON FIELD, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  128",",,W","   56",",,W",,,,,"   40",",,W",,,,,,,,,"   78","H,,S",,,,,,,"  300",",,W","  320",",,W",,,,,,,,,"   81",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
