"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00457941","2019-09-02","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  106",",,7",,,"   81",",,7,1200",,,"  128",",,7","  278",",,7","  111",",,7,2400","  105",",,7",,,"  200",",,7","  289",",,7",,,,,,,,,,
"USC00457941","2019-09-03","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","   78",",,7",,,"   71",",,7,1200",,,"  128",",,7","  272",",,7","  178",",,7,2400","   53",",,7",,,"  189",",,7","  289",",,7",,,,,,,,,,
"USC00457941","2019-09-04","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","   89",",,7",,,"   66",",,7,1200",,,"  128",",,7","  267",",,7","   89",",,7,2400","   89",",,7",,,"  194",",,7","  278",",,7",,,,,,,,,,
"USC00457941","2019-09-05","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","   61",",,7",,,"   66",",,7,1200",,,"  117",",,7","  267",",,7","  161",",,7,2400","   56",",,7",,,"  183",",,7","  283",",,7",,,,,,,,,,
"USC00457941","2019-09-06","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   18",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  117",",,7",,,"   48",",,7,1200",,,"  156",",,7","  250",",,7","  122",",,7,2400","   51",",,7",,,"  206",",,7","  267",",,7",,,,,,,,,,
"USC00457941","2019-09-07","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","   94",",,7",,,"   36",",,7,1200",,,"  139",",,7","  239",",,7","  172",",,7,2400","   39",",,7",,,"  172",",,7","  239",",,7",,,,,,,,,,
"USC00457941","2019-09-08","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   36",",,7,2400","    0",",,7,2400","    0",",,7,2400","  172",",,7","  117",",,7",,,"   33",",,7,1200",,,"  150",",,7","  261",",,7","  128",",,7,2400","   55",",,7",,,"  183",",,7","  261",",,7",,,,,,,,,,
"USC00457941","2019-09-09","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","  170",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   94",",,7",,,"   18",",,7,1200",,,"  117",",,7","  161",",,7","  111",",,7,2400","   85",",,7",,,"  150",",,7","  183",",,7",,,,,,,,,,
"USC00457941","2019-09-10","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","   89",",,7",,,"   23",",,7,1200",,,"  117",",,7","  194",",,7","  100",",,7,2400","   51",",,7",,,"  133",",,7","  178",",,7",,,,,,,,,,
"USC00457941","2019-09-11","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","   83",",,7",,,"   20",",,7,1200",,,"  122",",,7","  217",",,7","   89",",,7,2400","   21",",,7",,,"  133",",,7","  189",",,7",,,,,,,,,,
"USC00457941","2019-09-12","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","   72",",,7",,,"   43",",,7,1200",,,"  106",",,7","  244",",,7","  144",",,7,2400","   61",",,7",,,"  128",",,7","  211",",,7",,,,,,,,,,
"USC00457941","2019-09-13","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  111",",,7",,,"   66",",,7,1200",,,"  128",",,7","  244",",,7","  144",",,7,2400","   80",",,7",,,"  150",",,7","  228",",,7",,,,,,,,,,
"USC00457941","2019-09-14","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","  106",",,7",,,"   66",",,7,1200",,,"  117",",,7","  217",",,7","  117",",,7,2400","  134",",,7",,,"  156",",,7","  222",",,7",,,,,,,,,,
"USC00457941","2019-09-15","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","   83",",,7",,,"   48",",,7,1200",,,"  117",",,7","  211",",,7","  139",",,7,2400","   64",",,7",,,"  144",",,7","  217",",,7",,,,,,,,,,
"USC00457941","2019-09-16","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   30",",,7,2400","    0",",,7,2400","    0",",,7,2400","  139",",,7","   83",",,7",,,"   41",",,7,1200",,,"  122",",,7","  228",",,7","   94",",,7,2400","   95",",,7",,,"  161",",,7","  228",",,7",,,,,,,,,,
"USC00457941","2019-09-17","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   72",",,7",,,"   20",",,7,1200",,,"   89",",,7","  161",",,7","  106",",,7,2400","  105",",,7",,,"  122",",,7","  167",",,7",,,,,,,,,,
"USC00457941","2019-09-18","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   86",",,7,2400","    0",",,7,2400","    0",",,7,2400","  150",",,7","   56",",,7",,,"   18",",,7,1200",,,"  111",",,7","  178",",,7","   67",",,7,2400","   60",",,7",,,"  128",",,7","  172",",,7",,,,,,,,,,
"USC00457941","2019-09-19","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   67",",,7",,,"   13",",,7,1200",,,"  100",",,7","  161",",,7","  100",",,7,2400","   29",",,7",,,"  111",",,7","  161",",,7",,,,,,,,,,
"USC00457941","2019-09-20","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","   72",",,7",,,"   25",",,7,1200",,,"  106",",,7","  189",",,7","   94",",,7,2400","   32",",,7",,,"  117",",,7","  167",",,7",,,,,,,,,,
"USC00457941","2019-09-21","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","   39",",,7",,,,,,,,,,,"   94",",,7,2400","   53",",,7",,,"  100",",,7","  178",",,7",,,,,,,,,,
"USC00457941","2019-09-22","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","   67",",,7",,,"   30",",,7,1200",,,"  100",",,7","  222",",,7","  122",",,7,2400","   51",",,7",,,"  106",",,7","  183",",,7",,,,,,,,,,
"USC00457941","2019-09-23","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  172",",,7","   94",",,7",,,"   33",",,7,1200",,,"  117",",,7","  200",",,7","  106",",,7,2400","  172",",,7",,,"  133",",,7","  178",",,7",,,,,,,,,,
"USC00457941","2019-09-24","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","   67",",,7",,,"   33",",,7,1200",,,"   89",",,7","  189",",,7","   72",",,7,2400","  167",",,7",,,"  111",",,7","  178",",,7",,,,,,,,,,
"USC00457941","2019-09-25","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","   33",",,7",,,"   53",",,7,1200",,,"   67",",,7","  211",",,7","  133",",,7,2400","  116",",,7",,,"  106",",,7","  189",",,7",,,,,,,,,,
"USC00457941","2019-09-26","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  100",",,7",,,"   66",",,7,1200",,,"  100",",,7","  194",",,7","  100",",,7,2400","  172",",,7",,,"  133",",,7","  189",",,7",,,,,,,,,,
"USC00457941","2019-09-27","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   51",",,7,2400","    0",",,7,2400","    0",",,7,2400","  150",",,7","    0",",,7",,,"   46",",,7,1200",,,"   61",",,7","  200",",,7","   67",",,7,2400","   61",",,7",,,"  100",",,7","  183",",,7",,,,,,,,,,
"USC00457941","2019-09-28","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","  185",",,7,2400","   38",",,7,2400","   25",",,7,2400","   67",",,7","    0",",,7",,,"    8",",,7,1200",,,"   50",",,7","  133",",,7","    6",",,7,2400","  114",",,7",,,"   72",",,7","  183",",,7",,,,,,,,,,
"USC00457941","2019-09-29","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   56",",,7,2400","   41",",,7,2400","    0","T,,7,2400","   22",",,7","    0",",,7",,,"    8",",,7,1200",,,"    6",",,7","   56",",,7","   22",",,7,2400","  187",",,7",,,"   39",",,7","   72",",,7",,,,,,,,,,
"USC00457941","2019-09-30","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   67",",,7","  -22",",,7",,,"   10",",,7,1200",,,"   17",",,7","   72",",,7","   22",",,7,2400","  122",",,7",,,"   33",",,7","   50",",,7",,,,,,,,,,
"USC00457941","2019-10-01","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","  -33",",,7",,,,,,,,,,,"  -22",",,7,2400",,,,,"   28",",,7","   78",",,7",,,,,,,,,,
"USC00457941","2019-10-02","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  122",",,7","  -33",",,7",,,,,,,,,,,"   56",",,7,2400",,,,,"   28",",,7","   72",",,7",,,,,,,,,,
"USC00457941","2019-10-03","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","    0",",,7",,,,,,,,,,,"    0",",,7,2400",,,,,"   50",",,7","   83",",,7",,,,,,,,,,
"USC00457941","2019-10-04","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","  -17",",,7",,,,,,,,,,,"   56",",,7,2400",,,,,"   44",",,7","   83",",,7",,,,,,,,,,
"USC00457941","2019-10-05","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  139",",,7","    0",",,7",,,,,,,,,,,"    6",",,7,2400",,,,,"   56",",,7","   83",",,7",,,,,,,,,,
"USC00457941","2019-10-06","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  156",",,7","  -28",",,7",,,,,,,,,,,"   33",",,7,2400",,,,,"   39",",,7","  100",",,7",,,,,,,,,,
"USC00457941","2019-10-07","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","   17",",,7",,,,,,,,,,,"  128",",,7,2400",,,,,"   61",",,7","  111",",,7",,,,,,,,,,
"USC00457941","2019-10-08","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   81",",,7,2400","   38",",,7,2400","   25",",,7,2400","  128",",,7","    0",",,7",,,,,,,,,,,"    6",",,7,2400",,,,,"   83",",,7","  117",",,7",,,,,,,,,,
"USC00457941","2019-10-09","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   56",",,7","  -56",",,7",,,,,,,,,,,"  -56",",,7,2400",,,,,"   50",",,7","  122",",,7",,,,,,,,,,
"USC00457941","2019-10-10","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   56",",,7","  -56",",,7",,,,,,,,,,,"  -56",",,7,2400",,,,,"   28",",,7","   89",",,7",,,,,,,,,,
"USC00457941","2019-10-11","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","  -56",",,7",,,,,,,,,,,"   -6",",,7,2400",,,,,"   22",",,7","   39",",,7",,,,,,,,,,
"USC00457941","2019-10-12","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","  -39",",,7",,,,,,,,,,,"   33",",,7,2400",,,,,"   22",",,7","   78",",,7",,,,,,,,,,
"USC00457941","2019-10-13","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   89",",,7","   17",",,7",,,,,,,,,,,"   56",",,7,2400",,,,,"   22",",,7","   72",",,7",,,,,,,,,,
"USC00457941","2019-10-14","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","    0",",,7",,,,,,,,,,,"   28",",,7,2400",,,,,"   39",",,7","   72",",,7",,,,,,,,,,
"USC00457941","2019-10-15","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  128",",,7","  -11",",,7",,,,,,,,,,,"   56",",,7,2400",,,,,"   33",",,7","  100",",,7",,,,,,,,,,
"USC00457941","2019-10-16","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  161",",,7","   39",",,7",,,,,,,,,,,"   94",",,7,2400",,,,,"   50",",,7","   89",",,7",,,,,,,,,,
"USC00457941","2019-10-17","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","   67",",,7",,,,,,,,,,,"   67",",,7,2400",,,,,"   78",",,7","  106",",,7",,,,,,,,,,
"USC00457941","2019-10-18","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   23",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","   33",",,7",,,,,,,,,,,"   56",",,7,2400",,,,,"   61",",,7","  106",",,7",,,,,,,,,,
"USC00457941","2019-10-19","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   81",",,7,2400","    0",",,7,2400","    0",",,7,2400","   56",",,7","   17",",,7",,,,,,,,,,,"   28",",,7,2400",,,,,"   61",",,7","   78",",,7",,,,,,,,,,
"USC00457941","2019-10-20","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   28",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","   17",",,7",,,,,,,,,,,"   44",",,7,2400",,,,,"   44",",,7","   67",",,7",,,,,,,,,,
"USC00457941","2019-10-21","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   94",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","   11",",,7",,,,,,,,,,,"   83",",,7,2400",,,,,"   44",",,7","   67",",,7",,,,,,,,,,
"USC00457941","2019-10-22","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  156",",,7","   28",",,7",,,,,,,,,,,"   33",",,7,2400",,,,,"   61",",,7","   89",",,7",,,,,,,,,,
"USC00457941","2019-10-23","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  122",",,7","  -17",",,7",,,,,,,,,,,"  -17",",,7,2400",,,,,"   39",",,7","  100",",,7",,,,,,,,,,
"USC00457941","2019-10-24","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","  -17",",,7",,,,,,,,,,,"   33",",,7,2400",,,,,"   33",",,7","  100",",,7",,,,,,,,,,
"USC00457941","2019-10-25","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","    6",",,7",,,,,,,,,,,"   61",",,7,2400",,,,,"   28",",,7","   72",",,7",,,,,,,,,,
"USC00457941","2019-10-26","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    8",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   78",",,7","  -33",",,7",,,,,,,,,,,"  -33",",,7,2400",,,,,"    6",",,7","   78",",,7",,,,,,,,,,
"USC00457941","2019-10-27","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","  -78",",,7",,,,,,,,,,,"    0",",,7,2400",,,,,"   17",",,7","   33",",,7",,,,,,,,,,
"USC00457941","2019-10-28","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   83",",,7","  -61",",,7",,,,,,,,,,,"  -61",",,7,2400",,,,,"   17",",,7","   39",",,7",,,,,,,,,,
"USC00457941","2019-10-29","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   -6",",,7"," -122",",,7",,,,,,,,,,," -117",",,7,2400",,,,,"    0",",,7","   44",",,7",,,,,,,,,,
"USC00457941","2019-10-30","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   22",",,7"," -128",",,7",,,,,,,,,,,"  -67",",,7,2400",,,,,"   -6",",,7","    0",",,7",,,,,,,,,,
"USC00457941","2019-10-31","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   56",",,7","  -72",",,7",,,,,,,,,,,"  -67",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2019-11-01","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   67",",,7"," -100",",,7",,,,,,,,,,,"  -44",",,7,2400",,,,,"  -11",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2019-11-02","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   94",",,7","  -67",",,7",,,,,,,,,,,"  -39",",,7,2400",,,,,"  -11",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2019-11-03","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","  -50",",,7",,,,,,,,,,,"  -11",",,7,2400",,,,,"   -6",",,7","   -6",",,7",,,,,,,,,,
"USC00457941","2019-11-04","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  122",",,7","  -33",",,7",,,,,,,,,,,"  -33",",,7,2400",,,,,"   -6",",,7","    6",",,7",,,,,,,,,,
"USC00457941","2019-11-05","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","  -39",",,7",,,,,,,,,,,"   11",",,7,2400",,,,,"    0",",,7","   39",",,7",,,,,,,,,,
"USC00457941","2019-11-06","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","  -33",",,7",,,,,,,,,,,"  -22",",,7,2400",,,,,"    0",",,7","   33",",,7",,,,,,,,,,
"USC00457941","2019-11-07","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","  -56",",,7",,,,,,,,,,,"    6",",,7,2400",,,,,"    0",",,7","   39",",,7",,,,,,,,,,
"USC00457941","2019-11-08","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","  -33",",,7",,,,,,,,,,,"    0",",,7,2400",,,,,"    0",",,7","   17",",,7",,,,,,,,,,
"USC00457941","2019-11-09","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   15",",,7,2400","    0",",,7,2400","    0",",,7,2400","   67",",,7","  -17",",,7",,,,,,,,,,,"    6",",,7,2400",,,,,"    0",",,7","   22",",,7",,,,,,,,,,
"USC00457941","2019-11-10","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   67",",,7","  -28",",,7",,,,,,,,,,,"   -6",",,7,2400",,,,,"   17",",,7","   39",",,7",,,,,,,,,,
"USC00457941","2019-11-11","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   44",",,7","  -61",",,7",,,,,,,,,,,"    0",",,7,2400",,,,,"    0",",,7","   17",",,7",,,,,,,,,,
"USC00457941","2019-11-12","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   13",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   28",",,7","  -17",",,7",,,,,,,,,,,"   22",",,7,2400",,,,,"    0",",,7","    6",",,7",,,,,,,,,,
"USC00457941","2019-11-13","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   39",",,7","    0",",,7",,,,,,,,,,,"    0",",,7,2400",,,,,"    0",",,7","   17",",,7",,,,,,,,,,
"USC00457941","2019-11-14","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","  -11",",,7",,,,,,,,,,,"   -6",",,7,2400",,,,,"    6",",,7","   28",",,7",,,,,,,,,,
"USC00457941","2019-11-15","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   28",",,7,2400","    0",",,7,2400","    0",",,7,2400","   33",",,7","  -17",",,7",,,,,,,,,,,"   33",",,7,2400",,,,,"   11",",,7","   39",",,7",,,,,,,,,,
"USC00457941","2019-11-16","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","   67",",,7","   28",",,7",,,,,,,,,,,"   39",",,7,2400",,,,,"   11",",,7","   39",",,7",,,,,,,,,,
"USC00457941","2019-11-17","47.6812","-117.6267","729.1","SPOKANE WEATHER FORECAST OFFICE, WA US","   89",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","   17",",,7",,,,,,,,,,,"   33",",,7,2400",,,,,"   28",",,7","   39",",,7",,,,,,,,,,
