"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00459012","2019-04-30","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  128",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-01","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","   78",",,7","   22",",,7","    0",",,7",,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-02","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  167",",,7","   22",",,7",,,,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-03","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  167",",,7","   11",",,7",,,,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-04","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  189",",,7","   11",",,7",,,,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-05","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  222",",,7","   11",",,7",,,,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-06","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  206",",,7","   61",",,7",,,,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-07","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  239",",,7","   39",",,7",,,,,,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-08","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  211",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-09","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  206",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-10","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  239",",,7","   39",",,7",,,,,,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-11","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  261",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-12","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  244",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-13","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  222",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-14","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  278",",,7","   39",",,7",,,,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-15","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  278",",S,7","   28",",,7",,,,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-16","47.6497","-120.0801","812.0","WATERVILLE, WA US","    8",",,7,0700","    0",",,7,","    0",",,7,0700","  128",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-17","47.6497","-120.0801","812.0","WATERVILLE, WA US","  147",",,7,0700","    0",",,7,","    0",",,7,0700","  139",",,7","   72",",,7",,,,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-18","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  144",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-19","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  172",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-20","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  139",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-21","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  156",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-22","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  167",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-23","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  189",",,7","   22",",,7",,,,,,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-24","47.6497","-120.0801","812.0","WATERVILLE, WA US","   43",",,7,0700","    0",",,7,","    0",",,7,0700","  228",",,7","   28",",,7",,,,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-25","47.6497","-120.0801","812.0","WATERVILLE, WA US","  112",",,7,0700","    0",",,7,","    0",",,7,0700","  144",",,7","   83",",,7",,,,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-26","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  139",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-27","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  217",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-28","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  228",",,7","  100",",,7",,,,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-29","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  261",",,7","  100",",,7",,,,,,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-30","47.6497","-120.0801","812.0","WATERVILLE, WA US","   10",",,7,0700","    0",",,7,","    0",",,7,0700","  261",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-05-31","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  261",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-01","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  272",",,7","  106",",,7",,,,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-02","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  283",",,7","  111",",,7",,,,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-03","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  278",",,7","  111",",,7","   67",",,7",,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-04","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  217",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-05","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  278",",,7","   44",",,7",,,,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-06","47.6497","-120.0801","812.0","WATERVILLE, WA US","   15",",,7,0700","    0",",,7,","    0",",,7,0700","  144",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-07","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  144",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-08","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  178",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-09","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  194",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-10","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  278",",,7","   -6",",,7",,,,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-11","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  289",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-12","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  283",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-13","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  294",",,7",,,,,,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-14","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  256",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-15","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  278",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-16","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  283",",,7",,,,,,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-17","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  283",",,7","   78",",,7",,,,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-18","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  233",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-19","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  278",",,7","   39",",,7",,,,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-20","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  283",",,7","   33",",,7",,,,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-21","47.6497","-120.0801","812.0","WATERVILLE, WA US","    3",",,7,0700","    0",",,7,","    0",",,7,0700","  172",",,7","   72",",,7",,,,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-22","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  217",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-23","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  228",",,7","   72",",,7",,,,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-24","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  228",",,7","   72",",,7",,,,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-25","47.6497","-120.0801","812.0","WATERVILLE, WA US","    3",",,7,0700","    0",",,7,","    0",",,7,0700","  206",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-26","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  228",",,7","   56",",,7",,,,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-27","47.6497","-120.0801","812.0","WATERVILLE, WA US","   94",",,7,0700","    0",",,7,","    0",",,7,0700","  144",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-28","47.6497","-120.0801","812.0","WATERVILLE, WA US","   43",",,7,0700","    0",",,7,","    0",",,7,0700","  217",",,7","  128",",,7",,,,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-29","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  189",",,7","   56",",,7",,,,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-06-30","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  233",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-01","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  256",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-02","47.6497","-120.0801","812.0","WATERVILLE, WA US","  127",",,7,0700","    0",",,7,","    0",",,7,0700","  228",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-03","47.6497","-120.0801","812.0","WATERVILLE, WA US","  170",",,7,0700","    0",",,7,","    0",",,7,0700","  222",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-04","47.6497","-120.0801","812.0","WATERVILLE, WA US","   25",",,7,0700","    0",",,7,","    0",",,7,0700","  233",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-05","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  233",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-06","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  228",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-07","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  211",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-08","47.6497","-120.0801","812.0","WATERVILLE, WA US","   86",",,7,0700","    0",",,7,","    0",",,7,0700","  217",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-09","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  228",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-10","47.6497","-120.0801","812.0","WATERVILLE, WA US","    5",",,7,0700","    0",",,7,","    0",",,7,0700","  233",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-11","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  233",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-12","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  228",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-13","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  250",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-14","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  233",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-15","47.6497","-120.0801","812.0","WATERVILLE, WA US","  104",",,7,0700","    0",",,7,","    0",",,7,0700","  211",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-16","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  228",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-17","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0","T,,7,0700","    0",",,7,","    0",",,7,0700","  200",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-18","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  178",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-19","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  206",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-20","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  239",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-21","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  261",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-22","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  300",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-23","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  306",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-24","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,","    0",",,7,0700","  206",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-25","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-26","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-27","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-28","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-29","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-30","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-07-31","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-08-01","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-08-02","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-08-03","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-08-04","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-08-05","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-08-06","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-08-07","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-08-08","47.6497","-120.0801","812.0","WATERVILLE, WA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-08-09","47.6497","-120.0801","812.0","WATERVILLE, WA US","   20",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00459012","2019-08-10","47.6497","-120.0801","812.0","WATERVILLE, WA US","   15",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
