"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00126830","2019-09-08","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    3",",,7,0900","    0",",,7,0900","    0",",,7,0900","  256",",,7","  122",",,7",,,,,,,,,"  167",",,7,0900","  189",",,7","  206",",,7","  344",",,7","  261",",,7",,,,,,,,,,,,
"USC00126830","2019-09-09","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   18",",,7,0900","    0",",,7,0900","    0",",,7,0900","  228",",,7","  161",",,7",,,,,,,,,"  167",",,7,0900","  211",",,7","  217",",,7","  256",",,7","  228",",,7",,,,,,,,,,,,
"USC00126830","2019-09-10","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  300",",,7","  156",",,7",,,,,,,,,"  200",",,7,0900","  206",",,7","  211",",,7","  356",",,7","  267",",,7",,,,,,,,,,,,
"USC00126830","2019-09-11","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  328",",,7","  189",",,7",,,,,,,,,"  233",",,7,0900","  239",",,7","  233",",,7","  356",",,7","  278",",,7",,,,,,,,,,,,
"USC00126830","2019-09-12","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  317",",,7","  200",",,7",,,,,,,,,"  211",",,7,0900","  256",",,7","  250",",,7","  356",",,7","  278",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-09-13","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  333",",,7","  200",",,7",,,,,,,,,"  239",",,7,0900","  250",",,7","  244",",,7","  378",",,7","  300",",,7",,,,,,,,,,,,
"USC00126830","2019-09-14","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  294",",,7","  128",",,7",,,,,,,,,"  128",",,7,0900","  228",",,7","  233",",,7","  361",",,7","  283",",,7",,,,,,,,,,,,
"USC00126830","2019-09-15","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  294",",,7","  117",",,7",,,,,,,,,"  156",",,7,0900","  228",",,7","  228",",,7","  383",",,7","  294",",,7",,,,,,,,,,,,
"USC00126830","2019-09-16","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   30",",,7,0900","    0",",,7,0900","    0",",,7,0900","  267",",,7","  156",",,7",,,,,,,,,"  183",",,7,0900","  228",",,7","  233",",,7","  283",",,7","  250",",,7",,,"    1",",,7",,,,,,,,
"USC00126830","2019-09-17","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  306",",,7","  167",",,7",,,,,,,,,"  172",",,7,0900","  228",",,7","  228",",,7","  361",",,7","  294",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-09-18","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  278",",,7","  144",",,7",,,,,,,,,"  150",",,7,0900","  228",",,7","  233",",,7","  350",",,7","  283",",,7",,,,,,,,,,,,
"USC00126830","2019-09-19","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  300",",,7","  139",",,7",,,,,,,,,"  144",",,7,0900","  222",",,7","  228",",,7","  378",",,7","  300",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-09-20","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  311",",,7","  133",",,7",,,,,,,,,"  178",",,7,0900","  228",",,7","  233",",,7","  383",",,7","  306",",,7",,,,,,,,,,,,
"USC00126830","2019-09-21","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  317",",,7","  172",",,7",,,,,,,,,"  211",",,7,0900","  250",",,7","  244",",,7","  361",",,7","  300",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-09-22","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  306",",,7","  211",",,7",,,,,,,,,"  222",",,7,0900","  250",",,7","  250",",,7","  328",",,7","  278",",,7",,,,,,,,,,,,
"USC00126830","2019-09-23","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  203",",,7,0900","    0",",,7,0900","    0",",,7,0900","  306",",,7","  200",",,7",,,,,,,,,"  200",",,7,0900","  233",",,7","  239",",,7","  344",",,7","  278",",,7",,,,,,,,,,,,
"USC00126830","2019-09-24","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  244",",,7","  106",",,7",,,,,,,,,"  117",",,7,0900","  178",",,7","  206",",,7","  267",",,7","  261",",,7",,,,,,,,,,,,
"USC00126830","2019-09-25","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  267",",,7","  100",",,7",,,,,,,,,"  172",",,7,0900","  178",",,7","  200",",,7","  289",",,7","  250",",,7",,,,,,,,,,,,
"USC00126830","2019-09-26","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  261",",,7","  139",",,7",,,,,,,,,"  144",",,7,0900","  189",",,7","  206",",,7","  272",",,7","  233",",,7",,,,,,,,,,,,
"USC00126830","2019-09-27","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  244",",,7","  106",",,7",,,,,,,,,"  122",",,7,0900","  233",",,7","  194",",,7","  328",",,7","  256",",,7",,,,,,,,,,,,
"USC00126830","2019-09-28","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  300",",,7","  117",",,7",,,,,,,,,"  206",",,7,0900","  172",",,7","  189",",,7","  289",",,7","  233",",,7",,,,,,,,,,,,
"USC00126830","2019-09-29","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  294",",,7","  183",",,7",,,,,,,,,"  194",",,7,0900","  217",",,7","  222",",,7","  317",",,7","  256",",,7",,,,,,,,,,,,
"USC00126830","2019-09-30","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  165",",,7,0900","    0",",,7,0900","    0",",,7,0900","  289",",,7","  189",",,7",,,,,,,,,"  200",",,7,0900","  222",",,7","  222",",,7","  300",",,7","  261",",,7","    1",",,7","    1",",,7",,,,,,,,
"USC00126830","2019-10-01","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  328",",,7","  194",",,7",,,,,,,,,"  217",",,7,0900","  217",",,7","  228",",,7","  311",",,7","  272",",,7",,,,,,,,,,,,
"USC00126830","2019-10-02","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  333",",,7","  211",",,7",,,,,,,,,"  239",",,7,0900","  228",",,7","  233",",,7","  333",",,7","  272",",,7",,,,,,,,,,,,
"USC00126830","2019-10-03","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  306",",,7","  194",",,7",,,,,,,,,"  222",",,7,0900","  233",",,7","  239",",,7","  322",",,7","  261",",,7",,,,,,,,,,,,
"USC00126830","2019-10-04","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  228",",,7","   78",",,7",,,,,,,,,"   83",",,7,0900","  167",",,7","  189",",,7","  294",",,7","  244",",,7",,,,,,,,,,,,
"USC00126830","2019-10-05","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  200",",,7","   67",",,7",,,,,,,,,"   72",",,7,0900","  156",",,7","  178",",,7","  278",",,7","  228",",,7",,,,,,,,,,,,
"USC00126830","2019-10-06","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    5",",,7,0900","    0",",,7,0900","    0",",,7,0900","  244",",,7","   67",",,7",,,,,,,,,"  167",",,7,0900","  150",",,7","  172",",,7","  300",",,7","  228",",,7",,,,,,,,,,,,
"USC00126830","2019-10-07","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  222",",,7","  106",",,7",,,,,,,,,"  111",",,7,0900","  178",",,7","  189",",,7","  289",",,7","  222",",,7",,,,,,,,,,,,
"USC00126830","2019-10-08","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  233",",,7","   44",",,7",,,,,,,,,"   50",",,7,0900","  161",",,7","  178",",,7","  311",",,7","  239",",,7",,,,,,,,,,,,
"USC00126830","2019-10-09","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  244",",,7","   39",",,7",,,,,,,,,"   56",",,7,0900","  156",",,7","  172",",,7","  322",",,7","  239",",,7",,,,,,,,,,,,
"USC00126830","2019-10-10","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  244",",,7","   50",",,7",,,,,,,,,"  111",",,7,0900","  144",",,7","  172",",,7","  322",",,7","  239",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-10-11","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  104",",,7,0900","    0",",,7,0900","    0",",,7,0900","  244",",,7","  100",",,7",,,,,,,,,"  194",",,7,0900","  178",",,7","  189",",,7","  244",",,7","  211",",,7",,,,,,,,,,,,
"USC00126830","2019-10-12","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  185",",,7,0900","    0",",,7,0900","    0",",,7,0900","  194",",,7","    6",",,7",,,,,,,,,"   11",",,7,0900","   89",",,7","  128",",,7","  217",",,7","  211",",,7",,,,,,,,,,,,
"USC00126830","2019-10-13","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  144",",,7","   -6",",,7",,,,,,,,,"   67",",,7,0900","   83",",,7","  122",",,7","  183",",,7","  156",",,7",,,,,,,,,,,,
"USC00126830","2019-10-14","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  189",",,7","   28",",,7",,,,,,,,,"   28",",,7,0900","   83",",,7","  117",",,7","  194",",,7","  161",",,7",,,,,,,,,,,,
"USC00126830","2019-10-15","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  178",",,7","   22",",,7",,,,,,,,,"   33",",,7,0900","   89",",,7","  122",",,7","  217",",,7","  167",",,7",,,,,,,,,,,,
"USC00126830","2019-10-16","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  189",",,7","   22",",,7",,,,,,,,,"   72",",,7,0900","  128",",,7","  128",",,7","  167",",,7","  156",",,7",,,,,,,,,,,,
"USC00126830","2019-10-17","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  117",",,7","   33",",,7",,,,,,,,,"   56",",,7,0900","   94",",,7","  117",",,7","  139",",,7","  139",",,7",,,,,,,,,,,,
"USC00126830","2019-10-18","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  156",",,7","    0",",,7",,,,,,,,,"    6",",,7,0900","   89",",,7","  117",",,7","  217",",,7","  156",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-10-19","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  172",",,7","   -6",",,7",,,,,,,,,"   39",",,7,0900","   83",",,7","  111",",,7","  206",",,7","  156",",,7",,,,,,,,,,,,
"USC00126830","2019-10-20","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  217",",,7","   22",",,7",,,,,,,,,"  122",",,7,0900","  100",",,7","  117",",,7","  228",",,7","  167",",,7",,,,,,,,,,,,
"USC00126830","2019-10-21","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  211",",,7","  106",",,7",,,,,,,,,"  150",",,7,0900","  150",",,7","  144",",,7","  250",",,7","  183",",,7",,,,,,,,,,,,
"USC00126830","2019-10-22","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  109",",,7,0900","    0",",,7,0900","    0",",,7,0900","  189",",,7","   89",",,7",,,,,,,,,"   94",",,7,0900","  111",",,7","  133",",,7","  172",",,7","  167",",,7",,,"    1",",,7",,,,,,,,
"USC00126830","2019-10-23","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  144",",,7","   11",",,7",,,,,,,,,"   44",",,7,0900","   78",",,7","  106",",,7","  139",",,7","  139",",,7",,,,,,,,,,,,
"USC00126830","2019-10-24","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  200",",,7","   11",",,7",,,,,,,,,"  100",",,7,0900","   78",",,7","  106",",,7","  183",",,7","  139",",,7",,,,,,,,,,,,
"USC00126830","2019-10-25","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  128",",,7","   61",",,7",,,,,,,,,"   72",",,7,0900","  106",",,7","  122",",,7","  139",",,7","  128",",,7",,,,,,,,,,,,
"USC00126830","2019-10-26","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  144",",,7","   61",",,7",,,,,,,,,"   72",",,7,0900","  100",",,7","  117",",,7","  156",",,7","  133",",,7",,,,,,,,,,,,
"USC00126830","2019-10-27","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  378",",,7,0900","    0",",,7,0900","    0",",,7,0900","  178",",,7","   67",",,7",,,,,,,,,"   94",",,7,0900","  100",",,7","  111",",,7","  133",",,7","  122",",,7",,,,,,,,,,,,
"USC00126830","2019-10-28","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  178",",,7","   44",",,7",,,,,,,,,"   61",",,7,0900","  106",",,7","  111",",,7","  178",",,7","  144",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-10-29","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    5",",,7,0900","    0",",,7,0900","    0",",,7,0900","  122",",,7","   33",",,7",,,,,,,,,"  117",",,7,0900","  100",",,7","  122",",,7","  128",",,7","  128",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-10-30","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  102",",,7,0900","    0",",,7,0900","    0",",,7,0900","  117",",,7","   44",",,7",,,,,,,,,"   50",",,7,0900","   78",",,7","  100",",,7","  128",",,7","  128",",,7",,,,,,,,,,,,
"USC00126830","2019-10-31","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  157",",,7,0900","    0",",,7,0900","    0",",,7,0900","   78",",,7","   33",",,7",,,,,,,,,"   39",",,7,0900","   78",",,7","   89",",,7","   89",",,7","  100",",,7",,,,,,,,,,,,
"USC00126830","2019-11-01","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   23",",,7,0900","   15",",,7,0900","    0","T,,7,0900","   50",",,7","  -44",",,7",,,,,,,,,"  -39",",,7,0900","   28",",,7","   56",",,7","   83",",,7","   94",",,7",,,,,,,,,,,,
"USC00126830","2019-11-02","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   94",",,7","  -44",",,7",,,,,,,,,"   22",",,7,0900","   33",",,7","   56",",,7","  100",",,7","   78",",,7",,,,,,,,,,,,
"USC00126830","2019-11-03","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   94",",,7","  -28",",,7",,,,,,,,,"  -17",",,7,0900","   39",",,7","   56",",,7","  100",",,7","   78",",,7",,,,,,,,,,,,
"USC00126830","2019-11-04","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  128",",,7","  -28",",,7",,,,,,,,,"   67",",,7,0900","   33",",,7","   50",",,7","  111",",,7","   83",",,7",,,,,,,,,,,,
"USC00126830","2019-11-05","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  128",",,7","   33",",,7",,,,,,,,,"   39",",,7,0900","   67",",,7","   72",",,7","  106",",,7","   89",",,7",,,,,,,,,,,,
"USC00126830","2019-11-06","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  106",",,7","  -28",",,7",,,,,,,,,"   17",",,7,0900","   61",",,7","   72",",,7","  128",",,7","  100",",,7",,,,,,,,,,,,
"USC00126830","2019-11-07","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  128",",,7","    0",",,7",,,,,,,,,"   11",",,7,0900","   61",",,7","   72",",,7","  111",",,7","   89",",,7",,,,,,,,,,,,
"USC00126830","2019-11-08","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   39",",,7","  -94",",,7",,,,,,,,,"  -89",",,7,0900","   17",",,7","   33",",,7","   78",",,7","   83",",,7",,,,,,,,,,,,
"USC00126830","2019-11-09","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   22",",,7","  -94",",,7",,,,,,,,,"  -11",",,7,0900","   17",",,7","   33",",,7","   44",",,7","   50",",,7",,,,,,,,,,,,
"USC00126830","2019-11-10","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  100",",,7","  -17",",,7",,,,,,,,,"   39",",,7,0900","   22",",,7","   33",",,7","   78",",,7","   61",",,7",,,,,,,,,,,,
"USC00126830","2019-11-11","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  156",",,7","   -6",",,7",,,,,,,,,"   39",",,7,0900","   50",",,7","   56",",,7","  106",",,7","   94",",,7",,,,,,,,,,,,
"USC00126830","2019-11-12","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   53",",,7,0900","   64",",,7,0900","   51",",,7,0900","   39",",,7"," -128",",,7",,,,,,,,," -122",",,7,0900","   22",",,7","   33",",,7","   61",",,7","   72",",,7",,,,,,,,,,,,
"USC00126830","2019-11-13","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","   51",",,7,0900","  -72",",,7"," -167",",,7",,,,,,,,," -128",",,7,0900","   11",",,7","   22",",,7","   28",",,7","   33",",,7",,,,,,,,,,,,
"USC00126830","2019-11-14","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","   51",",,7,0900","   -6",",,7"," -133",",,7",,,,,,,,,"  -44",",,7,0900","    6",",,7","   22",",,7","   11",",,7","   22",",,7",,,,,,,,,,,,
"USC00126830","2019-11-15","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","   25",",,7,0900","   28",",,7","  -72",",,7",,,,,,,,,"  -67",",,7,0900","    6",",,7","   22",",,7","   22",",,7","   28",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-11-16","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0","T,,7,0900","   72",",,7"," -111",",,7",,,,,,,,,"  -39",",,7,0900","   11",",,7","   17",",,7","   78",",,7","   50",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-11-17","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   78",",,7","  -50",",,7",,,,,,,,,"  -33",",,7,0900","   22",",,7","   22",",,7","   72",",,7","   56",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-11-18","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","   72",",,7","  -56",",,7",,,,,,,,,"   33",",,7,0900","   22",",,7","   28",",,7","   56",",,7","   50",",,7",,,,,,,,,,,,
"USC00126830","2019-11-19","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","   50",",,7","  -22",",,7",,,,,,,,,"   -6",",,7,0900","   28",",,7","   44",",,7","   56",",,7","   50",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-11-20","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    8",",,7,0900","    0",",,7,0900","    0",",,7,0900","   61",",,7","  -22",",,7",,,,,,,,,"   39",",,7,0900","   28",",,7","   39",",,7","   56",",,7","   50",",,7","    1",",,7",,,,,,,,,,
"USC00126830","2019-11-21","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  106",",,7","   33",",,7",,,,,,,,,"   78",",,7,0900","   50",",,7","   50",",,7","  100",",,7","   78",",,7",,,,,,,,,,,,
"USC00126830","2019-11-22","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","   46",",,7,0900","    0",",,7,0900","    0",",,7,0900","  133",",,7","   28",",,7",,,,,,,,,"   33",",,7,0900","   61",",,7","   67",",,7","  100",",,7","   89",",,7",,,,,,,,,,,,
"USC00126830","2019-11-23","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","   56",",,7","  -50",",,7",,,,,,,,,"   -6",",,7,0900","   28",",,7","   44",",,7","   83",",,7","   72",",,7",,,,,,,,,,,,
"USC00126830","2019-11-24","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0","T,,7,0900","    0","T,,7,0900","    0",",,7,0900","   44",",,7","  -11",",,7",,,,,,,,,"   11",",,7,0900","   22",",,7","   39",",,7","   50",",,7","   44",",,7",,,,,,,,,,,,
"USC00126830","2019-11-25","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  111",",,7","    0",",,7",,,,,,,,,"   28",",,7,0900","   22",",,7","   33",",,7","   89",",,7","   67",",,7",,,,,,,,,,,,
"USC00126830","2019-11-26","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  150",",,7","    0",",,7",,,,,,,,,"   22",",,7,0900","   39",",,7","   50",",,7","  111",",,7","   78",",,7",,,,,,,,,,,,
"USC00126830","2019-11-27","40.0738","-87.5066","186.2","PERRYSVILLE 4 WNW, IN US","  198",",,7,0900","    0",",,7,0900","    0",",,7,0900","  144",",,7","   -6",",,7",,,,,,,,,"   83",",,7,0900","   56",",,7","   67",",,7","  111",",,7","  100",",,7",,,,,,,,,,,,
