"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00250365","2020-04-02","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0","T,,N,0800",,,,,"  239",",,H","  -83",",,H",,,,,,,,,"  -83",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-03","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0","T,,N,0800",,,,,"  -72",",,H"," -144",",,H",,,,,,,,," -111",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-04","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"   67",",,H"," -111",",,H",,,,,,,,,"   -6",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-05","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  150",",,H","  -17",",,H",,,,,,,,,"   22",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-06","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  189",",,H","   22",",,H",,,,,,,,,"   44",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-07","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  256",",,H","   17",",,H",,,,,,,,,"  122",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-08","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  256",",,H","   17",",,H",,,,,,,,,"   83",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-09","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  139",",,H","  -22",",,H",,,,,,,,,"   28",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-10","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  122",",,H","  -33",",,H",,,,,,,,,"   -6",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-11","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  228",",,H","  -33",",,H",,,,,,,,,"   94",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-12","41.5697","-101.6917","1115.6","ARTHUR, NE US","   38",",,N,0800","   64",",,N,0800","   76",",,N,0800","  206",",,H","  -61",",,H",,,,,,,,,"  -56",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-13","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  -22",",,H"," -117",",,H",,,,,,,,,"  -78",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-14","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"   11",",,H","  -94",",,H",,,,,,,,,"  -50",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-15","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"   72",",,H","  -94",",,H",,,,,,,,,"  -11",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-16","41.5697","-101.6917","1115.6","ARTHUR, NE US","   13",",,N,0800","   13",",,N,0800",,,"  122",",,H","  -94",",,H",,,,,,,,,"  -11",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-17","41.5697","-101.6917","1115.6","ARTHUR, NE US","   38",",,N,0800","   30",",,N,0800","   25",",,N,0800","   -6",",,H"," -100",",,H",,,,,,,,,"  -67",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-18","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  106",",,H"," -100",",,H",,,,,,,,,"   61",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-19","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  156",",,H","  -11",",,H",,,,,,,,,"   44",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-20","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  172",",,H","   -6",",,H",,,,,,,,,"   67",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-21","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  183",",,H","  -17",",,H",,,,,,,,,"   61",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-22","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  239",",,H","   17",",,H",,,,,,,,,"   83",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-23","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  233",",,H","   33",",,H",,,,,,,,,"   89",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-24","41.5697","-101.6917","1115.6","ARTHUR, NE US","  152",",,N,0800",,,,,"  228",",,H","   72",",,H",,,,,,,,,"   83",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-25","41.5697","-101.6917","1115.6","ARTHUR, NE US","   13",",,N,0800",,,,,"  128",",,H","   22",",,H",,,,,,,,,"   78",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-26","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  172",",,H","   28",",,H",,,,,,,,,"  106",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-27","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  250",",,H","   50",",,H",,,,,,,,,"  117",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-28","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  267",",,H","   61",",,H",,,,,,,,,"  128",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-29","41.5697","-101.6917","1115.6","ARTHUR, NE US","    5",",,N,0800",,,,,"  183",",,H","   39",",,H",,,,,,,,,"   83",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-04-30","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  211",",,H","   50",",,H",,,,,,,,,"  106",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-01","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  300",",,H","  106",",,H",,,,,,,,,"  189",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-02","41.5697","-101.6917","1115.6","ARTHUR, NE US","  122",",,N,0800",,,,,"  289",",,H","  100",",,H",,,,,,,,,"  100",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-03","41.5697","-101.6917","1115.6","ARTHUR, NE US","   58",",,N,0800",,,,,"  128",",,H","   72",",,H",,,,,,,,,"  117",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-04","41.5697","-101.6917","1115.6","ARTHUR, NE US","  208",",,N,0800",,,,,"  217",",,H","  100",",,H",,,,,,,,,"  106",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-05","41.5697","-101.6917","1115.6","ARTHUR, NE US","   25",",,N,0800",,,,,"  217",",,H","   22",",,H",,,,,,,,,"   94",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-06","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  189",",,H","    6",",,H",,,,,,,,,"   67",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-07","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  183",",,H","   61",",,H",,,,,,,,,"   94",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-08","41.5697","-101.6917","1115.6","ARTHUR, NE US","   33",",,N,0800",,,,,"  189",",,H","   33",",,H",,,,,,,,,"   56",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-09","41.5697","-101.6917","1115.6","ARTHUR, NE US",,,,,,,"  161",",,H","   56",",,H",,,,,,,,,"   83",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-10","41.5697","-101.6917","1115.6","ARTHUR, NE US",,,,,,,"  150",",,H","  -28",",,H",,,,,,,,,"   50",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-11","41.5697","-101.6917","1115.6","ARTHUR, NE US",,,,,,,"  139",",,H","   11",",,H",,,,,,,,,"   22",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-12","41.5697","-101.6917","1115.6","ARTHUR, NE US",,,,,,,"   33",",,H","   11",",,H",,,,,,,,,"   17",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-13","41.5697","-101.6917","1115.6","ARTHUR, NE US","   13",",,N,0800",,,,,"   61",",,H","   17",",,H",,,,,,,,,"   61",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-14","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  183",",,H","   61",",,H",,,,,,,,,"  128",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-15","41.5697","-101.6917","1115.6","ARTHUR, NE US","   33",",,N,0800",,,,,"  233",",,H","   94",",,H",,,,,,,,,"  117",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-16","41.5697","-101.6917","1115.6","ARTHUR, NE US","  318",",,N,0800",,,,,"  200",",,H","   89",",,H",,,,,,,,,"  117",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-17","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  189",",,H","   72",",,H",,,,,,,,,"   89",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-18","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  194",",,H","   78",",,H",,,,,,,,,"  100",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-19","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  233",",,H","   83",",,H",,,,,,,,,"  100",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-20","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  267",",,H","  100",",,H",,,,,,,,,"  133",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-21","41.5697","-101.6917","1115.6","ARTHUR, NE US","   25",",,N,0800",,,,,"  256",",,H","  117",",,H",,,,,,,,,"  133",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-22","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  239",",,H","  128",",,H",,,,,,,,,"  161",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-23","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  261",",,H","  122",",,H",,,,,,,,,"  167",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-24","41.5697","-101.6917","1115.6","ARTHUR, NE US","  102",",,N,0800",,,,,"  261",",,H","  100",",,H",,,,,,,,,"  111",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-25","41.5697","-101.6917","1115.6","ARTHUR, NE US","   13",",,N,0800",,,,,"  194",",,H","   83",",,H",,,,,,,,,"  106",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-26","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  183",",,H","   39",",,H",,,,,,,,,"  111",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-27","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  250",",,H","   67",",,H",,,,,,,,,"  172",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-28","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  289",",,H","  128",",,H",,,,,,,,,"  167",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-29","41.5697","-101.6917","1115.6","ARTHUR, NE US","    5",",,N,0800",,,,,"  239",",,H","  100",",,H",,,,,,,,,"  150",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-30","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  283",",,H","  117",",,H",,,,,,,,,"  139",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-05-31","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,N,0800",,,,,"  283",",,H","  117",",,H",,,,,,,,,"  161",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-06-02","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,H,0800",,,,,"  361",",,H","  156",",,H",,,,,,,,,"  272",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00250365","2020-06-04","41.5697","-101.6917","1115.6","ARTHUR, NE US","    0",",,H,0800",,,,,"  322",",,H","  122",",,H",,,,,,,,,"  222",",,H,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
