"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00014763","2018-09-20","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"  206",",,W","  144",",,W","   24",",,W",,,,,,,,,,,"  150",",,W","  140",",,W",,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-09-21","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   61",",,W,",,,,,"  200",",,W","  150",",,W","   47",",,W",,,,,,,,,,,"  210",",,W","  220",",,W",,,"  112",",,W","  170",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2018-09-22","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   56",",,W,",,,,,"  200",",,W","   78",",,W","   40",",,W",,,,,,,,,,,"  300",",,W","  280",",,W",,,"  116",",,W","  170",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-09-23","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"  172",",,W","   72",",,W","    9",",,W",,,,,,,,,,,"  260",",,W","  260",",,W",,,"   40",",,W","   58",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-09-24","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"  117",",,W","   61",",,W","   26",",,W",,,,,,,,,,,"  110",",,W","   80",",,W",,,"   63",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-09-25","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  295",",,W,",,,,,"  156",",,W","   89",",,W","   22",",,W",,,,,,,,,,,"  120",",,W","   60",",,W",,,"   58",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-09-26","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US",,,,,,,"  261",",,W","  133",",,W","   37",",,W",,,,,,,,,,,"  290",",,W","  270",",,W",,,"  112",",,W","  139",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-09-27","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    5",",,W,",,,,,"  206",",,W","  106",",,W","   20",",,W",,,,,,,,,,,"  300",",,W","  300",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-09-28","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US",,,,,,,"  150",",,W","   94",",,W","   17",",,W",,,,,,,,,,,"   50",",,W","  220",",,W",,,"   54",",,W","  152",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-09-29","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"  183",",,W","   67",",,W","   26",",,W",,,,,,,,,,,"  280",",,W","  310",",,W",,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-09-30","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"  172",",,W","   44",",,W","   13",",,W",,,,,,,,,,,"  240",",,W","  250",",,W",,,"   58",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2018-10-01","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,",,,,,"  194",",,W","   94",",,W","   12",",,W",,,,,,,,,,,"   60",",,W","   50",",,W",,,"   54",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-02","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US",,,,,,,"  150",",,W","  117",",,W","   17",",,W",,,,,,,,,,,"   40",",,W",,,,,"   27",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-03","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US",,,,,,,"  178",",,W","  106",",,W","   25",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"   76",",,W","  103",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-04","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    8",",,W,","    0",",,H","    0",",,H","  217",",,W","  117",",,W","   24",",,W",,,,,,,,,,,"  300",",,W","  310",",,W",,,"   67",",,W","   89",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-05","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"  183",",,W","   78",",,W","   16",",,W",,,,,,,,,,,"  290",",,W","  300",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-06","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"  167",",,W","  100",",,W","   18",",,W",,,,,,,,,,,"  180",",,W","  220",",,W",,,"   58",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2018-10-07","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"  222",",,W","  150",",,W","   26",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"   58",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-08","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"  156",",,W","  128",",,W","   19",",,W",,,,,,,,,,,"  140",",,W","  140",",,W",,,"   54",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-09","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"  222",",,W","  139",",,W","   27",",,W",,,,,,,,,,,"  230",",,W","  240",",,W",,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-10","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"  261",",,W","  178",",,W","   30",",,W",,,,,,,,,,,"  230",",,W","  210",",,W",,,"   63",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-11","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  203",",,W,",,,,,"  217",",,W","  139",",,W","   24",",,W",,,,,,,,,,,"  320",",,W","  300",",,W",,,"   72",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-12","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,",,,,,"  139",",,W","   56",",,W","   58",",,W",,,,,,,,,,,"  290",",,W","  280",",,W",,,"  125",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-13","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   43",",,W,",,,,,"  100",",,W","   50",",,W","   30",",,W",,,,,,,,,,,"  300",",,W","  300",",,W",,,"   98",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-14","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,",,,,,"  133",",,W","   28",",,W","   20",",,W",,,,,,,,,,,"  260",",,W","  250",",,W",,,"   63",",,W","   85",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-15","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  107",",,W,",,,,,"  156",",,W","   11",",,W","   43",",,W",,,,,,,,,,,"  290",",,W","  280",",,W",,,"  134",",,W","  174",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-16","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"  111",",,W","   17",",,W","   48",",,W",,,,,,,,,,,"  300",",,W","  290",",,W",,,"  107",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-17","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   18",",,W,",,,,,"  128",",,W","    6",",,W","   45",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"  130",",,W","  165",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-18","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,",,,,,"   56",",,W","  -10",",,W","   54",",,W",,,,,,,,,,,"  280",",,W","  270",",,W",,,"  130",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-19","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"  150",",,W","  -16",",,W","   33",",,W",,,,,,,,,,,"  210",",,W","  220",",,W",,,"   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-20","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   15",",,W,",,,,,"  133",",,W","   56",",,W","   38",",,W",,,,,,,,,,,"  280",",,W","  210",",,W",,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-21","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"   72",",,W","   11",",,W","   50",",,W",,,,,,,,,,,"  290",",,W","  300",",,W",,,"  112",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-22","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"   72",",,W","   11",",,W","   22",",,W",,,,,,,,,,,"  270",",,W","  220",",,W",,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-23","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   13",",,W,",,,,,"  139",",,W","   22",",,W","   25",",,W",,,,,,,,,,,"  230",",,W","  240",",,W",,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-24","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    8",",,W,",,,,,"   78",",,W","   17",",,W","   40",",,W",,,,,,,,,,,"  330",",,W","  330",",,W",,,"   81",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-25","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"   44",",,W","    0",",,W","   45",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-26","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"   50",",,W","  -27",",,W","   18",",,W",,,,,,,,,,,"  240",",,W","  320",",,W",,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-27","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   94",",,W,",,,,,"   50",",,W","   17",",,W","   71",",,W",,,,,,,,,,,"   60",",,W","   60",",,W",,,"  130",",,W","  179",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2018-10-28","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   10",",,W,",,,,,"   83",",,W","   33",",,W","   19",",,W",,,,,,,,,,,"   60",",,W","   40",",,W",,,"   72",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2018-10-29","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   84",",,W,",,,,,"   78",",,W","   33",",,W","   28",",,W",,,,,,,,,,,"  270",",,W","  290",",,W",,,"   81",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-10-30","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    3",",,W,",,,,,"   72",",,W","   17",",,W","   37",",,W",,,,,,,,,,,"  300",",,W","  300",",,W",,,"   81",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2018-10-31","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,",,,,,"  150",",,W","  -21",",,W","   21",",,W",,,,,,,,,,,"  170",",,W","  200",",,W",,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-01","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   20",",,W,",,,,,"  144",",,W","  106",",,W","   19",",,W",,,,,,,,,,,"   50",",,W",,,,,"   40",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-02","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  361",",,W,",,,,,"  178",",,W","  106",",,W","   22",",,W",,,,,,,,,,,"  180",",,W","  200",",,W",,,"   94",",,W","  148",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-03","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  224",",,W,",,,,,"  139",",,W","   39",",,W","   55",",,W",,,,,,,,,,,"  270",",,W","  260",",,W",,,"  165",",,W","  210",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-04","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"   94",",,W","   -5",",,W","   28",",,W",,,,,,,,,,,"  300",",,W","  300",",,W",,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-05","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   61",",,W,",,,,,"   67",",,W","   -5",",,W","   27",",,W",,,,,,,,,,,"  120",",,W","  120",",,W",,,"   67",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-06","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  140",",,W,",,,,,"  128",",,W","   67",",,W","   26",",,W",,,,,,,,,,,"  200",",,W","  230",",,W",,,"   72",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-07","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"  139",",,W","   56",",,W","   51",",,W",,,,,,,,,,,"  270",",,W","  320",",,W",,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-08","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"   89",",,W","    6",",,W","   33",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-09","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   81",",,W,",,,,,"   50",",,W","  -32",",,W","   23",",,W",,,,,,,,,,,"   60",",,W","   60",",,W",,,"   58",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-10","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   43",",,W,",,,,,"   56",",,W","   -5",",,W","   62",",,W",,,,,,,,,,,"  270",",,W","  280",",,W",,,"  143",",,W","  188",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-11","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,",,,,,"   33",",,W","  -43",",,W","   40",",,W",,,,,,,,,,,"  270",",,W","  290",",,W",,,"  107",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-12","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,","    0",",,H",,,"   72",",,W","  -55",",,W","    9",",,W",,,,,,,,,,,"  220",",,W","  210",",,W",,,"   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-13","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  183",",,W,",,,,,"   44",",,W","  -10",",,W","   40",",,W",,,,,,,,,,,"  300",",,W","  290",",,W",,,"  134",",,W","  197",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-14","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    3",",,W,",,,,,"  -10",",,W","  -71",",,W","   60",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"  143",",,W","  197",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2018-11-15","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   91",",,W,",,,,,"  -21",",,W","  -82",",,W","   18",",,W",,,,,,,,,,,"   60",",,W","  110",",,W",,,"   72",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2018-11-16","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   25",",,W,",,,,,"   22",",,W","  -27",",,W","   44",",,W",,,,,,,,,,,"   60",",,W","   60",",,W",,,"  107",",,W","  152",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014763","2018-11-17","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"   44",",,W","    6",",,W","   52",",,W",,,,,,,,,,,"  270",",,W","  280",",,W",,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-18","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    8",",,W,",,,,,"   11",",,W","  -32",",,W","   13",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"   63",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2018-11-19","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   48",",,W,",,,,,"   33",",,W","   -5",",,W","    5",",,W",,,,,,,,,,,"  300",",,W","  300",",,W",,,"   36",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2018-11-20","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   30",",,W,",,,,,"   17",",,W","  -16",",,W","   24",",,W",,,,,,,,,,,"  290",",,W","  340",",,W",,,"   89",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-21","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    8",",,W,",,,,,"   22",",,W","  -99",",,W","   61",",,W",,,,,,,,,,,"  290",",,W","  280",",,W",,,"  148",",,W","  215",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,
"USW00014763","2018-11-22","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"  -99",",,W"," -155",",,W","   59",",,W",,,,,,,,,,,"  290",",,W","  300",",,W",,,"  139",",,W","  165",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2018-11-23","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"  -38",",,W"," -177",",,W","   20",",,W",,,,,,,,,,,"  230",",,W","  240",",,W",,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-24","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   41",",,W,",,,,,"   39",",,W"," -110",",,W","   16",",,W",,,,,,,,,,,"  230",",,W","  240",",,W",,,"   58",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-25","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   36",",,W,",,,,,"   67",",,W","   28",",,W","   13",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,"   31",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-26","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   89",",,W,",,,,,"   44",",,W","    6",",,W","   25",",,W",,,,,,,,,,,"  130",",,W","  110",",,W",,,"   81",",,W","  116",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-27","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  102",",,W,",,,,,"   22",",,W","    0",",,W","   43",",,W",,,,,,,,,,,"  260",",,W","   50",",,W",,,"   89",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-28","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   30",",,W,",,,,,"    6",",,W","  -10",",,W","   62",",,W",,,,,,,,,,,"  280",",,W","  300",",,W",,,"   98",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2018-11-29","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"   17",",,W","   -5",",,W","   51",",,W",,,,,,,,,,,"  280",",,W","  290",",,W",,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-11-30","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,",,,,,"   11",",,W","  -10",",,W","   19",",,W",,,,,,,,,,,"  310",",,W","  270",",,W",,,"   58",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2018-12-01","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","   18",",,W,",,,,,"   28",",,W","  -10",",,W","   12",",,W",,,,,,,,,,,"  300",",,W","  280",",,W",,,"   54",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-12-02","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","  132",",,W,",,,,,"   39",",,W","   11",",,W","   17",",,W",,,,,,,,,,,"  110",",,W","  120",",,W",,,"   45",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-12-03","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    3",",,W,",,,,,"   89",",,W","    0",",,W","   38",",,W",,,,,,,,,,,"  300",",,W","  280",",,W",,,"   89",",,W","  143",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-12-04","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    3",",,W,",,,,,"    0",",,W","  -66",",,W","   45",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,"   94",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2018-12-05","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0",",,W,",,,,,"    0",",,W","  -88",",,W","   17",",,W",,,,,,,,,,,"  290",",,W","  320",",,W",,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-12-06","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    3",",,W,",,,,,"   11",",,W","  -88",",,W","   27",",,W",,,,,,,,,,,"  220",",,W","  220",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,
"USW00014763","2018-12-07","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    3",",,W,",,,,,"   -5",",,W","  -99",",,W","   41",",,W",,,,,,,,,,,"  270",",,W","  260",",,W",,,"  107",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014763","2018-12-08","42.42685","-73.28907","363.9","PITTSFIELD MUNICIPAL AIRPORT, MA US","    0","T,,W,",,,,,"  -43",",,W"," -116",",,W","   24",",,W",,,,,,,,,,,"  310",",,W","  300",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
