"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014933","2020-02-14","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","   30",",,W","  -66",",,W"," -205",",,W",,,,,"   59",",,W",,,,,,,,,,," -156","H,,S",,,,,"  170",",,W","  180",",,W",,,,,,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-02-15","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","   30",",,W","   56",",,W","  -82",",,W",,,,,"   46",",,W",,,,,,,,,,,"  -31","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-02-16","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0","T,,W","   78",",,W","  -49",",,W",,,,,"   34",",,W",,,,,,,,,,,"    7","H,,S",,,,,"  170",",,W","  180",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-02-17","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   18",",,W,2400","    0",",,W","    0","T,,W","   61",",,W","  -21",",,W",,,,,"   46",",,W",,,,,,,,,,,"   24","H,,S",,,,,"  320",",,W","  330",",,W",,,,,,,,,"  139",",,W","  183",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-02-18","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0","T,,W","   22",",,W","  -60",",,W",,,,,"   47",",,W",,,,,,,,,,,"  -11","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-02-19","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    5",",,W","    0","T,,W","  -60",",,W"," -110",",,W",,,,,"   45",",,W",,,,,,,,,,,"  -63","H,,S",,,,,"  360",",,W","   60",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-02-20","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0","T,,W","  -49",",,W"," -160",",,W",,,,,"   30",",,W",,,,,,,,,,," -108","H,,S",,,,,"  360",",,W","  350",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-02-21","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0","T,,W","   67",",,W","  -93",",,W",,,,,"   57",",,W",,,,,,,,,,,"  -38","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,"  125",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-02-22","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0","T,,W","  117",",,W","  -27",",,W",,,,,"   53",",,W",,,,,,,,,,,"   32","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-02-23","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","  -16",",,W",,,,,"   34",",,W",,,,,,,,,,,"   67","H,,S",,,,,"   20",",,W","   10",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-02-24","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   72",",,W","    0",",,W",,,,,"   54",",,W",,,,,,,,,,,"   37","H,,S",,,,,"   20",",,W","   60",",,W",,,,,,,,,"   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-02-25","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   44",",,W","   -5",",,W",,,,,"   69",",,W",,,,,,,,,,,"   18","H,,S",,,,,"   20",",,W","   10",",,W",,,,,,,,,"  103",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-02-26","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   22",",,W","  -43",",,W",,,,,"   51",",,W",,,,,,,,,,,"  -11","H,,S",,,,,"  310",",,W","  340",",,W",,,,,,,,,"   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-02-27","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0","T,,W","    0",",,W","   33",",,W","  -60",",,W",,,,,"   27",",,W",,,,,,,,,,,"  -14","H,,S",,,,,"  310",",,W","   10",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-02-28","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0","T,,W","    0",",,W","   22",",,W","  -66",",,W",,,,,"   38",",,W",,,,,,,,,,,"   -3","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-02-29","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  117",",,W","  -77",",,W",,,,,"   52",",,W",,,,,,,,,,,"   -5","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-01","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   17",",,W",,,,,"   47",",,W",,,,,,,,,,,"   91","H,,S",,,,,"  360",",,W","   10",",,W",,,,,,,,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-02","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   56",",,W","  -10",",,W",,,,,"   32",",,W",,,,,,,,,,,"   26","H,,S",,,,,"  310",",,W","  340",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-03","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","    6",",,W",,,,,"   64",",,W",,,,,,,,,,,"   51","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"  134",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-04","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","   -5",",,W",,,,,"   38",",,W",,,,,,,,,,,"   69","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-05","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  100",",,W","   11",",,W",,,,,"  106",",,W",,,,,,,,,,,"   73","H,,S",,,,,"  290",",,W","  300",",,W",,,,,,,,,"  174",",,W","  246",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-06","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","  -32",",,W",,,,,"   36",",,W",,,,,,,,,,,"   27","H,,S",,,,,"  350",",,W","  330",",,W",,,,,,,,,"   81",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-07","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  194",",,W","   11",",,W",,,,,"   71",",,W",,,,,,,,,,,"   77","H,,S",,,,,"  180",",,W","  200",",,W",,,,,,,,,"  125",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-08","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  222",",,W","   83",",,W",,,,,"   87",",,W",,,,,,,,,,,"  137","H,,S",,,,,"  190",",,W","  190",",,W",,,,,,,,,"  139",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-09","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  127",",,W,2400","    0","T,,W","    0",",,W","  150",",,W","   -5",",,W",,,,,"   53",",,W",,,,,,,,,,,"   99","H,,S",,,,,"  230",",,W","  240",",,W",,,,,,,,,"  125",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-10","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  106",",,W","  -32",",,W",,,,,"   28",",,W",,,,,,,,,,,"   17","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-11","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  150",",,W","   44",",,W",,,,,"   30",",,W",,,,,,,,,,,"   73","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-12","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  167",",,W","   22",",,W",,,,,"   72",",,W",,,,,,,,,,,"  112","H,,S",,,,,"  320",",,W","  340",",,W",,,,,,,,,"  134",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-13","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  100",",,W","  -21",",,W",,,,,"   34",",,W",,,,,,,,,,,"   42","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-14","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   15",",,W,2400","   15",",,W","    0","T,,W","   50",",,W","  -10",",,W",,,,,"   44",",,W",,,,,,,,,,,"   28","H,,S",,,,,"   40",",,W","   50",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-15","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0","T,,W","    0",",,W","   61",",,W","  -10",",,W",,,,,"   40",",,W",,,,,,,,,,,"    9","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-16","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0","T,,W","    0",",,W","   72",",,W","    0",",,W",,,,,"   31",",,W",,,,,,,,,,,"   28","H,,S",,,,,"  320",",,W","  300",",,W",,,,,,,,,"   58",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-17","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   25",",,W,2400","    0",",,W","    0",",,W","  100",",,W","  -16",",,W",,,,,"   31",",,W",,,,,,,,,,,"   46","H,,S",,,,,"  170",",,W","  360",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-18","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  386",",,W,2400","    0",",,W","    0",",,W","   94",",,W","   50",",,W",,,,,"   27",",,W",,,,,,,,,,,"   70","H,,S",,,,,"  120",",,W","  110",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-19","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  224",",,W,2400","    0",",,W","    0",",,W","  183",",,W","   28",",,W",,,,,"   58",",,W",,,,,,,,,,,"  103","H,,S",,,,,"   20",",,W","   10",",,W",,,,,,,,,"  130",",,W","  170",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-20","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0","T,,W","    0",",,W","   28",",,W","  -49",",,W",,,,,"   71",",,W",,,,,,,,,,,"   11","H,,S",,,,,"  340",",,W","  330",",,W",,,,,,,,,"  139",",,W","  192",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-21","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","   67",",,W","  -21",",,W",,,,,"   31",",,W",,,,,,,,,,,"    7","H,,S",,,,,"  160",",,W","  140",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-22","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   28",",,W,2400","   10",",,W","    0",",,W","   28",",,W","    0",",,W",,,,,"   49",",,W",,,,,,,,,,,"   14","H,,S",,,,,"  140",",,W","  160",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-23","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","   78",",,W","    6",",,W",,,,,"   27",",,W",,,,,,,,,,,"   30","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-24","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  106",",,W","   44",",,W",,,,,"   40",",,W",,,,,,,,,,,"   62","H,,S",,,,,"  160",",,W","  130",",,W",,,,,,,,,"   67",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-25","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  144",",,W","   44",",,W",,,,,"   42",",,W",,,,,,,,,,,"   79","H,,S",,,,,"  180",",,W","  170",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-26","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  144",",,W","   67",",,W",,,,,"   47",",,W",,,,,,,,,,,"  103","H,,S",,,,,"   40",",,W","   60",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-27","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   10",",,W,2400","    0",",,W","    0",",,W","   94",",,W","   67",",,W",,,,,"   38",",,W",,,,,,,,,,,"   86","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-28","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   81",",,W,2400","    0",",,W","    0",",,W","  206",",,W","   44",",,W",,,,,"   70",",,W",,,,,,,,,,,"  107","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,,,"  165",",,W","  233",",,W",,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-29","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,W,2400","    0",",,W","    0",",,W","  144",",,W","   33",",,W",,,,,"   97",",,W",,,,,,,,,,,"   87","H,,S",,,,,"  280",",,W","  290",",,W",,,,,,,,,"  161",",,W","  215",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-30","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","    0",",,W",,,,,"   18",",,W",,,,,,,,,,,"   89","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-03-31","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,W,2400","    0",",,W","    0",",,W","  167",",,W","   39",",,W",,,,,"   30",",,W",,,,,,,,,,,"  105","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"   76",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-04-01","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   41",",,D,2400","    0",",,D","    0",",,D","  189",",,D","   28",",,D",,,,,"   56",",,W",,,,,,,,,,,"   96","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-04-02","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,D,2400","    0",",,D","    0",",,D","  178",",,D","   39",",,D",,,,,"   59",",,W",,,,,,,,,,,"  129","H,,S",,,,,"  150",",,W","  170",",,W",,,,,,,,,"  107",",,W","  152",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-04-03","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   64",",,D,2400","    0","T,,D","    0",",,D","   39",",,D","  -17",",,D",,,,,"   60",",,W",,,,,,,,,,,"   31","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,"    1",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-04-04","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,D,2400","    0","T,,D","    0",",,D","   94",",,D","  -33",",,D",,,,,"   36",",,W",,,,,,,,,,,"    6","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-04-05","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,D,2400","    0",",,D","    0",",,D","  161",",,D","    0",",,D",,,,,"   35",",,W",,,,,,,,,,,"   77","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-04-06","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    3",",,D,2400","    0",",,D","    0",",,D","  189",",,D","   72",",,D",,,,,"   47",",,W",,,,,,,,,,,"  120","H,,S",,,,,"  180",",,W","  190",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-04-07","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,D,2400","    0",",,D","    0",",,D","  283",",,D","  139",",,D",,,,,"   44",",,W",,,,,,,,,,,"  180","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-04-08","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,D,2400","    0",",,D","    0",",,D","  222",",,D","   56",",,D",,,,,"   49",",,W",,,,,,,,,,,"  171","H,,S",,,,,"   30",",,W","  360",",,W",,,,,,,,,"  134",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-04-09","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,D,2400","    0",",,D","    0",",,D","  106",",,D","  -11",",,D",,,,,"   71",",,W",,,,,,,,,,,"   71","H,,S",,,,,"  310",",,W","  290",",,W",,,,,,,,,"  170",",,W","  277",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-04-10","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,D,2400","    0",",,D","    0",",,D","  117",",,D","  -44",",,D",,,,,"   31",",,W",,,,,,,,,,,"   32","H,,S",,,,,"  220",",,W","  200",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-04-11","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   10",",,D,2400","    0",",,D","    0",",,D","  167",",,D","   56",",,D",,,,,"   38",",,W",,,,,,,,,,,"   94","H,,S",,,,,"  160",",,W","  150",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-04-12","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","  234",",,D,2400","    5",",,D","    0",",,W","   94",",,D","  -22",",,D",,,,,"   77",",,W",,,,,,,,,,,"   76","H,,S",,,,,"  350",",,W","  330",",,W",,,,,,,,,"  157",",,W","  228",",,W",,,,,"    1",",,W",,,"    1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-04-13","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,D,2400","    0",",,D","    0","T,,W","   61",",,D","  -44",",,D",,,,,"   71",",,W",,,,,,,,,,,"   -1","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"  143",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","2020-04-14","41.5338","-93.653","291.7","DES MOINES INTERNATIONAL AIRPORT, IA US","   15",",,D,2400","   30",",,D","    0",",,D","   67",",,D","  -50",",,D",,,,,"   60",",,W",,,,,,,,,,,"    1","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,,,"  125",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
