"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00158555","2020-05-16","37.0683","-88.7724","125.9","WEST PADUCAH 2 W, KY US","    0",",,H,2400","    0",",,H","    0",",,H","  278",",,H","  178",",,H",,,,,,,"  217",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00158555","2020-05-17","37.0683","-88.7724","125.9","WEST PADUCAH 2 W, KY US","  147",",,H,2400","    0",",,H","    0",",,H","  283",",,H","  167",",,H",,,,,,,"  172",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00158555","2020-05-18","37.0683","-88.7724","125.9","WEST PADUCAH 2 W, KY US","    0",",,H,2400","    0",",,H","    0",",,H","  200",",,H","  144",",,H",,,,,,,"  144",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00158555","2020-05-19","37.0683","-88.7724","125.9","WEST PADUCAH 2 W, KY US","   58",",,H,2400","    0",",,H","    0",",,H","  189",",,H","  144",",,H",,,,,,,"  144",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00158555","2020-05-20","37.0683","-88.7724","125.9","WEST PADUCAH 2 W, KY US","    5",",,H,2400","    0",",,H","    0",",,H","  233",",,H","  144",",,H",,,,,,,"  156",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00158555","2020-05-21","37.0683","-88.7724","125.9","WEST PADUCAH 2 W, KY US","    0",",,H,2400","    0",",,H","    0",",,H","  233",",,H","  144",",,H",,,,,,,"  172",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00158555","2020-05-22","37.0683","-88.7724","125.9","WEST PADUCAH 2 W, KY US","   13",",,H,2400","    0",",,H","    0",",,H","  272",",,H","  167",",,H",,,,,,,"  183",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00158555","2020-05-23","37.0683","-88.7724","125.9","WEST PADUCAH 2 W, KY US","    0",",,H,2400","    0",",,H","    0",",,H","  306",",,H","  172",",,H",,,,,,,"  233",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00158555","2020-05-24","37.0683","-88.7724","125.9","WEST PADUCAH 2 W, KY US","    0",",,H,2400","    0",",,H","    0",",,H","  306",",,H","  211",",,H",,,,,,,"  211",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00158555","2020-05-25","37.0683","-88.7724","125.9","WEST PADUCAH 2 W, KY US","  163",",,H,2400","    0",",,H","    0",",,H","  322",",,H","  183",",,H",,,,,,,"  211",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00158555","2020-05-26","37.0683","-88.7724","125.9","WEST PADUCAH 2 W, KY US","   89",",,H,2400","    0",",,H","    0",",,H","  278",",,H","  200",",,H",,,,,,,"  206",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00158555","2020-05-27","37.0683","-88.7724","125.9","WEST PADUCAH 2 W, KY US","  168",",,H,2400","    0",",,H","    0",",,H","  267",",,H","  194",",,H",,,,,,,"  206",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00158555","2020-05-28","37.0683","-88.7724","125.9","WEST PADUCAH 2 W, KY US","    0",",,H,2400","    0",",,H","    0",",,H","  272",",,H","  194",",,H",,,,,,,"  194",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00158555","2020-05-29","37.0683","-88.7724","125.9","WEST PADUCAH 2 W, KY US","    3",",,H,2400","    0",",,H","    0",",,H","  267",",,H","  161",",,H",,,,,,,"  172",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00158555","2020-05-30","37.0683","-88.7724","125.9","WEST PADUCAH 2 W, KY US","    0",",,H,2400","    0",",,H","    0",",,H","  244",",,H","  128",",,H",,,,,,,"  150",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00158555","2020-05-31","37.0683","-88.7724","125.9","WEST PADUCAH 2 W, KY US","    0",",,H,2400","    0",",,H","    0",",,H","  261",",,H","  128",",,H",,,,,,,"  144",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00158555","2020-06-01","37.0683","-88.7724","125.9","WEST PADUCAH 2 W, KY US","    0",",,H,2400","    0",",,H","    0",",,H","  272",",,H","  117",",,H",,,,,,,"  172",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00158555","2020-06-02","37.0683","-88.7724","125.9","WEST PADUCAH 2 W, KY US","    0",",,H,2400","    0",",,H","    0",",,H","  311",",,H","  161",",,H",,,,,,,"  211",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00158555","2020-06-03","37.0683","-88.7724","125.9","WEST PADUCAH 2 W, KY US","    0",",,H,2400","    0",",,H","    0",",,H","  317",",,H","  172",",,H",,,,,,,"  228",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,
