"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00094010","2020-03-16","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0","T,,7","   76",",,7","  -56",",,7"," -111",",,7",,,,,,,,,,,"  -78",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-17","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","   28",",,7"," -144",",,7",,,,,,,,,,,"   11",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-18","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0","T,,7","   76",",,7","   17",",,7"," -100",",,7",,,,,,,,,,,"  -39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-19","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0","T,,7","   76",",,7","  -39",",,7"," -133",",,7",,,,,,,,,,,"  -39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-20","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","  -33",",,7"," -167",",,7",,,,,,,,,,,"  -39",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-21","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","   11",",,7"," -111",",,7",,,,,,,,,,,"    6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-22","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   76",",,7","   28",",,7","  -83",",,7",,,,,,,,,,,"   28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-23","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   51",",,7","  139",",,7","  -33",",,7",,,,,,,,,,,"  111",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-24","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   51",",,7","  117",",,7","  -33",",,7",,,,,,,,,,,"   -6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-25","48.40849","-106.51487","835.5","ST. MARIE, MT US","   25",",,7,1600","   25",",,7","   76",",,7","   -6",",,7","  -56",",,7",,,,,,,,,,,"  -28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-26","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   51",",,7","   56",",,7","  -67",",,7",,,,,,,,,,,"   56",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-27","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","   25",",,7","   67",",,7","  -28",",,7",,,,,,,,,,,"   22",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-28","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  117",",,7","   11",",,7",,,,,,,,,,,"  111",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-29","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  144",",,7","   -6",",,7",,,,,,,,,,,"  139",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-30","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,7,1600","    0",",,7","    0",",,7","  144",",,7","   22",",,7",,,,,,,,,,,"  139",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-03-31","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0","T,,7,1600","    0",",,7","    0",",,7","  139",",,7","    0",",,7",,,,,,,,,,,"   11",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-01","48.40849","-106.51487","835.5","ST. MARIE, MT US","    3",",,H,1600","   76",",,H","   51",",,H","   22",",,H"," -111",",,H",,,,,,,,,,," -111",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-04","48.40849","-106.51487","835.5","ST. MARIE, MT US",,,,,,,"   33",",,H","  -56",",,H",,,,,,,,,,,"   17",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-05","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","   61",",,H","  -56",",,H",,,,,,,,,,,"   61",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-06","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  133",",,H","  -28",",,H",,,,,,,,,,,"   94",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-07","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  128",",,H","  -11",",,H",,,,,,,,,,,"   83",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-08","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  128",",,H","  -28",",,H",,,,,,,,,,,"   39",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-09","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","   50",",,H","  -83",",,H",,,,,,,,,,,"   44",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-10","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  117",",,H","  -28",",,H",,,,,,,,,,,"  106",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-11","48.40849","-106.51487","835.5","ST. MARIE, MT US",,,,,,,"  117",",,H","  -22",",,H",,,,,,,,,,,"    0",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-12","48.40849","-106.51487","835.5","ST. MARIE, MT US",,,,,,,"   11",",,H"," -106",",,H",,,,,,,,,,,"  -33",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-13","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    3",",,H","    0",",,H","  -28",",,H"," -139",",,H",,,,,,,,,,,"  -44",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-14","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","   44",",,H"," -122",",,H",,,,,,,,,,,"   44",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-15","48.40849","-106.51487","835.5","ST. MARIE, MT US","    3",",,H,1600","   25",",,H","    0",",,H","   44",",,H","  -33",",,H",,,,,,,,,,,"   33",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-16","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","   44",",,H","  -94",",,H",,,,,,,,,,,"   28",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-17","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  156",",,H","  -44",",,H",,,,,,,,,,,"  144",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-18","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  161",",,H","   17",",,H",,,,,,,,,,,"   56",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-19","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  133",",,H","  -39",",,H",,,,,,,,,,,"  128",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-20","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  178",",,H","   28",",,H",,,,,,,,,,,"  161",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-21","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  211",",,H","  -11",",,H",,,,,,,,,,,"  206",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-22","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  211",",,H","   67",",,H",,,,,,,,,,,"  167",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-23","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  167",",,H","   33",",,H",,,,,,,,,,,"  167",",I,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-24","48.40849","-106.51487","835.5","ST. MARIE, MT US","   18",",,H,1600","    0",",,H","    0",",,H","  117",",I,H","   78",",,H",,,,,,,,,,,"   94",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-25","48.40849","-106.51487","835.5","ST. MARIE, MT US",,,,,,,"  167",",,H","  -11",",,H",,,,,,,,,,,"  167",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-26","48.40849","-106.51487","835.5","ST. MARIE, MT US",,,,,,,"  178",",,H","   72",",,H",,,,,,,,,,,"  167",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-27","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  194",",,H","   44",",,H",,,,,,,,,,,"  194",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-28","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600",,,,,"  211",",,H","   22",",,H",,,,,,,,,,,"  211",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-29","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600",,,,,"  233",",,H","   22",",,H",,,,,,,,,,,"  233",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-04-30","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600",,,,,"  233",",,H","   22",",,H",,,,,,,,,,,"  228",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-01","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  239",",,H","   78",",,H",,,,,,,,,,,"  167",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-02","48.40849","-106.51487","835.5","ST. MARIE, MT US",,,,,,,"  189",",,H","   28",",,H",,,,,,,,,,,"  178",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-03","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600",,,,,"  189",",,H","   61",",,H",,,,,,,,,,,"  133",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-04","48.40849","-106.51487","835.5","ST. MARIE, MT US","  140",",,H,1600",,,,,"  144",",,H","   17",",,H",,,,,,,,,,,"  128",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-05","48.40849","-106.51487","835.5","ST. MARIE, MT US","    5",",,H,1600","    0",",,H","    0",",,H","  144",",,H","   33",",,H",,,,,,,,,,,"  128",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-06","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  178",",,H","   22",",,H",,,,,,,,,,,"  172",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-07","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  178",",,H","   61",",,H",,,,,,,,,,,"  156",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-08","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  178",",,H","   56",",,H",,,,,,,,,,,"  111",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-09","48.40849","-106.51487","835.5","ST. MARIE, MT US","   74",",,H,1600",,,,,"  133",",,H","   17",",,H",,,,,,,,,,,"   89",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-11","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","   94",",,H","  -28",",,H",,,,,,,,,,,"   89",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-12","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","   89",",,H","    0",",,H",,,,,,,,,,,"   44",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-13","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  128",",,H","   22",",,H",,,,,,,,,,,"  122",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-14","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  167",",,H","    6",",,H",,,,,,,,,,,"  161",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-15","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  194",",,H","   28",",,H",,,,,,,,,,,"  183",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-16","48.40849","-106.51487","835.5","ST. MARIE, MT US",,,,,,,"  200",",,H","   39",",,H",,,,,,,,,,,"  194",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-17","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  211",",,H","   61",",,H",,,,,,,,,,,"  211",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-18","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  233",",,H","  100",",,H",,,,,,,,,,,"  233",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-19","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  261",",,H","   94",",,H",,,,,,,,,,,"  256",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-20","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  261",",,H","  150",",,H",,,,,,,,,,,"  250",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-21","48.40849","-106.51487","835.5","ST. MARIE, MT US","  191",",,H,1600","    0",",,H","    0",",,H","  250",",,H","   83",",,H",,,,,,,,,,,"  144",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-22","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  183",",,H","   78",",,H",,,,,,,,,,,"  178",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-23","48.40849","-106.51487","835.5","ST. MARIE, MT US",,,,,,,"  189",",,H","   72",",,H",,,,,,,,,,,"  122",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-24","48.40849","-106.51487","835.5","ST. MARIE, MT US",,,,,,,"  150",",,H","   67",",,H",,,,,,,,,,,"  133",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-25","48.40849","-106.51487","835.5","ST. MARIE, MT US",,,,,,,"  200",",,H","   33",",,H",,,,,,,,,,,"  194",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-27","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600",,,,,"  217",",,H","   67",",,H",,,,,,,,,,,"  217",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-28","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  217",",,H","   44",",,H",,,,,,,,,,,"  183",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-29","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  194",",,H","   78",",,H",,,,,,,,,,,"  194",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-30","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  228",",,H","   94",",,H",,,,,,,,,,,"  222",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-05-31","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  278",",,H","  122",",,H",,,,,,,,,,,"  272",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-06-01","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  283",",,H","  106",",,H",,,,,,,,,,,"  228",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-06-02","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  239",",,H","   94",",,H",,,,,,,,,,,"  217",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094010","2020-06-03","48.40849","-106.51487","835.5","ST. MARIE, MT US","    0",",,H,1600","    0",",,H","    0",",,H","  228",",,H","  122",",,H",,,,,,,,,,,"  211",",,H,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,
