"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00013810","2019-06-15","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  283",",,W","  189",",,W","   55",",,W",,,,,,,,,,,,,,,"  190",",,W","  200",",,W","  103",",,W","  143",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-06-16","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  480",",,W",,,,,"  311",",,W","  200",",,W","   38",",,W",,,,,,,,,,,,,,,"  260",",,W",,,"  112",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-06-17","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  163",",,W",,,,,"  294",",,W","  200",",,W","   29",",,W",,,,,,,,,,,,,,,"  200",",,W","  200",",,W","   81",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-06-18","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   86",",,W",,,,,"  283",",,W","  217",",,W","   20",",,W",,,,,,,,,,,,,,,"  280",",,W","  150",",,W","   58",",,W","   94",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-06-19","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   30",",,W",,,,,"  311",",,W","  211",",,W","   26",",,W",,,,,,,,,,,,,,,"  210",",,W","  210",",,W","   76",",,W","  121",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-06-20","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  256",",,W","  200",",,W","   45",",,W",,,,,,,,,,,,,,,"  270",",,W","  250",",,W","   98",",,W","  152",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-06-21","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  114",",,W",,,,,"  283",",,W","  156",",,W","   20",",,W",,,,,,,,,,,,,,,"  140",",,W","  130",",,W","   81",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-06-22","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   94",",,W",,,,,"  267",",,W","  189",",,W","   23",",,W",,,,,,,,,,,,,,,"   90",",,W","   90",",,W","   67",",,W","   89",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-06-23","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   86",",,W",,,,,"  311",",,W","  183",",,W","   31",",,W",,,,,,,,,,,,,,,"  270",",,W","  280",",,W","  157",",,W","  215",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-06-24","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  178",",,W",,,,,"  261",",,W","  206",",,W","   36",",,W",,,,,,,,,,,,,,,"  270",",,W","  240",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-06-25","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  294",",,W","  178",",,W","   23",",,W",,,,,,,,,,,,,,,"  230",",,W","  230",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-06-26","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  322",",,W","  194",",,W","   25",",,W",,,,,,,,,,,,,,,"  240",",,W","  220",",,W","   81",",,W","  121",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-06-27","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  322",",,W","  211",",,W","   25",",,W",,,,,,,,,,,,,,,"  200",",,W","  210",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-06-28","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  333",",,W","  194",",,W","   17",",,W",,,,,,,,,,,,,,,"  210",",,W","  210",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-06-29","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  339",",,W","  211",",,W","   11",",,W",,,,,,,,,,,,,,,"  300",",,W","  280",",,W","   36",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-06-30","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   56",",,W",,,,,"  333",",,W","  217",",,W","   26",",,W",,,,,,,,,,,,,,,"   30",",,W","   10",",,W","   94",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-07-01","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   38",",,W",,,,,"  328",",,W","  200",",,W","   17",",,W",,,,,,,,,,,,,,,"  300",",,W","  300",",,W","  116",",,W","  183",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-07-02","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  339",",,W","  222",",,W","   22",",,W",,,,,,,,,,,,,,,"  230",",,W","  240",",,W","  103",",,W","  139",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013810","2019-07-03","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  155",",,W",,,,,"  311",",,W","  222",",,W","   23",",,W",,,,,,,,,,,,,,,"   50",",,W","   60",",,W","   81",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013810","2019-07-04","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  322",",,W","  206",",,W","   22",",,W",,,,,,,,,,,,,,,"  210",",,W","  200",",,W","   72",",,W","   94",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013810","2019-07-05","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  333",",,W","  228",",,W","   24",",,W",,,,,,,,,,,,,,,"  230",",,W","  230",",,W","   72",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00013810","2019-07-06","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  311",",,W","  244",",,W","   26",",,W",,,,,,,,,,,,,,,"  240",",,W","  220",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-07-07","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  333",",,W","  233",",,W","   15",",,W",,,,,,,,,,,,,,,"   20",",,W","  350",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-07-08","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  317",",,W","  228",",,W","   29",",,W",,,,,,,,,,,,,,,"   20",",,W","  340",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-07-09","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  328",",,W","  206",",,W","    8",",,W",,,,,,,,,,,,,,,"  170",",,W","  160",",,W","   36",",,W","   58",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-07-10","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  140",",,W",,,,,"  333",",,W","  222",",,W","   15",",,W",,,,,,,,,,,,,,,"  160",",,W","  160",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-07-11","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  328",",,W","  239",",,W","   21",",,W",,,,,,,,,,,,,,,"  310",",,W","  330",",,W","   63",",,W","   98",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-07-12","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  311",",,W","  194",",,W","   18",",,W",,,,,,,,,,,,,,,"   10",",,W","   10",",,W","   45",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-07-13","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  333",",,W","  167",",,W","    9",",,W",,,,,,,,,,,,,,,"  300",",,W","  300",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-07-14","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  328",",,W","  217",",,W","   26",",,W",,,,,,,,,,,,,,,"  280",",,W","  260",",,W","   63",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-07-15","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  317",",,W","  228",",,W","   22",",,W",,,,,,,,,,,,,,,"  220",",,W","  230",",,W","   67",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-07-16","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    8",",,W",,,,,"  333",",,W","  244",",,W","   53",",,W",,,,,,,,,,,,,,,"  200",",,W","  180",",,W","  107",",,W","  152",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-07-17","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   25",",,W",,,,,"  328",",,W","  239",",,W","   39",",,W",,,,,,,,,,,,,,,"  250",",,W","  240",",,W","   81",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-07-18","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   64",",,W",,,,,"  344",",,W","  239",",,W","   31",",,W",,,,,,,,,,,,,,,"  210",",,W","  210",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-07-19","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  344",",,W","  250",",,W","   34",",,W",,,,,,,,,,,,,,,"  210",",,W","  190",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-07-20","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  350",",,W","  244",",,W","   23",",,W",,,,,,,,,,,,,,,"  230",",,W","  230",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-07-21","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   48",",,W",,,,,"  339",",,W","  233",",,W","   34",",,W",,,,,,,,,,,,,,,"  150",",,W","  150",",,W","  116",",,W","  148",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-07-22","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   10",",,W",,,,,"  278",",,W","  206",",,W","   25",",,W",,,,,,,,,,,,,,,"   10",",,W","  350",",,W","   63",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-07-23","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  278",",,W","  172",",,W","   27",",,W",,,,,,,,,,,,,,,"   20",",,W","   20",",,W","   76",",,W","  116",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-07-24","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  278",",,W","  167",",,W","   23",",,W",,,,,,,,,,,,,,,"   10",",,W","   10",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-07-25","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  294",",,W","  150",",,W","    7",",,W",,,,,,,,,,,,,,,"   70",",,W","  100",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-07-26","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  311",",,W","  167",",,W","   12",",,W",,,,,,,,,,,,,,,"  160",",,W","  210",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-07-27","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  328",",,W","  189",",,W","   24",",,W",,,,,,,,,,,,,,,"  200",",,W","  190",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-07-28","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  328",",,W","  194",",,W","   25",",,W",,,,,,,,,,,,,,,"  240",",,W","  200",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-07-29","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  226",",,W",,,,,"  328",",,W","  217",",,W","   39",",,W",,,,,,,,,,,,,,,"  220",",,W","  190",",,W","   94",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-07-30","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  311",",,W","  211",",,W","   27",",,W",,,,,,,,,,,,,,,"   70",",,W","   70",",,W","   98",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-07-31","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  311",",,W","  194",",,W","   13",",,W",,,,,,,,,,,,,,,"  360",",,W","  310",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-08-01","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  317",",,W","  194",",,W","   16",",,W",,,,,,,,,,,,,,,"  360",",,W","  280",",,W","   45",",,W","   72",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-08-02","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  317",",,W","  206",",,W","   21",",,W",,,,,,,,,,,,,,,"   50",",,W","   10",",,W","   58",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-08-03","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  328",",,W","  194",",,W","   15",",,W",,,,,,,,,,,,,,,"  360",",,W","   30",",,W","   45",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-08-04","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  328",",,W","  206",",,W","   13",",,W",,,,,,,,,,,,,,,"   30",",,W","   10",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-08-05","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  328",",,W","  178",",,W","    8",",,W",,,,,,,,,,,,,,,"  280",",,W","  290",",,W","   45",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-08-06","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0","T,,W",,,,,"  328",",,W","  200",",,W","   29",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W","   76",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-08-07","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   28",",,W",,,,,"  311",",,W","  206",",,W","   23",",,W",,,,,,,,,,,,,,,"  280",",,W","  280",",,W","   63",",,W","   89",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-08-08","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  322",",,W","  194",",,W","   24",",,W",,,,,,,,,,,,,,,"  290",",,W","  250",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-08-09","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  333",",,W","  217",",,W","   21",",,W",,,,,,,,,,,,,,,"  280",",,W","  300",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-08-10","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  311",",,W","  178",",,W","   25",",,W",,,,,,,,,,,,,,,"   30",",,W","   20",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-08-11","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  328",",,W","  161",",,W","   11",",,W",,,,,,,,,,,,,,,"  230",",,W","  250",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-08-12","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  317",",,W","  211",",,W","   21",",,W",,,,,,,,,,,,,,,"  210",",,W","  210",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-08-13","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   71",",,W",,,,,"  311",",,W","  228",",,W","   31",",,W",,,,,,,,,,,,,,,"  250",",,W","  250",",,W","  103",",,W","  139",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-08-14","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  328",",,W","  217",",,W","   25",",,W",,,,,,,,,,,,,,,"  300",",,W","  280",",,W","   63",",,W","   94",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-08-15","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  311",",,W","  200",",,W","   17",",,W",,,,,,,,,,,,,,,"  290",",,W","  290",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-08-16","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  322",",,W","  183",",,W","   15",",,W",,,,,,,,,,,,,,,"  230",",,W","  200",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-08-17","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   56",",,W",,,,,"  333",",,W","  206",",,W","   19",",,W",,,,,,,,,,,,,,,"  330",",,W","  300",",,W","   63",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-08-18","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  350",",,W","  222",",,W","   29",",,W",,,,,,,,,,,,,,,"  230",",,W","  240",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-08-19","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    8",",,W",,,,,"  361",",,W","  217",",,W","   16",",,W",,,,,,,,,,,,,,,"  300",",,W","  280",",,W","   63",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-08-20","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    5",",,W",,,,,"  361",",,W","  222",",,W","   29",",,W",,,,,,,,,,,,,,,"  340",",,W","  320",",,W","  125",",,W","  210",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-08-21","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  333",",,W","  206",",,W","   24",",,W",,,,,,,,,,,,,,,"  260",",,W","  280",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-08-22","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  157",",,W",,,,,"  300",",,W","  217",",,W","   22",",,W",,,,,,,,,,,,,,,"  280",",,W","  280",",,W","  107",",,W","  179",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00013810","2019-08-23","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   36",",,W",,,,,"  244",",,W","  189",",,W","   28",",,W",,,,,,,,,,,,,,,"   60",",,W","   50",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-08-24","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  278",",,W","  150",",,W","   40",",,W",,,,,,,,,,,,,,,"   60",",,W","   60",",,W","   89",",,W","  125",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-08-25","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  289",",,W","  172",",,W","   30",",,W",,,,,,,,,,,,,,,"  120",",,W","  120",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-08-26","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","  295",",,W",,,,,"  244",",,W","  217",",,W","   43",",,W",,,,,,,,,,,,,,,"  170",",,W","  180",",,W","   72",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-08-27","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","   61",",,W",,,,,"  289",",,W","  206",",,W","   29",",,W",,,,,,,,,,,,,,,"  250",",,W","  170",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00013810","2019-08-28","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  278",",,W","  167",",,W","   19",",,W",,,,,,,,,,,,,,,"  290",",,W","  290",",,W","   76",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013810","2019-08-29","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  294",",,W","  144",",,W","   23",",,W",,,,,,,,,,,,,,,"  210",",,W","  210",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-08-30","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  317",",,W","  189",",,W","   24",",,W",,,,,,,,,,,,,,,"  220",",,W","  190",",,W","   54",",,W","   81",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-08-31","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  311",",,W","  211",",,W","   18",",,W",,,,,,,,,,,,,,,"   20",",,W","   70",",,W","   58",",,W","   76",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-01","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  328",",,W","  194",",,W","   17",",,W",,,,,,,,,,,,,,,"  230",",,W","  230",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-09-02","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  306",",,W","  200",",,W","   15",",,W",,,,,,,,,,,,,,,"   20",",,W","  360",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-03","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  322",",,W","  178",",,W","   16",",,W",,,,,,,,,,,,,,,"  210",",,W","  190",",,W","   63",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-09-04","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  328",",,W","  206",",,W","   21",",,W",,,,,,,,,,,,,,,"  280",",,W","  300",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-05","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  278",",,W","  167",",,W","   22",",,W",,,,,,,,,,,,,,,"   10",",,W","   10",",,W","   54",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-06","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  317",",,W","  144",",,W","   26",",,W",,,,,,,,,,,,,,,"  240",",,W","  330",",,W","   76",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013810","2019-09-07","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  256",",,W","  156",",,W","   17",",,W",,,,,,,,,,,,,,,"   20",",,W","  360",",,W","   45",",,W","   67",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-08","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  278",",,W","  139",",,W","    9",",,W",,,,,,,,,,,,,,,"  130",",,W","  130",",,W","   40",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013810","2019-09-09","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  333",",,W","  167",",,W","   10",",,W",,,,,,,,,,,,,,,"  120",",,W","   60",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-10","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  367",",,W","  189",",,W","   18",",,W",,,,,,,,,,,,,,,"  210",",,W","  220",",,W","   63",",,W","   89",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-11","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  350",",,W","  244",",,W","   17",",,W",,,,,,,,,,,,,,,"  250",",,W","  240",",,W","   67",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00013810","2019-09-12","38.22806","-85.66361","164.6","LOUISVILLE BOWMAN FIELD, KY US","    0",",,W",,,,,"  356",",,W","  217",",,W","   12",",,W",,,,,,,,,,,,,,,"  270",",,W","  230",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,,,
