"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00013876","2019-01-26","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  117",",,W","  -32",",,W",,,,,"    6",",,W",,,,,,,,,,,,,"   29","H,,S",,,,,,,"  250",",,W","  330",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-01-27","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","    0",",,W",,,,,"    6",",,W",,,,,,,,,,,,,"   53","H,,S",,,,,,,"  300",",,W","  290",",,W",,,,,,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-01-28","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0","T,,W,2400","    0",",,W","    0",",,W","  167",",,W","   17",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"   78","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-01-29","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","   51",",,W,2400","    0","T,,W","    0",",,W","  122",",,W","  -38",",,W",,,,,"   50",",,W",,,,,,,,,,,,,"   54","H,,S",,,,,,,"  330",",,W","  340",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-01-30","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","   61",",,W","  -66",",,W",,,,,"   16",",,W",,,,,,,,,,,,,"   -7","H,,S",,,,,,,"  320",",,W","  310",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-01-31","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","  -32",",,W",,,,,"    9",",,W",,,,,,,,,,,,,"   35","H,,S",,,,,,,"  190",",,W","  240",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-01","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   28",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"   89","H,,S",,,,,,,"  170",",,W","  160",",,W",,,,,,,,,"   54",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-02","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","   33",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"  110","H,,S",,,,,,,"  120",",,W","  100",",,W",,,,,,,,,"   45",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-03","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  217",",,W","   89",",,W",,,,,"    9",",,W",,,,,,,,,,,,,"  150","H,,S",,,,,,,"  150",",,W","  140",",,W",,,,,,,,,"   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-04","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    3",",,W,2400","    0",",,W","    0",",,W","  189",",,W","  117",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  148","H,,S",,,,,,,"  180",",,W","  190",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-05","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    3",",,W,2400","    0",",,W","    0",",,W","  222",",,W","  161",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"  179","H,,S",,,,,,,"  190",",,W","  190",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-06","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    5",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  183",",,W",,,,,"   48",",,W",,,,,,,,,,,,,"  203","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-07","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","   13",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  139",",,W",,,,,"   62",",,W",,,,,,,,,,,,,"  216","H,,S",,,,,,,"  290",",,W","  190",",,W",,,,,,,,,"  116",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-08","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0","T,,W,2400","    0",",,W","    0",",,W","  139",",,W","   22",",,W",,,,,"   60",",,W",,,,,,,,,,,,,"  103","H,,S",,,,,,,"  350",",,W","  320",",,W",,,,,,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-09","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    5",",,W,2400","    0",",,W","    0",",,W","  117",",,W","   11",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"   50","H,,S",,,,,,,"   10",",,W","   10",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-10","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0","T,,W,2400","    0",",,W","    0",",,W","  122",",,W","   72",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"   88","H,,S",,,,,,,"  110",",,W","  110",",,W",,,,,,,,,"   63",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-11","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0","T,,W,2400","    0",",,W","    0",",,W","  172",",,W","  106",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"  126","H,,S",,,,,,,"  150",",,W","  150",",,W",,,,,,,,,"   58",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-12","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","  305",",,W,2400","    0",",,W","    0",",,W","  194",",,W","   56",",,W",,,,,"   54",",,W",,,,,,,,,,,,,"  162","H,,S",,,,,,,"  300",",,W","  190",",,W",,,,,,,,,"  103",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-13","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  144",",,W","    6",",,W",,,,,"   19",",,W",,,,,,,,,,,,,"   78","H,,S",,,,,,,"  330",",,W","  340",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-14","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  161",",,W","   28",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"   92","H,,S",,,,,,,"  190",",,W","  190",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-15","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0","T,,W,2400","    0",",,W","    0",",,W","  178",",,W","  133",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"  148","H,,S",,,,,,,"  200",",,W","  190",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-16","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","   46",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   78",",,W",,,,,"   33",",,W",,,,,,,,,,,,,"  121","H,,S",,,,,,,"  330",",,W","  320",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-17","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","  117",",,W,2400","    0",",,W","    0",",,W","  183",",,W","   89",",,W",,,,,"   32",",,W",,,,,,,,,,,,,"  129","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,,,"  116",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-18","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","   15",",,W,2400","    0",",,W","    0",",,W","  117",",,W","   50",",,W",,,,,"   40",",,W",,,,,,,,,,,,,"   97","H,,S",,,,,,,"  330",",,W","  340",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-19","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","  193",",,W,2400","    0",",,W","    0",",,W","   83",",,W","   44",",,W",,,,,"   49",",,W",,,,,,,,,,,,,"   57","H,,S",,,,,,,"  120",",,W","  130",",,W",,,,,,,,,"  107",",,W","  143",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-20","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","  137",",,W,2400","    0",",,W","    0",",,W","  161",",,W","   83",",,W",,,,,"   48",",,W",,,,,,,,,,,,,"  101","H,,S",,,,,,,"  120",",,W","  130",",,W",,,,,,,,,"  107",",,W","  152",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-21","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","  361",",,W,2400","    0",",,W","    0",",,W","  167",",,W","  117",",,W",,,,,"   25",",,W",,,,,,,,,,,,,"  147","H,,S",,,,,,,"  360",",,W","   80",",,W",,,,,,,,,"   72",",,W","  103",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-22","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","  119",",,W,2400","    0",",,W","    0",",,W","  156",",,W","  117",",,W",,,,,"   28",",,W",,,,,,,,,,,,,"  129","H,,S",,,,,,,"   60",",,W","   50",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-23","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","   84",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  139",",,W",,,,,"   52",",,W",,,,,,,,,,,,,"  173","H,,S",,,,,,,"  190",",,W","  180",",,W",,,,,,,,,"  125",",,W","  179",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-24","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","   81",",,W,2400","    0",",,W","    0",",,W","  206",",,W","   39",",,W",,,,,"   55",",,W",,,,,,,,,,,,,"  165","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,,,"  116",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-25","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  167",",,W","    0",",,W",,,,,"   15",",,W",,,,,,,,,,,,,"   82","H,,S",,,,,,,"   10",",,W","  350",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-26","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","   89",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"  132","H,,S",,,,,,,"  100",",,W","  120",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-27","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    3",",,W,2400","    0",",,W","    0",",,W","  239",",,W","  128",",,W",,,,,"   11",",,W",,,,,,,,,,,,,"  169","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-02-28","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","  188",",,W,2400","    0",",,W","    0",",,W","  206",",,W","  150",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  178","H,,S",,,,,,,"  320",",,W","  310",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-01","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","   23",",,W,2400","    0",",,W","    0",",,W","  183",",,W","  106",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  167","H,,S",,,,,,,"  260",",,W","  220",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-02","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","   15",",,W,2400","    0",",,W","    0",",,W","  139",",,W","   83",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"  107","H,,S",,,,,,,"  360",",,W","  340",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-03","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","  404",",,W,2400","    0",",,W","    0",",,W","  122",",,W","   28",",,W",,,,,"   44",",,W",,,,,,,,,,,,,"  100","H,,S",,,,,,,"  330",",,W","  310",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-04","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","   44",",,W","   -5",",,W",,,,,"   55",",,W",,,,,,,,,,,,,"   23","H,,S",,,,,,,"  340",",,W","  340",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-05","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","  -43",",,W",,,,,"   50",",,W",,,,,,,,,,,,,"   12","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-06","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","  -43",",,W",,,,,"   14",",,W",,,,,,,,,,,,,"   18","H,,S",,,,,,,"  340",",,W","  350",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-07","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  133",",,W","  -16",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"   52","H,,S",,,,,,,"  190",",,W","  190",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-08","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    5",",,W,2400","    0",",,W","    0",",,W","  228",",,W","  111",",,W",,,,,"   56",",,W",,,,,,,,,,,,,"  152","H,,S",,,,,,,"  190",",,W","  220",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-09","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0","T,,W,2400","    0",",,W","    0",",,W","  233",",,W","  172",",,W",,,,,"   65",",,W",,,,,,,,,,,,,"  198","H,,S",,,,,,,"  180",",,W","  180",",,W",,,,,,,,,"  134",",,W","  174",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-10","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","   66",",,W,2400","    0",",,W","    0",",,W","  217",",,W","  128",",,W",,,,,"   12",",,W",,,,,,,,,,,,,"  182","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,,,"   98",",,W","  152",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-11","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","   18",",,W,2400","    0",",,W","    0",",,W","  167",",,W","   83",",,W",,,,,"   17",",,W",,,,,,,,,,,,,"  142","H,,S",,,,,,,"  320",",,W","  310",",,W",,,,,,,,,"  103",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-12","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","   72",",,W",,,,,"   18",",,W",,,,,,,,,,,,,"  135","H,,S",,,,,,,"   70",",,W","   80",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-13","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  133",",,W",,,,,"   51",",,W",,,,,,,,,,,,,"  187","H,,S",,,,,,,"  170",",,W","  180",",,W",,,,,,,,,"  112",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-14","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","   13",",,W,2400","    0",",,W","    0",",,W","  267",",,W","  183",",,W",,,,,"   65",",,W",,,,,,,,,,,,,"  214","H,,S",,,,,,,"  180",",,W","  170",",,W",,,,,,,,,"  139",",,W","  174",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-15","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0","T,,W,2400","    0",",,W","    0",",,W","  194",",,W","   83",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"  171","H,,S",,,,,,,"  350",",,W","  350",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-16","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  139",",,W","   50",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"   96","H,,S",,,,,,,"  350",",,W","  350",",,W",,,,,,,,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-17","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  194",",,W","   22",",,W",,,,,"   21",",,W",,,,,,,,,,,,,"  101","H,,S",,,,,,,"  320",",,W","   10",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-18","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  172",",,W","   22",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"   96","H,,S",,,,,,,"  330",",,W","  340",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-19","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  167",",,W","    6",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"   92","H,,S",,,,,,,"   40",",,W","  120",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-20","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  189",",,W","   22",",,W",,,,,"   13",",,W",,,,,,,,,,,,,"  106","H,,S",,,,,,,"  100",",,W","  110",",,W",,,,,,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-21","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    3",",,W,2400","    0",",,W","    0",",,W","  194",",,W","   67",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"  123","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-22","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","   17",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  121","H,,S",,,,,,,"  270",",,W","  260",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-23","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","   33",",,W",,,,,"   10",",,W",,,,,,,,,,,,,"  131","H,,S",,,,,,,"  360",",,W","   60",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-24","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","   78",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  163","H,,S",,,,,,,"  180",",,W","  180",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-25","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","   94",",,W,2400","    0","T,,W","    0",",,W","  228",",,W","  139",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"  178","H,,S",,,,,,,"  240",",,W","  240",",,W",,,,,,,,,"  116",",,W","  170",",,W",,,,,"    1",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013876","2019-03-26","33.56556","-86.745","187.5","BIRMINGHAM AIRPORT, AL US","    0",",,W,2400","    0",",,W","    0",",,W","  178",",,W","   83",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"  135","H,,S",,,,,,,"   20",",,W","   20",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
