"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00362942","2020-03-20","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  198",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-03-21","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  157",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-03-22","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   39",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-03-23","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   46",",,7,0700","    0",",,7,0700","    0",",,7,0700","  100",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-03-24","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  114",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-03-25","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-03-26","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-03-27","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   15",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-03-28","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   76",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-03-29","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  312",",,7,0700","    0",",,7,0700","    0",",,7,0700","  161",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-03-30","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  106",",,7,0700",,,"    0",",,7",,,,,,,,,,,,,,,,
"USC00362942","2020-03-31","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    3",",,H,0700","    0",",,H,0700","    0",",,H,0700","   83",",,H","   39",",,H",,,,,,,,,,,,,,,,,,,,,,,"   50",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  133",",,H","  -22",",,H",,,,,,,,,,,,,,,,,,,,,,,"  -22",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  150",",,H","  -22",",,H",,,,,,,,,,,,,,,,,,,,,,,"   17",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  156",",,H","   11",",,H",,,,,,,,,,,,,,,,,,,,,,,"   61",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  139",",,H","   39",",,H",,,,,,,,,,,,,,,,,,,,,,,"   50",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   13",",,H,0700","    0",",,H,0700","    0",",,H,0700","  211",",,H","   -6",",,H",,,,,,,,,,,,,,,,,,,,,,,"    0",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  183",",,H","    0",",,H",,,,,,,,,,,,,,,,,,,,,,,"   61",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  208",",,H,0700","    0",",,H,0700","    0",",,H,0700","  194",",,H","   50",",,H",,,,,,,,,,,,,,,,,,,,,,,"   94",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    3",",,H,0700","    0",",,H,0700","    0",",,H,0700","  206",",,H","   67",",,H",,,,,,,,,,,,,,,,,,,,,,,"  111",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  140",",,H,0700","    0",",,H,0700","    0",",,H,0700","  122",",,H","   -6",",,H",,,,,,,,,,,,,,,,,,,,,,,"    0",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   30",",,H,0700","    0",",,H,0700","    0",",,H,0700","   50",",,H","  -11",",,H",,,,,,,,,,,,,,,,,,,,,,,"    0",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  122",",,H","    0",",,H",,,,,,,,,,,,,,,,,,,,,,,"   22",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-13","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   81",",,H,0700","    0",",,H,0700","    0",",,H,0700","  194",",,H","   22",",,H",,,,,,,,,,,,,,,,,,,,,,,"  133",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-14","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  140",",,H,0700","    0",",,H,0700","    0",",,H,0700","  156",",,H","   11",",,H",,,,,,,,,,,,,,,,,,,,,,,"   11",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-15","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    3",",,H,0700","    0",",,H,0700","    0",",,H,0700","   83",",,H","  -33",",,H",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-16","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   25",",,H,0700","    0",",,H,0700","    0",",,H,0700","  106",",,H","  -33",",,H",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-17","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","   56",",,H","  -39",",,H",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-18","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  196",",,H,0700","    0",",,H,0700","    0",",,H,0700","   56",",,H","  -33",",,H",,,,,,,,,,,,,,,,,,,,,,,"   11",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-19","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  100",",,H","  -11",",,H",,,,,,,,,,,,,,,,,,,,,,,"   11",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-20","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    3",",,H,0700","    0",",,H,0700","    0",",,H,0700","  156",",,H","   -6",",,H",,,,,,,,,,,,,,,,,,,,,,,"   39",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-21","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  156",",,H","   17",",,H",,,,,,,,,,,,,,,,,,,,,,,"   94",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-22","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   15",",,H,0700","    0",",,H,0700","    0",",,H,0700","  100",",,H","  -28",",,H",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-24","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   38",",,H,0700","    0",",,H,0700","    0",",,H,0700","  200",",,H","   22",",,H",,,,,,,,,,,,,,,,,,,,,,,"   78",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-25","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    5",",,H,0700","    0",",,H,0700","    0",",,H,0700","  178",",,H","   22",",,H",,,,,,,,,,,,,,,,,,,,,,,"   28",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-26","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   30",",,H,0700","    0",",,H,0700","    0",",,H,0700","  217",",,H","   28",",,H",,,,,,,,,,,,,,,,,,,,,,,"   94",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-27","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  221",",,H,0700","    0",",,H,0700","    0",",,H,0700","   94",",,H","   44",",,H",,,,,,,,,,,,,,,,,,,,,,,"   50",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-28","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  161",",,H","   50",",,H",,,,,,,,,,,,,,,,,,,,,,,"   61",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-29","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   33",",,H,0700","    0",",,H,0700","    0",",,H,0700","  167",",,H","   61",",,H",,,,,,,,,,,,,,,,,,,,,,,"   83",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-04-30","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  208",",,H,0700","    0",",,H,0700","    0",",,H,0700","  122",",,H","   83",",,H",,,,,,,,,,,,,,,,,,,,,,,"  106",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   15",",,H,0700","    0",",,H,0700","    0",",,H,0700","  161",",,H","   61",",,H",,,,,,,,,,,,,,,,,,,,,,,"   72",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  161",",,H","   33",",,H",,,,,,,,,,,,,,,,,,,,,,,"   39",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   81",",,H,0700","    0",",,H,0700","    0",",,H,0700","  217",",,H","   39",",,H",,,,,,,,,,,,,,,,,,,,,,,"  139",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    8",",,H,0700","    0",",,H,0700","    0",",,H,0700","  250",",,H","   89",",,H",,,,,,,,,,,,,,,,,,,,,,,"  100",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  117",",,H","   -6",",,H",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   86",",,H,0700","    0",",,H,0700","    0",",,H,0700","  139",",,H","   -6",",,H",,,,,,,,,,,,,,,,,,,,,,,"   33",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   41",",,H,0700","    0",",,H,0700","    0",",,H,0700","   78",",,H","  -11",",,H",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    8",",,H,0700","    0",",,H,0700","    0",",,H,0700","  194",",,H","  -11",",,H",,,,,,,,,,,,,,,,,,,,,,,"   61",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   64",",,H,0700","    0",",,H,0700","    0",",,H,0700","  100",",,H","  -22",",,H",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    3",",,H,0700","    0",",,H,0700","    0",",,H,0700","   50",",,H","  -11",",,H",,,,,,,,,,,,,,,,,,,,,,,"   33",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   15",",,H,0700","    0",",,H,0700","    0",",,H,0700","  172",",,H","   33",",,H",,,,,,,,,,,,,,,,,,,,,,,"   61",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-13","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  128",",,H","  -11",",,H",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-14","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  178",",,H","  -11",",,H",,,,,,,,,,,,,,,,,,,,,,,"   33",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-15","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   15",",,H,0700","    0",",,H,0700","    0",",,H,0700","  194",",,H","   33",",,H",,,,,,,,,,,,,,,,,,,,,,,"  139",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-16","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  180",",,H,0700","    0",",,H,0700","    0",",,H,0700","  278",",,H","  122",",,H",,,,,,,,,,,,,,,,,,,,,,,"  122",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-17","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  239",",,H","  122",",,H",,,,,,,,,,,,,,,,,,,,,,,"  128",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-18","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    8",",,H,0700","    0",",,H,0700","    0",",,H,0700","  267",",,H","  128",",,H",,,,,,,,,,,,,,,,,,,,,,,"  128",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-19","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  256",",,H","  128",",,H",,,,,,,,,,,,,,,,,,,,,,,"  150",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-20","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  222",",,H","  106",",,H",,,,,,,,,,,,,,,,,,,,,,,"  111",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-21","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  183",",,H","   78",",,H",,,,,,,,,,,,,,,,,,,,,,,"   83",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-22","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   15",",,H,0700","    0",",,H,0700","    0",",,H,0700","  261",",,H","   83",",,H",,,,,,,,,,,,,,,,,,,,,,,"  139",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-23","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  109",",,H,0700","    0",",,H,0700","    0",",,H,0700","  194",",,H","  133",",,H",,,,,,,,,,,,,,,,,,,,,,,"  133",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-24","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  250",",,H","  117",",,H",,,,,,,,,,,,,,,,,,,,,,,"  133",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-25","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  289",",,H","  133",",,H",,,,,,,,,,,,,,,,,,,,,,,"  150",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-26","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  317",",,H","  144",",,H",,,,,,,,,,,,,,,,,,,,,,,"  167",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-27","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  322",",,H","  144",",,H",,,,,,,,,,,,,,,,,,,,,,,"  156",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-28","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   13",",,H,0700","    0",",,H,0700","    0",",,H,0700","  283",",,H","  156",",,H",,,,,,,,,,,,,,,,,,,,,,,"  178",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-29","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   91",",,H,0700","    0",",,H,0700","    0",",,H,0700","  272",",,H","  178",",,H",,,,,,,,,,,,,,,,,,,,,,,"  178",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-30","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","  117",",,H,0700","    0",",,H,0700","    0",",,H,0700","  272",",,H","  111",",,H",,,,,,,,,,,,,,,,,,,,,,,"  128",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-05-31","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  222",",,H","   83",",,H",,,,,,,,,,,,,,,,,,,,,,,"  100",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-06-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  183",",,H","   39",",,H",,,,,,,,,,,,,,,,,,,,,,,"   39",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-06-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","   10",",,H,0700","    0",",,H,0700","    0",",,H,0700","  222",",,H","   39",",,H",,,,,,,,,,,,,,,,,,,,,,,"  111",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-06-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    5",",,H,0700","    0",",,H,0700","    0",",,H,0700","  278",",,H","  111",",,H",,,,,,,,,,,,,,,,,,,,,,,"  206",",,H,0700",,,,,,,,,,,,,,,,,,,,
"USC00362942","2020-06-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","    0",",,H,0700","    0",",,H,0700","    0",",,H,0700","  306",",,H","  144",",,H",,,,,,,,,,,,,,,,,,,,,,,"  156",",,H,0700",,,,,,,,,,,,,,,,,,,,
