"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00003919","2018-09-13","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  294",",,W","  200",",,W",,,,,"   67",",,W",,,,,,,,,,,,,"  160",",,W","  190",",,W",,,,,"  125",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-09-14","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  317",",,W","  211",",,W",,,,,"   54",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-09-15","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  322",",,W","  189",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  140",",,W","  160",",,W",,,,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-09-16","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  317",",,W","  194",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-09-17","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  344",",,W","  211",",,W",,,,,"   42",",,W",,,,,,,,,,,,,"  210",",,W","  210",",,W",,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-09-18","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  344",",,W","  222",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"  200",",,W","  210",",,W",,,,,"   89",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-09-19","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  344",",,W","  211",",,W",,,,,"   59",",,W",,,,,,,,,,,,,"  170",",,W","  160",",,W",,,,,"  112",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-09-20","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  211",",,W,",,,,,"  344",",,W","  200",",,W",,,,,"   75",",,W",,,,,,,,,,,,,"  310",",,W","  320",",,W",,,,,"  170",",,W","  224",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-09-21","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  211",",,W","  133",",,W",,,,,"   51",",,W",,,,,,,,,,,,,"  360",",,W","  350",",,W",,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-09-22","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  228",",,W","   89",",,W",,,,,"   25",",,W",,,,,,,,,,,,,"  110",",,W","  120",",,W",,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-09-23","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  267",",,W","  100",",,W",,,,,"   35",",,W",,,,,,,,,,,,,"  150",",,W","  150",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-09-24","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  278",",,W","  150",",,W",,,,,"   48",",,W",,,,,,,,,,,,,"  160",",,W","  160",",,W",,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-09-25","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  217",",,W","  111",",,W",,,,,"   51",",,W",,,,,,,,,,,,,"   10",",,W","  350",",,W",,,,,"  125",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-09-26","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  211",",,W","   78",",,W",,,,,"   18",",,W",,,,,,,,,,,,,"  340",",,W","  340",",,W",,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-09-27","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  250",",,W","   67",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"  200",",,W","  200",",,W",,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-09-28","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   25",",,W,",,,,,"  161",",,W","   83",",,W",,,,,"   57",",,W",,,,,,,,,,,,,"   30",",,W","   20",",,W",,,,,"  103",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-09-29","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    5",",,W,",,,,,"  144",",,W","   78",",,W",,,,,"   24",",,W",,,,,,,,,,,,,"  110",",,W","  120",",,W",,,,,"   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-09-30","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  239",",,W","  128",",,W",,,,,"   40",",,W",,,,,,,,,,,,,"   20",",,W","   10",",,W",,,,,"   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-01","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  206",",,W","  122",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"  330",",,W","  330",",,W",,,,,"   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-02","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  317",",,W","  133",",,W",,,,,"   61",",,W",,,,,,,,,,,,,"  200",",,W","  200",",,W",,,,,"  116",",,W","  157",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-03","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    8",",,W,",,,,,"  344",",,W","  178",",,W",,,,,"   83",",,W",,,,,,,,,,,,,"   10",",,W","  360",",,W",,,,,"  174",",,W","  215",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-04","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    8",",,W,",,,,,"  178",",,W","   72",",,W",,,,,"   49",",,W",,,,,,,,,,,,,"   20",",,W","   30",",,W",,,,,"  107",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-05","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   89",",,W,",,,,,"  233",",,W","   94",",,W",,,,,"   33",",,W",,,,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"  107",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-06","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  173",",,W,",,,,,"  133",",,W","   78",",,W",,,,,"   54",",,W",,,,,,,,,,,,,"   10",",,W","  360",",,W",,,,,"  130",",,W","  152",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-07","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  175",",,W,",,,,,"  144",",,W","   89",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  120",",,W","  120",",,W",,,,,"   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-08","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  437",",,W,",,,,,"  183",",,W","  128",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"  100",",,W","  110",",,W",,,,,"   67",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-09","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","  315",",,W,",,,,,"  144",",,W","   78",",,W",,,,,"   57",",,W",,,,,,,,,,,,,"  310",",,W","  300",",,W",,,,,"  103",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-10","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  117",",,W","   56",",,W",,,,,"   64",",,W",,,,,,,,,,,,,"  290",",,W","  290",",,W",,,,,"  107",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-11","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  106",",,W","   11",",,W",,,,,"   21",",,W",,,,,,,,,,,,,"  330",",,W","  330",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-12","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   38",",,W,",,,,,"  117",",,W","   22",",,W",,,,,"   24",",,W",,,,,,,,,,,,,"  320",",,W","  330",",,W",,,,,"   67",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-13","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    8",",,W,",,,,,"  172",",,W","   28",",,W",,,,,"   40",",,W",,,,,,,,,,,,,"  160",",,W","  180",",,W",,,,,"   72",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-14","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   56",",,W,",,,,,"  100",",,W","    0",",,W",,,,,"   73",",,W",,,,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"  143",",,W","  192",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-15","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   83",",,W","  -10",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"  320",",,W","  330",",,W",,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-16","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  194",",,W","  -21",",,W",,,,,"   21",",,W",,,,,,,,,,,,,"  320",",,W","  290",",,W",,,,,"   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-17","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  200",",,W","   39",",,W",,,,,"   15",",,W",,,,,,,,,,,,,"   60",",,W","   40",",,W",,,,,"   40",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-18","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  200",",,W","   44",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-19","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  233",",,W","  100",",,W",,,,,"   46",",,W",,,,,,,,,,,,,"  220",",,W","  250",",,W",,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-20","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  200",",,W","   33",",,W",,,,,"   37",",,W",,,,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-21","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  222",",,W","   28",",,W",,,,,"   55",",,W",,,,,,,,,,,,,"  210",",,W","  210",",,W",,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-22","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  222",",,W","   72",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  190",",,W","  200",",,W",,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-23","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  211",",,W","   78",",,W",,,,,"   32",",,W",,,,,,,,,,,,,"   90",",,W","   80",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-24","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   79",",,W,",,,,,"  178",",,W","   83",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"  190",",,W","  190",",,W",,,,,"   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-25","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   64",",,W,",,,,,"  100",",,W","   89",",,W",,,,,"   19",",,W",,,,,,,,,,,,,"  120",",,W","  110",",,W",,,,,"   54",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-26","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  200",",,W","   56",",,W",,,,,"   14",",,W",,,,,,,,,,,,,"  280",",,W","  280",",,W",,,,,"   40",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-27","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  244",",,W","   56",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"  310",",,W","  310",",,W",,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-28","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  194",",,W","   50",",,W",,,,,"   32",",,W",,,,,,,,,,,,,"  350",",,W","  340",",,W",,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-29","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  217",",,W","   44",",,W",,,,,"   44",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-30","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  178",",,W","   83",",,W",,,,,"   57",",,W",,,,,,,,,,,,,"   10",",,W","  360",",,W",,,,,"  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-10-31","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  144",",,W","   61",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"  350",",,W","   20",",,W",,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-01","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  167",",,W","   39",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"  200",",,W","  210",",,W",,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-02","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  139",",,W","   50",",,W",,,,,"   52",",,W",,,,,,,,,,,,,"  330",",,W","  330",",,W",,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-03","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"  156",",,W","   67",",,W",,,,,"   52",",,W",,,,,,,,,,,,,"  330",",,W","  320",",,W",,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-04","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  117",",,W","   56",",,W",,,,,"   56",",,W",,,,,,,,,,,,,"  340",",,W","  320",",,W",,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-05","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   38",",,W,",,,,,"  167",",,W","   56",",,W",,,,,"   55",",,W",,,,,,,,,,,,,"  320",",,W","  310",",,W",,,,,"  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-06","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   36",",,W,",,,,,"   72",",,W","    0",",,W",,,,,"   11",",,W",,,,,,,,,,,,,"  150",",,W","  150",",,W",,,,,"   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-07","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   67",",,W","    6",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  360",",,W","  360",",,W",,,,,"   81",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-08","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   74",",,W,",,,,,"   28",",,W","  -16",",,W",,,,,"   33",",,W",,,,,,,,,,,,,"   50",",,W","   50",",,W",,,,,"   63",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-09","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  -10",",,W","  -88",",,W",,,,,"   50",",,W",,,,,,,,,,,,,"  350",",,W","  360",",,W",,,,,"  125",",,W","  152",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-10","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   44",",,W"," -105",",,W",,,,,"   52",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"  130",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-11","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","   28",",,W,",,,,,"   50",",,W","  -21",",,W",,,,,"   37",",,W",,,,,,,,,,,,,"   20",",,W","   30",",,W",,,,,"   89",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-12","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"   -5",",,W","  -93",",,W",,,,,"   74",",,W",,,,,,,,,,,,,"  360",",,W","   10",",,W",,,,,"  139",",,W","  174",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-13","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   39",",,W"," -116",",,W",,,,,"   23",",,W",,,,,,,,,,,,,"  200",",,W","  200",",,W",,,,,"   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-14","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"   78",",,W","  -55",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"  170",",,W","  150",",,W",,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-15","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  156",",,W","  -16",",,W",,,,,"   33",",,W",,,,,,,,,,,,,"  320",",,W","  190",",,W",,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-16","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  156",",,W","  -27",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  200",",,W","  220",",,W",,,,,"   81",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-17","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"   61",",,W","  -43",",,W",,,,,"   83",",,W",,,,,,,,,,,,,"   20",",,W","   10",",,W",,,,,"  125",",,W","  161",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-18","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0","T,,W,",,,,,"   28",",,W","  -55",",,W",,,,,"   40",",,W",,,,,,,,,,,,,"  350",",,W","  340",",,W",,,,,"   94",",,W","  116",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-19","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  106",",,W","  -43",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"  340",",,W","  330",",,W",,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-20","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  150",",,W","  -55",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"  220",",,W","  220",",,W",,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-21","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  150",",,W","  -10",",,W",,,,,"   35",",,W",,,,,,,,,,,,,"  190",",,W","  190",",,W",,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-22","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  178",",,W","    0",",,W",,,,,"   61",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"  107",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-23","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  183",",,W","   67",",,W",,,,,"   66",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"  125",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003919","2018-11-24","38.8","-97.65","386.8","SALINA MUNICIPAL AIRPORT, KS US","    0",",,W,",,,,,"  172",",,W","  -10",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"   50",",,W","   50",",,W",,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
