"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00053500","2020-05-09","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  133",",,H","   -6",",,H",,,,,,,,,,,,,,,,,,,,,"  117",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-05-10","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  156",",,H","  -50",",,H",,,,,,,,,,,,,,,,,,,,,"  139",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-05-11","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   76",",,H,1630",,,,,"  150",",,H","   28",",,H",,,,,,,,,,,,,,,,,,,,,"   67",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-05-12","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  139",",,H","   28",",,H",,,,,,,,,,,,,,,,,,,,,"  133",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-05-13","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  150",",,H","    0",",,H",,,,,,,,,,,,,,,,,,,,,"  133",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-05-14","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  139",",,H","    6",",,H",,,,,,,,,,,,,,,,,,,,,"   94",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-05-15","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  128",",,H","    6",",,H",,,,,,,,,,,,,,,,,,,,,"  117",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-05-16","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   15",",,H,1630",,,,,"  139",",,H","   28",",,H",,,,,,,,,,,,,,,,,,,,,"  139",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-05-17","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  183",",,H","  -11",",,H",,,,,,,,,,,,,,,,,,,,,"  178",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-05-18","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  228",",,H","  -11",",,H",,,,,,,,,,,,,,,,,,,,,"  211",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-05-19","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  222",",,H","   11",",,H",,,,,,,,,,,,,,,,,,,,,"  200",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-05-20","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  211",",,H","   72",",,H",,,,,,,,,,,,,,,,,,,,,"  139",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-05-21","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  139",",,H","  -33",",,H",,,,,,,,,,,,,,,,,,,,,"  133",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-05-22","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  178",",,H","  -22",",,H",,,,,,,,,,,,,,,,,,,,,"  172",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-05-24","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   79",",,H,1630",,,,,"  156",",,H","    6",",,H",,,,,,,,,,,,,,,,,,,,,"   33",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-05-25","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","   18",",,H,1630",,,,,"   94",",,H","   -6",",,H",,,,,,,,,,,,,,,,,,,,,"   94",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-05-26","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  172",",,H","  -28",",,H",,,,,,,,,,,,,,,,,,,,,"  172",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-05-27","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    8",",,H,1630",,,,,"  172",",,H","   28",",,H",,,,,,,,,,,,,,,,,,,,,"  161",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-05-28","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    3",",,H,1630",,,,,"  211",",,H","   22",",,H",,,,,,,,,,,,,,,,,,,,,"  200",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-05-29","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  222",",,H","   39",",,H",,,,,,,,,,,,,,,,,,,,,"  189",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-05-30","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  211",",,H","   50",",,H",,,,,,,,,,,,,,,,,,,,,"  189",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-05-31","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","  208",",,H,1630",,,,,"  211",",,H","   56",",,H",,,,,,,,,,,,,,,,,,,,,"  178",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-06-01","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  244",",,H","   67",",,H",,,,,,,,,,,,,,,,,,,,,"  222",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-06-02","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  228",",,H","   56",",,H",,,,,,,,,,,,,,,,,,,,,"  206",",,H,1630",,,,,,,,,,,,,,,,,,
"USC00053500","2020-06-03","40.1849","-105.8666","2526.2","GRAND LAKE 6 SSW, CO US","    0",",,H,1630",,,,,"  233",",,H","   39",",,H",,,,,,,,,,,,,,,,,,,,,"  183",",,H,1630",,,,,,,,,,,,,,,,,,
