"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"USC00146498","2020-03-13","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,"   33",",,7,0700",,,,,,
"USC00146498","2020-03-14","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2020-03-15","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   44",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2020-03-16","38.6449","-95.566","324.0","POMONA LAKE, KS US","   81",",,7,0700","    0",",,7,0700","    0",",,7,0700","   44",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,"   28",",,7,0700",,,,,,
"USC00146498","2020-03-17","38.6449","-95.566","324.0","POMONA LAKE, KS US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,"   56",",,7,0700",,,,,,
"USC00146498","2020-03-18","38.6449","-95.566","324.0","POMONA LAKE, KS US","   94",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,"   94",",,7,0700",,,,,,
"USC00146498","2020-03-19","38.6449","-95.566","324.0","POMONA LAKE, KS US","   46",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,"  156",",,7,0700",,,,,,
"USC00146498","2020-03-20","38.6449","-95.566","324.0","POMONA LAKE, KS US","   56",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,"   28",",,7,0700",,,,,,
"USC00146498","2020-03-21","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   50",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2020-03-22","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2020-03-23","38.6449","-95.566","324.0","POMONA LAKE, KS US","   94",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,"   72",",,7,0700",,,,,,
"USC00146498","2020-03-24","38.6449","-95.566","324.0","POMONA LAKE, KS US","   15",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,"   78",",,7,0700",,,,,,
"USC00146498","2020-03-25","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,"   78",",,7,0700",,,,,,
"USC00146498","2020-03-26","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,"  128",",,7,0700",,,,,,
"USC00146498","2020-03-27","38.6449","-95.566","324.0","POMONA LAKE, KS US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,"  122",",,7,0700",,,,,,
"USC00146498","2020-03-28","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2020-03-29","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00146498","2020-03-30","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,"   78",",,7,0700",,,,,,
"USC00146498","2020-03-31","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,"  100",",,7,0700",,,,,,
"USC00146498","2020-04-01","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,H,0700",,,,,"  206",",,H","   83",",,H",,,,,,,,,,,,,,,,,,,,,"   83",",,H,0700",,,,,,
"USC00146498","2020-04-02","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,H,0700",,,,,"  233",",,H","   83",",,H",,,,,,,,,,,,,,,,,,,,,"  133",",,H,0700",,,,,,
"USC00146498","2020-04-03","38.6449","-95.566","324.0","POMONA LAKE, KS US","    3",",,H,0700",,,,,"  222",",,H","  -11",",,H",,,,,,,,,,,,,,,,,,,,,"  -11",",,H,0700",,,,,,
"USC00146498","2020-04-06","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,H,0700",,,,,"  161",",,H","   56",",,H",,,,,,,,,,,,,,,,,,,,,"  150",",,H,0700",,,,,,
"USC00146498","2020-04-07","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,H,0700",,,,,"  211",",,H","  144",",,H",,,,,,,,,,,,,,,,,,,,,"  172",",,H,0700",,,,,,
"USC00146498","2020-04-08","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,H,0700",,,,,"  289",",,H","  133",",,H",,,,,,,,,,,,,,,,,,,,,"  144",",,H,0700",,,,,,
"USC00146498","2020-04-09","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,H,0700",,,,,"  317",",,H","   78",",,H",,,,,,,,,,,,,,,,,,,,,"   78",",,H,0700",,,,,,
"USC00146498","2020-04-10","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,H,0700",,,,,"  161",",,H","   11",",,H",,,,,,,,,,,,,,,,,,,,,"   22",",,H,0700",,,,,,
"USC00146498","2020-04-13","38.6449","-95.566","324.0","POMONA LAKE, KS US","   53",",,H,0700",,,,,"  161",",,H","  -11",",,H",,,,,,,,,,,,,,,,,,,,,"   -6",",,H,0700",,,,,,
"USC00146498","2020-04-14","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,H,0700",,,,,"   78",",,H","  -17",",,H",,,,,,,,,,,,,,,,,,,,,"    6",",,H,0700",,,,,,
"USC00146498","2020-04-15","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,H,0700",,,,,"  117",",,H","    6",",,H",,,,,,,,,,,,,,,,,,,,,"    6",",,H,0700",,,,,,
"USC00146498","2020-04-17","38.6449","-95.566","324.0","POMONA LAKE, KS US","  168",",,H,0700",,,,,"  122",",,H","   17",",,H",,,,,,,,,,,,,,,,,,,,,"   22",",,H,0700",,,,,,
"USC00146498","2020-04-20","38.6449","-95.566","324.0","POMONA LAKE, KS US","   36",",,H,0700",,,,,"  200",",,H","   78",",,H",,,,,,,,,,,,,,,,,,,,,"  139",",,H,0700",,,,,,
"USC00146498","2020-04-21","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,H,0700",,,,,"  222",",,H","   83",",,H",,,,,,,,,,,,,,,,,,,,,"  111",",,H,0700",,,,,,
"USC00146498","2020-04-22","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,H,0700",,,,,"  239",",,H","   83",",,H",,,,,,,,,,,,,,,,,,,,,"  150",",,H,0700",,,,,,
"USC00146498","2020-04-23","38.6449","-95.566","324.0","POMONA LAKE, KS US","   76",",,H,0700",,,,,"  172",",,H","  122",",,H",,,,,,,,,,,,,,,,,,,,,"  133",",,H,0700",,,,,,
"USC00146498","2020-04-24","38.6449","-95.566","324.0","POMONA LAKE, KS US","   13",",,H,0700",,,,,"  250",",,H","  122",",,H",,,,,,,,,,,,,,,,,,,,,"  156",",,H,0700",,,,,,
"USC00146498","2020-04-27","38.6449","-95.566","324.0","POMONA LAKE, KS US","  312",",,H,0700",,,,,"  228",",,H","   89",",,H",,,,,,,,,,,,,,,,,,,,,"  133",",,H,0700",,,,,,
"USC00146498","2020-04-28","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,H,0700",,,,,"  267",",,H","  133",",,H",,,,,,,,,,,,,,,,,,,,,"  161",",,H,0700",,,,,,
"USC00146498","2020-04-29","38.6449","-95.566","324.0","POMONA LAKE, KS US","    5",",,H,0700",,,,,"  244",",,H","  111",",,H",,,,,,,,,,,,,,,,,,,,,"  117",",,H,0700",,,,,,
"USC00146498","2020-04-30","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,H,0700",,,,,"  200",",,H","  106",",,H",,,,,,,,,,,,,,,,,,,,,"  117",",,H,0700",,,,,,
"USC00146498","2020-05-01","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,H,0700",,,,,"  244",",,H","  100",",,H",,,,,,,,,,,,,,,,,,,,,"  150",",,H,0700",,,,,,
"USC00146498","2020-05-04","38.6449","-95.566","324.0","POMONA LAKE, KS US","   56",",,H,0700",,,,,"  250",",,H","  133",",,H",,,,,,,,,,,,,,,,,,,,,"  150",",,H,0700",,,,,,
"USC00146498","2020-05-05","38.6449","-95.566","324.0","POMONA LAKE, KS US","  495",",,H,0700",,,,,"  194",",,H","  111",",,H",,,,,,,,,,,,,,,,,,,,,"  122",",,H,0700",,,,,,
"USC00146498","2020-05-06","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,H,0700",,,,,"  228",",,H","  100",",,H",,,,,,,,,,,,,,,,,,,,,"  117",",,H,0700",,,,,,
"USC00146498","2020-05-07","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,H,0700",,,,,"  189",",,H","   67",",,H",,,,,,,,,,,,,,,,,,,,,"   89",",,H,0700",,,,,,
"USC00146498","2020-05-08","38.6449","-95.566","324.0","POMONA LAKE, KS US","   74",",,H,0700",,,,,"  156",",,H","   50",",,H",,,,,,,,,,,,,,,,,,,,,"   94",",,H,0700",,,,,,
"USC00146498","2020-05-11","38.6449","-95.566","324.0","POMONA LAKE, KS US","    0",",,H,0700",,,,,"  167",",,H","   56",",,H",,,,,,,,,,,,,,,,,,,,,"   72",",,H,0700",,,,,,
"USC00146498","2020-05-12","38.6449","-95.566","324.0","POMONA LAKE, KS US","   41",",,H,0700",,,,,"  100",",,H","   56",",,H",,,,,,,,,,,,,,,,,,,,,"   61",",,H,0700",,,,,,
"USC00146498","2020-05-13","38.6449","-95.566","324.0","POMONA LAKE, KS US",,,,,,,"   94",",,H","   56",",,H",,,,,,,,,,,,,,,,,,,,,"   89",",,H,0700",,,,,,
"USC00146498","2020-05-14","38.6449","-95.566","324.0","POMONA LAKE, KS US",,,,,,,"  228",",,H","   89",",,H",,,,,,,,,,,,,,,,,,,,,"  178",",,H,0700",,,,,,
"USC00146498","2020-05-15","38.6449","-95.566","324.0","POMONA LAKE, KS US","   76",",,N,0700",,,,,"  278",",,H","  161",",,H",,,,,,,,,,,,,,,,,,,,,"  178",",,H,0700",,,,,,
"USC00146498","2020-05-16","38.6449","-95.566","324.0","POMONA LAKE, KS US",,,,,,,"  211",",,H","  156",",,H",,,,,,,,,,,,,,,,,,,,,"  161",",,H,0700",,,,,,
"USC00146498","2020-05-17","38.6449","-95.566","324.0","POMONA LAKE, KS US",,,,,,,"  228",",,H","  144",",,H",,,,,,,,,,,,,,,,,,,,,"  144",",,H,0700",,,,,,
"USC00146498","2020-05-18","38.6449","-95.566","324.0","POMONA LAKE, KS US",,,,,,,"  222",",,H","  128",",,H",,,,,,,,,,,,,,,,,,,,,"  133",",,H,0700",,,,,,
"USC00146498","2020-05-19","38.6449","-95.566","324.0","POMONA LAKE, KS US",,,,,,,"  206",",,H","  111",",,H",,,,,,,,,,,,,,,,,,,,,"  139",",,H,0700",,,,,,
"USC00146498","2020-05-20","38.6449","-95.566","324.0","POMONA LAKE, KS US",,,,,,,"  222",",,H","  128",",,H",,,,,,,,,,,,,,,,,,,,,"  144",",,H,0700",,,,,,
"USC00146498","2020-05-21","38.6449","-95.566","324.0","POMONA LAKE, KS US",,,,,,,"  211",",,H","  128",",,H",,,,,,,,,,,,,,,,,,,,,"  156",",,H,0700",,,,,,
"USC00146498","2020-05-22","38.6449","-95.566","324.0","POMONA LAKE, KS US",,,,,,,"  239",",,H","  150",",,H",,,,,,,,,,,,,,,,,,,,,"  167",",,H,0700",,,,,,
"USC00146498","2020-05-23","38.6449","-95.566","324.0","POMONA LAKE, KS US",,,,,,,"  267",",,H","  133",",,H",,,,,,,,,,,,,,,,,,,,,"  156",",,H,0700",,,,,,
"USC00146498","2020-05-24","38.6449","-95.566","324.0","POMONA LAKE, KS US",,,,,,,"  300",",,H","  133",",,H",,,,,,,,,,,,,,,,,,,,,"  239",",,H,0700",,,,,,
"USC00146498","2020-05-25","38.6449","-95.566","324.0","POMONA LAKE, KS US",,,,,,,"  289",",,H","  194",",,H",,,,,,,,,,,,,,,,,,,,,"  200",",,H,0700",,,,,,
"USC00146498","2020-05-26","38.6449","-95.566","324.0","POMONA LAKE, KS US","  610",",,N,0700",,,,,"  256",",,H","  178",",,H",,,,,,,,,,,,,,,,,,,,,"  178",",,H,0700",,,,,,
"USC00146498","2020-05-27","38.6449","-95.566","324.0","POMONA LAKE, KS US",,,,,,,"  200",",,H","  172",",,H",,,,,,,,,,,,,,,,,,,,,"  178",",,H,0700",,,,,,
"USC00146498","2020-05-28","38.6449","-95.566","324.0","POMONA LAKE, KS US",,,,,,,"  228",",,H","  178",",,H",,,,,,,,,,,,,,,,,,,,,"  183",",,H,0700",,,,,,
"USC00146498","2020-05-29","38.6449","-95.566","324.0","POMONA LAKE, KS US",,,,,,,"  239",",,H","  144",",,H",,,,,,,,,,,,,,,,,,,,,"  150",",,H,0700",,,,,,
"USC00146498","2020-05-30","38.6449","-95.566","324.0","POMONA LAKE, KS US",,,,,,,"  261",",,H","  144",",,H",,,,,,,,,,,,,,,,,,,,,"  156",",,H,0700",,,,,,
"USC00146498","2020-05-31","38.6449","-95.566","324.0","POMONA LAKE, KS US",,,,,,,"  267",",,H","  150",",,H",,,,,,,,,,,,,,,,,,,,,"  167",",,H,0700",,,,,,
"USC00146498","2020-06-01","38.6449","-95.566","324.0","POMONA LAKE, KS US",,,,,,,"  294",",,H","  161",",,H",,,,,,,,,,,,,,,,,,,,,"  217",",,H,0700",,,,,,
"USC00146498","2020-06-02","38.6449","-95.566","324.0","POMONA LAKE, KS US",,,,,,,"  300",",,H","  194",",,H",,,,,,,,,,,,,,,,,,,,,"  200",",,H,0700",,,,,,
"USC00146498","2020-06-03","38.6449","-95.566","324.0","POMONA LAKE, KS US",,,,,,,"  322",",,H","  189",",,H",,,,,,,,,,,,,,,,,,,,,"  228",",,H,0700",,,,,,
"USC00146498","2020-06-04","38.6449","-95.566","324.0","POMONA LAKE, KS US","  191",",,N,0700",,,,,"  344",",,H","  183",",,H",,,,,,,,,,,,,,,,,,,,,"  194",",,H,0700",,,,,,
