"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00094239","2018-09-06","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  300",",,W","  111",",,W","   29",",,W",,,,,,,,,,,"  300",",,W","  310",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-07","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0","T,,W,2400",,,,,"  311",",,W","  167",",,W","   44",",,W",,,,,,,,,,,"  300",",,W","  310",",,W","  134",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-08","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  244",",,W","  144",",,W","   51",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-09","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  256",",,W","  133",",,W","   30",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-10","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  233",",,W","  150",",,W","   56",",,W",,,,,,,,,,,"  290",",,W","  310",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-11","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  228",",,W","  117",",,W","   47",",,W",,,,,,,,,,,"  300",",,W","  290",",,W","  112",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-12","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  211",",,W","  100",",,W","   33",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-13","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  222",",,W","   94",",,W","   34",",,W",,,,,,,,,,,"  320",",,W","  310",",,W","   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-14","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  206",",,W","   78",",,W","   22",",,W",,,,,,,,,,,"   80",",,W","   80",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-15","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  189",",,W","  100",",,W","   29",",,W",,,,,,,,,,,"  320",",,W","  310",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-16","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0","T,,W,2400",,,,,"  200",",,W","   89",",,W","   38",",,W",,,,,,,,,,,"  260",",,W","  250",",,W","  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-17","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  206",",,W","   72",",,W","   27",",,W",,,,,,,,,,,"  310",",,W","  310",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-18","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  222",",,W","   67",",,W","   28",",,W",,,,,,,,,,,"   90",",,W","   10",",,W","   54",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-19","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  239",",,W","   89",",,W","   36",",,W",,,,,,,,,,,"  300",",,W","  310",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-20","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  217",",,W","  100",",,W","   40",",,W",,,,,,,,,,,"  300",",,W","  310",",,W","   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-21","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  217",",,W","  100",",,W","   22",",,W",,,,,,,,,,,"  120",",,W","   90",",,W","   58",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-22","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    3",",,W,2400",,,,,"  222",",,W","  117",",,W","   36",",,W",,,,,,,,,,,"  300",",,W","  260",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-23","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  211",",,W","  100",",,W","   56",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-24","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  228",",,W","   72",",,W","   30",",,W",,,,,,,,,,,"  300",",,W","  320",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-25","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  233",",,W","   83",",,W","   29",",,W",,,,,,,,,,,"  140",",,W","  310",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-26","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  233",",,W","   83",",,W","   25",",,W",,,,,,,,,,,"  300",",,W","  320",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-27","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  267",",,W","  100",",,W","   26",",,W",,,,,,,,,,,"   30",",,W","   30",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-28","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  233",",,W","  122",",,W","   21",",,W",,,,,,,,,,,"  140",",,W","  220",",,W","   54",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-29","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  200",",,W","  117",",,W","   26",",,W",,,,,,,,,,,"   30",",,W","   30",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-09-30","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  161",",,W","   94",",,W","   31",",,W",,,,,,,,,,,"  140",",,W","  140",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-01","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  194",",,W","   83",",,W","   18",",,W",,,,,,,,,,,"  330",",,W","  340",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-02","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0","T,,W,2400",,,,,"  211",",,W","   33",",,W","   51",",,W",,,,,,,,,,,"  270",",,W","  240",",,W","  174",",,W","  224",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-03","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  128",",,W","   17",",,W","   17",",,W",,,,,,,,,,,"   70",",,W","   90",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-04","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  161",",,W","   39",",,W","   26",",,W",,,,,,,,,,,"  310",",,W","  310",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-05","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","   36",",,W,2400",,,,,"  111",",,W","   39",",,W","   18",",,W",,,,,,,,,,,"  340",",,W","  330",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-06","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    8",",,W,2400",,,,,"  178",",,W","   67",",,W","   32",",,W",,,,,,,,,,,"  320",",,W","  320",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-07","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  122",",,W","   72",",,W","   26",",,W",,,,,,,,,,,"  340",",,W","  330",",,W","   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-08","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","   20",",,W,2400",,,,,"  106",",,W","   89",",,W","    3",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   27",",,W","   31",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-09","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","   15",",,W,2400",,,,,"  133",",,W","   89",",,W","   24",",,W",,,,,,,,,,,"  290",",,W","  310",",,W","   58",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-10","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  156",",,W","   72",",,W","   16",",,W",,,,,,,,,,,"  290",",,W","  290",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-11","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  161",",,W","   33",",,W","   22",",,W",,,,,,,,,,,"  320",",,W","  320",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-12","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  228",",,W","   39",",,W","   40",",,W",,,,,,,,,,,"  300",",,W","  310",",,W","  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-13","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  178",",,W","   56",",,W","   36",",,W",,,,,,,,,,,"   60",",,W","   60",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-14","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  156",",,W","    0",",,W","   22",",,W",,,,,,,,,,,"  280",",,W","  280",",,W","   72",",,W","   76",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-15","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  161",",,W","   11",",,W","   20",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-16","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  178",",,W","   17",",,W","   11",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-17","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  178",",,W","   22",",,W","   17",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   63",",,W","   67",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-18","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  167",",,W","   22",",,W","   13",",,W",,,,,,,,,,,"  120",",,W","  310",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-19","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  183",",,W","   22",",,W","   11",",,W",,,,,,,,,,,"   70",",,W","  120",",,W","   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-20","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  183",",,W","   22",",,W","   10",",,W",,,,,,,,,,,"  290",",,W","  290",",,W","   45",",,W","   49",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-21","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  183",",,W","   33",",,W","   20",",,W",,,,,,,,,,,"  310",",,W","  320",",,W","   54",",,W","   63",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-22","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  178",",,W","   28",",,W","   16",",,W",,,,,,,,,,,"  270",",,W","  310",",,W","   36",",,W","   45",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-23","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0","T,,W,2400",,,,,"  144",",,W","   33",",,W","   10",",,W",,,,,,,,,,,"  320",",,W","  240",",,W","   40",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-24","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  156",",,W","   67",",,W","   28",",,W",,,,,,,,,,,"  300",",,W","  120",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-25","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","   23",",,W,2400",,,,,"  106",",,W","   50",",,W","   19",",,W",,,,,,,,,,,"   80",",,W","   90",",,W","   58",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-26","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","   46",",,W,2400",,,,,"  161",",,W","   83",",,W","   17",",,W",,,,,,,,,,,"  270",",,W","  120",",,W","   89",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-27","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","  112",",,W,2400",,,,,"  133",",,W","   44",",,W","   23",",,W",,,,,,,,,,,"  300",",,W","  320",",,W","   58",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-28","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","   36",",,W,2400",,,,,"  128",",,W","   44",",,W","   19",",,W",,,,,,,,,,,"  270",",,W","  270",",,W","   58",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-29","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  144",",,W","   44",",,W","   34",",,W",,,,,,,,,,,"  300",",,W","  310",",,W","   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-30","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","   10",",,W,2400",,,,,"  139",",,W","   33",",,W","   22",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-10-31","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    3",",,W,2400",,,,,"  139",",,W","   56",",,W","   14",",,W",,,,,,,,,,,"  280",",,W","  360",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-11-01","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0","T,,W,2400",,,,,"  144",",,W","   72",",,W","   12",",,W",,,,,,,,,,,"  270",",,W","  260",",,W","   40",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-11-02","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","   36",",,W,2400",,,,,"  167",",,W","   94",",,W","   68",",,W",,,,,,,,,,,"  310",",,W","  320",",,W","  179",",,W","  259",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-11-03","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0","T,,W,2400",,,,,"  139",",,W","   83",",,W","   30",",,W",,,,,,,,,,,"  290",",,W","  290",",,W","  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-11-04","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0","T,,W,2400",,,,,"  161",",,W","   67",",,W","   78",",,W",,,,,,,,,,,"  320",",,W","  300",",,W","  165",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-11-05","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  139",",,W","   50",",,W","   40",",,W",,,,,,,,,,,"  290",",,W","  290",",,W","   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-11-06","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  139",",,W","   44",",,W","   48",",,W",,,,,,,,,,,"  300",",,W","  300",",,W","   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-11-07","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  106",",,W","    0",",,W","   17",",,W",,,,,,,,,,,"  280",",,W","  290",",,W","   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-11-08","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"   72",",,W","  -38",",,W","   11",",,W",,,,,,,,,,,"  110",",,W","  120",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-11-09","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"   50",",,W","  -27",",,W","   11",",,W",,,,,,,,,,,"   90",",,W","   90",",,W","   54",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-11-10","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"  106",",,W","  -16",",,W","   27",",,W",,,,,,,,,,,"  110",",,W","  120",",,W","   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-11-11","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"    0",",,W","  -38",",,W","   27",",,W",,,,,,,,,,,"  110",",,W","  110",",,W","   67",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-11-12","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"   -5",",,W","  -32",",,W","    8",",,W",,,,,,,,,,,"  310",",,W","  300",",,W","   27",",,W","   31",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-11-13","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"   11",",,W","  -38",",,W","   16",",,W",,,,,,,,,,,"  110",",,W","  120",",,W","   58",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-11-14","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"    0",",,W","  -16",",,W","   23",",,W",,,,,,,,,,,"  100",",,W","   90",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-11-15","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"   56",",,W","    0",",,W","   17",",,W",,,,,,,,,,,"  290",",,W","  120",",,W","   36",",,W","   45",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-11-16","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0","T,,W,2400",,,,,"  100",",,W","    0",",,W","   25",",,W",,,,,,,,,,,"   20",",,W","   20",",,W","  103",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-11-17","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"   78",",,W","  -21",",,W","   13",",,W",,,,,,,,,,,"  290",",,W","  280",",,W","   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094239","2018-11-18","47.3977","-120.2013","374.6","WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US","    0",",,W,2400",,,,,"   56",",,W","  -49",",,W","    3",",,W",,,,,,,,,,,"  330",",,W","  200",",,W","   31",",,W","   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
