"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00085895","2020-04-27","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","  203",",,7,0600",,,,,"  267",",,7","  161",",,7",,,,,,,"   25",",,7,0600",,,,,,,"  156",",,7","  256",",,7","  161",",,7,0600","  113",",,7",,,,,,,,,,
"USC00085895","2020-04-28","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  272",",,7","  122",",,7",,,,,,,"   48",",,7,0600",,,,,,,"  117",",,7","  267",",,7","  133",",,7,0600","  172",",,7",,,,,,,,,,
"USC00085895","2020-04-29","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  283",",,7","  133",",,7",,,,,,,"   58",",,7,0600",,,,,,,"  167",",,7","  272",",,7","  194",",,7,0600","  190",",,7",,,,,,,,,,
"USC00085895","2020-04-30","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,7,0600",,,,,"  306",",,7","  183",",,7",,,,,,,"   58",",,7,0600",,,,,,,"  194",",,7","  300",",,7","  206",",,7,0600","  143",",,7",,,,,,,,,,
"USC00085895","2020-05-01","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","  165",",,H,0600",,,,,"  306",",,H","  122",",,H",,,,,,,,,,,,,,,,,,,"  128",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-03","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,H,0600",,,,,"  289",",,H","  122",",,H",,,,,,,,,,,,,,,,,,,"  161",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-04","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,H,0600",,,,,"  294",",,H","  161",",,H",,,,,,,,,,,,,,,,,,,"  183",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-05","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,H,0600",,,,,"  311",",,H","  178",",,H",,,,,,,,,,,,,,,,,,,"  183",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-06","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,H,0600",,,,,"  328",",,H","  183",",,H",,,,,,,,,,,,,,,,,,,"  183",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-07","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,H,0600",,,,,"  317",",,H","  167",",,H",,,,,,,,,,,,,,,,,,,"  178",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-08","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,H,0600",,,,,"  283",",,H","  111",",,H",,,,,,,,,,,,,,,,,,,"  117",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-09","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,H,0600",,,,,"  306",",,H","  117",",,H",,,,,,,,,,,,,,,,,,,"  178",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-10","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,H,0600",,,,,"  317",",,H","  178",",,H",,,,,,,,,,,,,,,,,,,"  200",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-11","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   89",",,H,0600",,,,,"  239",",,H","  178",",,H",,,,,,,,,,,,,,,,,,,"  178",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-12","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,H,0600",,,,,"  289",",,H","  167",",,H",,,,,,,,,,,,,,,,,,,"  167",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-13","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,H,0600",,,,,"  300",",,H","  167",",,H",,,,,,,,,,,,,,,,,,,"  189",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-14","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,H,0600",,,,,"  300",",,H","  183",",,H",,,,,,,,,,,,,,,,,,,"  200",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-15","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,H,0600",,,,,"  283",",,H","  200",",,H",,,,,,,,,,,,,,,,,,,"  228",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-16","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   69",",,H,0600",,,,,"  278",",,H","  206",",,H",,,,,,,,,,,,,,,,,,,"  211",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-17","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,H,0600",,,,,"  311",",,H","  200",",,H",,,,,,,,,,,,,,,,,,,"  200",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-18","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,H,0600",,,,,"  339",",,H","  200",",,H",,,,,,,,,,,,,,,,,,,"  217",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-19","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","  254",",,H,0600",,,,,"  250",",,H","  200",",,H",,,,,,,,,,,,,,,,,,,"  206",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-20","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   25",",,H,0600",,,,,"  306",",,H","  194",",,H",,,,,,,,,,,,,,,,,,,"  200",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-21","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,H,0600",,,,,"  322",",,H","  200",",,H",,,,,,,,,,,,,,,,,,,"  222",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-22","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","  381",",,H,0600",,,,,"  333",",,H","  222",",,H",,,,,,,,,,,,,,,,,,,"  228",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-23","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,H,0600",,,,,"  322",",,H","  206",",,H",,,,,,,,,,,,,,,,,,,"  222",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-24","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,H,0600",,,,,"  317",",,H","  206",",,H",,,,,,,,,,,,,,,,,,,"  244",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-25","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","  165",",,H,0600",,,,,"  250",",,H","  200",",,H",,,,,,,,,,,,,,,,,,,"  228",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-26","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","  513",",,H,0600",,,,,"  272",",,H","  217",",,H",,,,,,,,,,,,,,,,,,,"  222",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-27","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   25",",,H,0600",,,,,"  322",",,H","  222",",,H",,,,,,,,,,,,,,,,,,,"  233",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-28","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   20",",,H,0600",,,,,"  322",",,H","  228",",,H",,,,,,,,,,,,,,,,,,,"  233",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-29","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","  236",",,H,0600",,,,,"  333",",,H","  211",",,H",,,,,,,,,,,,,,,,,,,"  228",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-30","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","  330",",,H,0600",,,,,"  333",",,H","  211",",,H",,,,,,,,,,,,,,,,,,,"  217",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-05-31","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   25",",,H,0600",,,,,"  333",",,H","  217",",,H",,,,,,,,,,,,,,,,,,,"  217",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-06-01","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,H,0600",,,,,"  328",",,H","  217",",,H",,,,,,,,,,,,,,,,,,,"  228",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-06-02","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","    0",",,H,0600",,,,,"  333",",,H","  222",",,H",,,,,,,,,,,,,,,,,,,"  228",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-06-03","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   76",",,H,0600",,,,,"  306",",,H","  222",",,H",,,,,,,,,,,,,,,,,,,"  233",",,H,0600",,,,,,,,,,,,
"USC00085895","2020-06-04","26.84","-81.0872","10.7","MOORE HAVEN LOCK 1, FL US","   79",",,H,0600",,,,,"  272",",,H","  222",",,H",,,,,,,,,,,,,,,,,,,"  239",",,H,0600",,,,,,,,,,,,
