"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00292700","2020-01-02","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   56",",,7,0700","   64",",,7","  203",",,7,0700","   -6",",,7"," -200",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-03","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","  229",",,7,0700","    0",",,7"," -283",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-04","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","  178",",,7,0700","   50",",,7"," -211",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-05","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","  127",",,7,0700","   78",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-06","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","  127",",,7,0700","   44",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-07","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","  127",",,7,0700","   44",",,7"," -200",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-08","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7",,,"   56",",,7"," -183",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-09","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7",,,"   22",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-10","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","  102",",,7,0700","  -11",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-11","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7",,,"   33",",,7"," -233",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-12","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   15",",,7,0700","   25",",,7","  102",",,7,0700","   17",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-13","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","   76",",,7,0700","    6",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-14","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","   76",",,7,0700","   67",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-15","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","   76",",,7,0700","   83",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-16","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","   76",",,7,0700","   39",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-17","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   53",",,7,0700","  102",",,7","  127",",,7,0700","   17",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0700",,,,,,,"    1",",,7",,,,,,,,,,,"    1",",,7",,,,,,
"USC00292700","2020-01-18","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    5",",,7,0700","   51",",,7","  178",",,7,0700","   28",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0700",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-19","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","  127",",,7,0700","   17",",,7"," -178",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-20","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","  102",",,7,0700","   -6",",,7"," -200",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-21","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","  102",",,7,0700","   22",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-22","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","   76",",,7,0700","   28",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-23","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","   51",",,7,0700","   44",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-24","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","   51",",,7,0700","   50",",,7"," -172",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-25","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","   51",",,7,0700","   50",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-26","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","   51",",,7,0700","   78",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-27","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","   51",",,7,0700","   44",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-28","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   28",",,7,0700","   56",",,7","   76",",,7,0700","   11",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-29","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7",,,"   28",",,7"," -200",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-30","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","   51",",,7,0700","   28",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-01-31","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   20",",,7,0700","   25",",,7","   76",",,7,0700","   33",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-01","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","   76",",,7,0700","   78",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-02","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","   51",",,7,0700","  139",",,7"," -167",",,7",,,,,,,,,,,,,,,,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-03","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","   51",",,7,0700","  133",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-04","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   91",",,7,0700","  132",",,7","  178",",,7,0700","   44",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,," -122",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-05","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   48",",,7,0700","  127",",,7","  305",",,7,0700","  -61",",,7"," -300",",,7",,,,,,,,,,,,,,,,,,,,,,," -122",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-06","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","  305",",,7,0700","    0",",,7"," -300",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-07","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","   50",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-08","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",I,7,0700","   83",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-09","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",I,7","  203",",I,7,0700","   67",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-10","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","  152",",,7,0700","   50",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-11","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   58",",,7,0700","  102",",,7","  203",",,7,0700","   22",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-12","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","  203",",,7,0700","   -6",",,7"," -161",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-13","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   81",",,7,0700","  165",",,7","  305",",,7,0700","    0",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-14","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","  203",",,7,0700","   78",",,7"," -206",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-15","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","  152",",,7,0700","   50",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-16","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",I,7,0700","   89",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-17","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",I,7","  102",",I,7,0700","   78",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-18","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","  102",",,7,0700","   50",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-19","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    5",",,7,0700","   10",",,7","   51",",,7,0700","   50",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-20","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   30",",,7,0700","   25",",,7","   51",",,7,0700","   33",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0700",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-21","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","   25",",,7,0700","   94",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-22","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","   25",",,7,0700","   83",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-23","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   30",",,7,0700","    0",",,7","   25",",,7,0700","   33",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-24","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   23",",,7,0700","   56",",,7","   51",",,7,0700","   28",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-25","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","   51",",,7,0700","  -11",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-26","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","   51",",,7,0700","    0",",,7"," -211",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-27","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","   25",",,7,0700","   61",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-28","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","   25",",,7,0700","   72",",,7"," -139",",,7",,,,,,,,,,,,,,,,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-02-29","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","   83",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-01","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","   78",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-02","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    5",",,7,0700","   13",",,7","    0",",,7,0700","   61",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-03","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","   94",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-04","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  106",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-05","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  117",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-06","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  117",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-07","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  128",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-08","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   20",",,7,0700","    0",",,7","    0",",,7,0700","  117",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-09","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   13",",,7,0700","   28",",,7","    0",",,7,0700","  100",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-10","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  117",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-11","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  139",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-12","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  133",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-13","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   58",",,7,0700","   58",",,7","    0",",,7,0700","  100",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   33",",,7,0700",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-14","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   41",",,7,0700","   53",",,7","    0",",,7,0700","   78",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   72",",,7,0700",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-15","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  117",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-16","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  128",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-17","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  122",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-18","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  122",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-19","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    3",",,7,0700","    8",",,7","    0",",,7,0700","   83",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-20","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","   61",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-21","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   10",",,7,0700","    8",",,7","    0",",,7,0700","  100",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   89",",,7,0700",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-22","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   25",",,7,0700","   41",",,7","    0",",,7,0700","   94",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"   72",",,7,0700",,,,,"    1",",,7","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-23","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  106",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-24","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  133",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-25","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  117",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-26","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","   38",",,7,0700","    0",",,7","    0",",,7,0700","  111",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-27","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    3",",,7,0700","    0",",,7","    0",",,7,0700","   89",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0700",,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-28","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    5",",,7,0700","    8",",,7","    0",",,7,0700","   44",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-29","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","   89",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-30","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","   89",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-03-31","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  139",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-01","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  144",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00292700","2020-04-02","36.5575","-105.2627","2523.7","EAGLE NEST, NM US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  144",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,
