"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014610","2018-09-18","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    8",",,W,2400",,,,,"  267",",,W","  106",",,W",,,"   23",",,W",,,,,,,,,,,,,"   10",",,W","   10",",,W","   89",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00014610","2018-09-19","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","   15",",,W,2400",,,,,"  156",",,W","   94",",,W",,,"   31",",,W",,,,,,,,,,,,,"   60",",,W","   60",",,W","   63",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-09-20","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"  156",",,W","   89",",,W",,,"    9",",,W",,,,,,,,,,,,,"  120",",,W","   10",",,W","   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-09-21","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","   66",",,W,2400",,,,,"  156",",,W","   83",",,W",,,"   26",",,W",,,,,,,,,,,,,"  180",",,W","  170",",,W","   63",",,W","  121",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-09-22","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    5",",,W,2400",,,,,"  178",",,W","   56",",,W",,,"   44",",,W",,,,,,,,,,,,,"  300",",,W","  300",",,W","  112",",,W","  183",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-09-23","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"  189",",,W","   17",",,W",,,"   22",",,W",,,,,,,,,,,,,"  310",",,W","  310",",,W","   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-09-24","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"  133",",,W","  -16",",,W",,,"   10",",,W",,,,,,,,,,,,,"   10",",,W","  360",",,W","   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-09-25","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","   64",",,W,2400",,,,,"  144",",,W","  -10",",,W",,,"   17",",,W",,,,,,,,,,,,,"  160",",,W","  160",",,W","   63",",,W","   94",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-09-26","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","  122",",,W,2400",,,,,"  222",",,W","  128",",,W",,,"   21",",,W",,,,,,,,,,,,,"  300",",,W","  300",",,W","  103",",,W","  152",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-09-27","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"  178",",,W","   94",",,W",,,"   10",",,W",,,,,,,,,,,,,"  300",",,W","  310",",,W","   58",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-09-28","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"  144",",,W","   50",",,W",,,"   13",",,W",,,,,,,,,,,,,"   90",",,W","   40",",,W","   45",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-09-29","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"  178",",,W","   50",",,W",,,"   20",",,W",,,,,,,,,,,,,"  310",",,W","  310",",,W","   76",",,W","  112",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-09-30","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0","T,,W,2400",,,,,"  144",",,W","   50",",,W",,,"    4",",,W",,,,,"    0",",,W",,,,,"    0",",,W","  280",",,W",,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-01","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"  156",",,W","   33",",,W",,,"   16",",,W",,,,,,,,,,,,,"  310",",,W","  310",",,W","   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-02","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","  102",",,W,2400",,,,,"   89",",,W","   50",",,W",,,"   18",",,W",,,,,,,,,,,,,"   50",",,W","   40",",,W","   45",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-03","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    3",",,W,2400",,,,,"  139",",,W","   78",",,W",,,"   22",",,W",,,,,,,,,,,,,"   40",",,W","   50",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-04","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","   10",",,W,2400",,,,,"  156",",,W","  100",",,W",,,"   18",",,W",,,,,,,,,,,,,"  350",",,W","  190",",,W","   63",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-05","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"  133",",,W","   17",",,W",,,"   16",",,W",,,,,,,,,,,,,"   40",",,W","   50",",,W","   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-06","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"  128",",,W","   17",",,W",,,"   14",",,W",,,,,,,,,,,,,"  230",",,W","  210",",,W","   36",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-07","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"  117",",,W","   61",",,W",,,"   28",",,W",,,,,,,,,,,,,"  360",",,W","  350",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-08","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","   76",",,W,2400",,,,,"  122",",,W","    0",",,W",,,"   16",",,W",,,,,,,,,,,,,"   60",",,W","   50",",,W","   54",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-09","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"  233",",,W","   78",",,W",,,"   16",",,W",,,,,,,,,,,,,"  240",",,W","  170",",,W","   45",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-10","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","   61",",,W,2400",,,,,"  222",",,W","   72",",,W",,,"   27",",,W",,,,,,,,,,,,,"   40",",,W","   30",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-11","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","  345",",,W,2400",,,,,"   72",",,W","   50",",,W",,,"   35",",,W",,,,,,,,,,,,,"   90",",,W","  100",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-12","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","   20",",,W,2400",,,,,"  122",",,W","   56",",,W",,,"   34",",,W",,,,,,,,,,,,,"  310",",,W","  310",",,W","  103",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-13","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    5",",,W,2400",,,,,"   78",",,W","   17",",,W",,,"   17",",,W",,,,,,,,,,,,,"  300",",,W","  300",",,W","   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-14","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"  111",",,W","    6",",,W",,,"   29",",,W",,,,,,,,,,,,,"  300",",,W","  320",",,W","  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-15","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","   53",",,W,2400",,,,,"  133",",,W","    0",",,W",,,"   18",",,W",,,,,,,,,,,,,"  160",",,W","  150",",,W","   58",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-16","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    3",",,W,2400",,,,,"  122",",,W","   11",",,W",,,"   55",",,W",,,,,,,,,,,,,"  290",",,W","  290",",,W","  107",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-17","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","   20",",,W,2400",,,,,"  106",",,W","   -5",",,W",,,"   26",",,W",,,,,,,,,,,,,"  310",",,W","  310",",,W","  116",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-18","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"   44",",,W","  -16",",,W",,,"   64",",,W",,,,,,,,,,,,,"  310",",,W","  300",",,W","  134",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-19","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0","T,,W,2400",,,,,"  100",",,W","   -5",",,W",,,"   17",",,W",,,,,,,,,,,,,"  170",",,W","  240",",,W","   54",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-20","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0","T,,W,2400",,,,,"  167",",,W","   56",",,W",,,"   22",",,W",,,,,,,,,,,,,"  310",",,W","  280",",,W","   58",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-21","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"   61",",,W","  -10",",,W",,,"   51",",,W",,,,,,,,,,,,,"  320",",,W","  310",",,W","  116",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-22","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"   50",",,W","  -38",",,W",,,"   37",",,W",,,,,,,,,,,,,"  310",",,W","  310",",,W","   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-23","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","   13",",,W,2400",,,,,"   11",",,W","  -38",",,W",,,"   16",",,W",,,,,,,,,,,,,"   60",",,W","   20",",,W","   40",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-24","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","   99",",,W,2400",,,,,"   28",",,W","    6",",,W",,,"   56",",,W",,,,,,,,,,,,,"  340",",,W","  320",",,W","  107",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-25","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"   39",",,W","   -5",",,W",,,"   68",",,W",,,,,,,,,,,,,"  300",",,W","  300",",,W","  130",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-26","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"   39",",,W","  -43",",,W",,,"   45",",,W",,,,,,,,,,,,,"  300",",,W","  300",",,W","  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-27","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","  183",",,W,2400",,,,,"   22",",,W","  -66",",,W",,,"   31",",,W",,,,,,,,,,,,,"   60",",,W","   60",",,W","   89",",,W","  125",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-28","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","   66",",,W,2400",,,,,"   56",",,W","    6",",,W",,,"   27",",,W",,,,,,,,,,,,,"   50",",,W","   40",",,W","   72",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-29","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","   74",",,W,2400",,,,,"   89",",,W","   33",",,W",,,"   10",",,W",,,,,,,,,,,,,"  290",",,W","  280",",,W","   40",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-30","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"   61",",,W","   28",",,W",,,"   45",",,W",,,,,,,,,,,,,"  300",",,W","  310",",,W","   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-10-31","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","   41",",,W,2400",,,,,"   50",",,W","   22",",,W",,,"   20",",,W",,,,,,,,,,,,,"  300",",,W","  310",",,W","   58",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-01","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    5",",,W,2400",,,,,"   83",",,W","   39",",,W",,,"    9",",,W",,,,,,,,,,,,,"  310",",,W","  290",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-02","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","  185",",,W,2400",,,,,"   61",",,W","   44",",,W",,,"   23",",,W",,,,,,,,,,,,,"  350",",,W","   10",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-03","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","  406",",,W,2400",,,,,"  117",",,W","   44",",,W",,,"   44",",,W",,,,,,,,,,,,,"  270",",,W","  280",",,W","  130",",,W","  228",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-04","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"   56",",,W","  -32",",,W",,,"   46",",,W",,,,,,,,,,,,,"  270",",,W","  260",",,W","  103",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-05","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0","T,,W,2400",,,,,"   28",",,W","  -43",",,W",,,"    7",",,W",,,,,,,,,,,,,"   80",",,W","   80",",,W","   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-06","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","  188",",,W,2400",,,,,"   89",",,W","   22",",,W",,,"   13",",,W",,,,,,,,,,,,,"   70",",,W","  250",",,W","   45",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-07","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0","T,,W,2400",,,,,"  139",",,W","   50",",,W",,,"   24",",,W",,,,,,,,,,,,,"  270",",,W","  290",",,W","   72",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-08","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"   83",",,W","   44",",,W",,,"   34",",,W",,,,,,,,,,,,,"  270",",,W","  270",",,W","   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-09","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    5",",,W,2400",,,,,"   61",",,W","   -5",",,W",,,"   16",",,W",,,,,,,,,,,,,"  110",",,W","  290",",,W","   45",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-10","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","  196",",,W,2400",,,,,"   28",",,W","   -5",",,W",,,"   45",",,W",,,,,,,,,,,,,"  260",",,W","  260",",,W","  130",",,W","  215",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-11","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"    0",",,W","  -38",",,W",,,"   61",",,W",,,,,,,,,,,,,"  300",",,W","  280",",,W","  112",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-12","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"   17",",,W","  -60",",,W",,,"   32",",,W",,,,,,,,,,,,,"  310",",,W","  270",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-13","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","  201",",,W,2400",,,,,"   17",",,W","  -43",",,W",,,"   20",",,W",,,,,,,,,,,,,"  290",",,W","  270",",,W","   81",",,W","  143",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-14","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    3",",,W,2400",,,,,"    6",",,W"," -110",",,W",,,"   78",",,W",,,,,,,,,,,,,"  310",",,W","  320",",,W","  143",",,W","  219",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-15","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"  -43",",,W"," -116",",,W",,,"   26",",,W",,,,,,,,,,,,,"  290",",,W","  300",",,W","  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-16","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0","T,,W,2400",,,,,"  -43",",,W","  -77",",,W",,,"   29",",,W",,,,,,,,,,,,,"   20",",,W","  350",",,W","   67",",,W","  112",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-17","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"   17",",,W","  -77",",,W",,,"   23",",,W",,,,,,,,,,,,,"  300",",,W","  290",",,W","   67",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-18","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"  -21",",,W"," -166",",,W",,,"   22",",,W",,,,,,,,,,,,,"  300",",,W","  280",",,W","   72",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-19","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"  -16",",,W"," -177",",,W",,,"    6",",,W",,,,,,,,,,,,,"  190",",,W","  150",",,W","   36",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-20","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0","T,,W,2400",,,,,"  -27",",,W"," -116",",,W",,,"   16",",,W",,,,,,,,,,,,,"  330",",,W","   40",",,W","   40",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00014610","2018-11-21","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    3",",,W,2400",,,,,"  -21",",,W"," -110",",,W",,,"   27",",,W",,,,,,,,,,,,,"  300",",,W","  300",",,W","   98",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00014610","2018-11-22","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0","T,,W,2400",,,,," -110",",,W"," -166",",,W",,,"   72",",,W",,,,,,,,,,,,,"  310",",,W","  300",",,W","  130",",,W","  179",",,W",,,,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014610","2018-11-23","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"  -55",",,W"," -121",",,W",,,"   46",",,W",,,,,,,,,,,,,"  300",",,W","  310",",,W","  107",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-24","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"   67",",,W","  -71",",,W",,,"   11",",,W",,,,,,,,,,,,,"  250",",,W","  220",",,W","   36",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00014610","2018-11-25","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0","T,,W,2400",,,,,"   -5",",,W","  -82",",,W",,,"   14",",,W",,,,,,,,,,,,,"   60",",,W","   60",",,W","   40",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00014610","2018-11-26","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"    6",",,W","  -43",",,W",,,"   14",",,W",,,,,,,,,,,,,"   70",",,W","   60",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-27","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","  114",",,W,2400",,,,,"   11",",,W","  -10",",,W",,,"   54",",,W",,,,,,,,,,,,,"   70",",,W","   60",",,W","   89",",,W","  116",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-28","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","   30",",,W,2400",,,,,"   22",",,W","    6",",,W",,,"   39",",,W",,,,,,,,,,,,,"  340",",,W","  340",",,W","   63",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-11-29","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0","T,,W,2400",,,,,"   17",",,W","  -16",",,W",,,"   47",",,W",,,,,,,,,,,,,"  340",",,W","  340",",,W","   94",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00014610","2018-11-30","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"   17",",,W","  -27",",,W",,,"   22",",,W",,,,,,,,,,,,,"  300",",,W","  300",",,W","   54",",,W","   81",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00014610","2018-12-01","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","    0",",,W,2400",,,,,"    0",",,W","  -16",",,W",,,"   14",",,W",,,,,,,,,,,,,"  300",",,W","  290",",,W","   63",",,W","   85",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00014610","2018-12-02","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","  137",",,W,2400",,,,,"    6",",,W","  -21",",,W",,,"   18",",,W",,,,,,,,,,,,,"  120",",,W","  110",",,W","   45",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014610","2018-12-03","45.6477","-68.6925","123.7","MILLINOCKET MUNICIPAL AIRPORT, ME US","   38",",,W,2400",,,,,"   33",",,W","  -16",",,W",,,"   11",",,W",,,,,,,,,,,,,"  310",",,W","  320",",,W","   72",",,W","   94",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
