"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN12","SN12_ATTRIBUTES","SN31","SN31_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN33","SN33_ATTRIBUTES","SN34","SN34_ATTRIBUTES","SN35","SN35_ATTRIBUTES","SN36","SN36_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX12","SX12_ATTRIBUTES","SX31","SX31_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX33","SX33_ATTRIBUTES","SX34","SX34_ATTRIBUTES","SX35","SX35_ATTRIBUTES","SX36","SX36_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00122309","2018-08-10","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  306",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,"  233",",,7",,,,,,,,,,,"  239",",,7",,,"  300",",,7",,,,,,,,,,,"  256",",,7",,,,,,,,,,,,
"USC00122309","2018-08-11","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  311",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  194",",,7,0800",,,,,"  239",",,7",,,,,,,,,,,"  239",",,7",,,"  294",",,7",,,,,,,,,,,"  244",",,7",,,,,,,,,,,,
"USC00122309","2018-08-12","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    5",",,7,0800",,,,,"  311",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,"  172",",,7,0800",,,,,"  233",",,7",,,,,,,,,,,"  233",",,7",,,"  306",",,7",,,,,,,,,,,"  239",",,7",,,,,,,,,,,,
"USC00122309","2018-08-13","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  317",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,"  167",",,7,0800",,,,,"  228",",,7",,,,,,,,,,,"  228",",,7",,,"  311",",,7",,,,,,,,,,,"  244",",,7",,,,,,,,,,,,
"USC00122309","2018-08-14","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  311",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,"  156",",,7,0800",,,,,"  228",",,7",,,,,,,,,,,"  228",",,7",,,"  306",",,7",,,,,,,,,,,"  239",",,7",,,,,,,,,,,,
"USC00122309","2018-08-15","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0","T,,7,0800",,,,,"  322",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,"  183",",,7,0800",,,,,"  228",",,7",,,,,,,,,,,"  228",",,7",,,"  306",",,7",,,,,,,,,,,"  239",",,7",,,,,,,,,,,,
"USC00122309","2018-08-16","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  122",",,7,0800",,,,,"  272",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  194",",,7,0800",,,,,"  228",",,7",,,,,,,,,,,"  228",",,7",,,"  261",",,7",,,,,,,,,,,"  244",",,7",,,,,,,,,,,,
"USC00122309","2018-08-17","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   56",",,7,0800",,,,,"  289",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,"  228",",,7",,,,,,,,,,,"  228",",,7",,,"  256",",,7",,,,,,,,,,,"  228",",,7",,,,,,,,,,,,
"USC00122309","2018-08-18","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    5",",,7,0800",,,,,"  294",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,"  228",",,7",,,,,,,,,,,"  228",",,7",,,"  261",",,7",,,,,,,,,,,"  233",",,7",,,,,,,,,,,,
"USC00122309","2018-08-19","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  300",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,"  228",",,7",,,,,,,,,,,"  228",",,7",,,"  289",",,7",,,,,,,,,,,"  228",",,7",,,,,,,,,,,,
"USC00122309","2018-08-20","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  311",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,,"  228",",,7",,,,,,,,,,,"  228",",,7",,,"  306",",,7",,,,,,,,,,,"  233",",,7",,,,,,,,,,,,
"USC00122309","2018-08-21","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  267",",,7,0800",,,,,"  300",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,"  228",",,7",,,,,,,,,,,"  233",",,7",,,"  267",",,7",,,,,,,,,,,"  250",",,7",,,,,,,,,,,,
"USC00122309","2018-08-22","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   20",",,7,0800",,,,,"  278",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,"  156",",,7,0800",,,,,"  217",",,7",,,,,,,,,,,"  228",",,7",,,"  261",",,7",,,,,,,,,,,"  233",",,7",,,,,,,,,,,,
"USC00122309","2018-08-23","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  256",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,"   94",",,7,0800",,,,,"  194",",,7",,,,,,,,,,,"  211",",,7",,,"  256",",,7",,,,,,,,,,,"  228",",,7",,,,,,,,,,,,
"USC00122309","2018-08-24","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   10",",,7,0800",,,,,"  278",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,"  194",",,7,0800",,,,,"  206",",,7",,,,,,,,,,,"  206",",,7",,,"  272",",,7",,,,,,,,,,,"  217",",,7",,,,,,,,,,,,
"USC00122309","2018-08-25","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    3",",,7,0800",,,,,"  311",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0800",,,,,"  200",",,7",,,,,,,,,,,"  206",",,7",,,"  261",",,7",,,,,,,,,,,"  222",",,7",,,,,,,,,,,,
"USC00122309","2018-08-26","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00122309","2018-08-27","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  322",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  256",",,7,0800",,,,,"  228",",,7",,,,,,,,,,,"  233",",,7",,,"  272",",,7",,,,,,,,,,,"  256",",,7",,,,,,,,,,,,
"USC00122309","2018-08-28","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  333",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0800",,,,,"  239",",,7",,,,,,,,,,,"  228",",,7",,,"  283",",,7",,,,,,,,,,,"  239",",,7",,,,,,,,,,,,
"USC00122309","2018-08-29","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  339",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  217",",,7,0800",,,,,"  239",",,7",,,,,,,,,,,"  228",",,7",,,"  283",",,7",,,,,,,,,,,"  239",",,7",,,,,,,,,,,,
"USC00122309","2018-08-30","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   10",",,7,0800",,,,,"  306",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  183",",,7,0800",,,,,"  233",",,7",,,,,,,,,,,"  228",",,7",,,"  272",",,7",,,,,,,,,,,"  239",",,7",,,,,,,,,,,,
"USC00122309","2018-08-31","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  294",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,"  172",",,7,0800",,,,,"  228",",,7",,,,,,,,,,,"  228",",,7",,,"  278",",,7",,,,,,,,,,,"  244",",,7",,,,,,,,,,,,
"USC00122309","2018-09-01","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0","T,,7,0800",,,,,"  328",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  200",",,7,0800",,,,,"  228",",,7",,,,,,,,,,,"  228",",,7",,,"  283",",,7",,,,,,,,,,,"  239",",,7",,,,,,,,,,,,
"USC00122309","2018-09-02","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  322",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  200",",,7,0800",,,,,"  239",",,7",,,,,,,,,,,"  228",",,7",,,"  278",",,7",,,,,,,,,,,"  228",",,7",,,,,,,,,,,,
"USC00122309","2018-09-03","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  339",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,"  233",",,7,0800",,,,,"  239",",,7",,,,,,,,,,,"  228",",,7",,,"  283",",,7",,,,,,,,,,,"  233",",,7",,,,,,,,,,,,
"USC00122309","2018-09-04","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  339",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,"  239",",,7",,,,,,,,,,,"  233",",,7",,,"  289",",,7",,,,,,,,,,,"  250",",,7",,,,,,,,,,,,
"USC00122309","2018-09-05","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  350",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,"  244",",,7",,,,,,,,,,,"  239",",,7",,,"  300",",,7",,,,,,,,,,,"  250",",,7",,,,,,,,,,,,
"USC00122309","2018-09-06","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  339",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  200",",,7,0800",,,,,"  244",",,7",,,,,,,,,,,"  233",",,7",,,"  300",",,7",,,,,,,,,,,"  250",",,7",,,,,,,,,,,,
"USC00122309","2018-09-07","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  322",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,"  194",",,7,0800",,,,,"  250",",,7",,,,,,,,,,,"  239",",,7",,,"  283",",,7",,,,,,,,,,,"  250",",,7",,,,,,,,,,,,
"USC00122309","2018-09-08","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  295",",,7,0800",,,,,"  311",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,"  250",",I,7",,,,,,,,,,,"  228",",,7",,,"  278",",,7",,,,,,,,,,,"  239",",,7",,,,,,,,,,,,
"USC00122309","2018-09-09","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US"," 1062",",,7,0800",,,,,"  211",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,"  133",",,7,0800",,,,,"  194",",,7",,,,,,,,,,,"  200",",,7",,,"  239",",I,7",,,,,,,,,,,"  228",",,7",,,,,,,,,,,,
"USC00122309","2018-09-10","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   15",",,7,0800",,,,,"  178",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,"  122",",,7,0800",,,,,"  194",",,7",,,,,,,,,,,"  200",",,7",,,"  206",",,7",,,,,,,,,,,"  200",",,7",,,,,,,,,,,,
"USC00122309","2018-09-11","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    5",",,7,0800",,,,,"  222",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,"   94",",,7,0800",,,,,"  189",",,7",,,,,,,,,,,"  183",",,7",,,"  217",",,7",,,,,,,,,,,"  200",",,7",,,,,,,,,,,,
"USC00122309","2018-09-12","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  233",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,"  122",",,7,0800",,,,,"  183",",,7",,,,,,,,,,,"  189",",,7",,,"  217",",,7",,,,,,,,,,,"  189",",,7",,,,,,,,,,,,
"USC00122309","2018-09-13","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  256",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,"  133",",,7,0800",,,,,"  183",",,7",,,,,,,,,,,"  183",",,7",,,"  222",",,7",,,,,,,,,,,"  200",",,7",,,,,,,,,,,,
"USC00122309","2018-09-14","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  306",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,"  167",",,7,0800",,,,,"  194",",,7",,,,,,,,,,,"  194",",,7",,,"  250",",,7",,,,,,,,,,,"  211",",,7",,,,,,,,,,,,
"USC00122309","2018-09-15","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  317",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,"  217",",,7",,,,,,,,,,,"  206",",,7",,,"  267",",,7",,,,,,,,,,,"  211",",,7",,,,,,,,,,,,
"USC00122309","2018-09-16","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  322",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,"  183",",,7,0800",,,,,"  217",",,7",,,,,,,,,,,"  211",",,7",,,"  267",",,7",,,,,,,,,,,"  228",",,7",,,,,,,,,,,,
"USC00122309","2018-09-17","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  294",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,"  228",",,7",,,,,,,,,,,"  222",",,7",,,"  256",",,7",,,,,,,,,,,"  222",",,7",,,,,,,,,,,,
"USC00122309","2018-09-18","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  306",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  194",",,7,0800",,,,,"  228",",,7",,,,,,,,,,,"  222",",,7",,,"  261",",,7",,,,,,,,,,,"  222",",,7",,,,,,,,,,,,
"USC00122309","2018-09-19","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  339",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,"  228",",,7",,,,,,,,,,,"  222",",,7",,,"  272",",,7",,,,,,,,,,,"  239",",,7",,,,,,,,,,,,
"USC00122309","2018-09-20","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  339",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,"  228",",,7",,,,,,,,,,,"  228",",,7",,,"  272",",,7",,,,,,,,,,,"  239",",,7",,,,,,,,,,,,
"USC00122309","2018-09-21","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  344",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,"  233",",,7,0800",,,,,"  233",",,7",,,,,,,,,,,"  228",",,7",,,"  272",",,7",,,,,,,,,,,"  239",",,7",,,,,,,,,,,,
"USC00122309","2018-09-22","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  333",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,"  150",",,7,0800",,,,,"  222",",,7",,,,,,,,,,,"  222",",,7",,,"  267",",,7",,,,,,,,,,,"  244",",,7",,,,,,,,,,,,
"USC00122309","2018-09-23","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   79",",,7,0800",,,,,"  178",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,"  133",",,7,0800",,,,,"  194",",,7",,,,,,,,,,,"  200",",,7",,,"  217",",,7",,,,,,,,,,,"  222",",,7",,,,,,,,,,,,
"USC00122309","2018-09-24","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  152",",,7,0800",,,,,"  206",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,"  167",",,7,0800",,,,,"  178",",,7",,,,,,,,,,,"  200",",,7",,,"  189",",,7",,,,,,,,,,,"  200",",,7",,,,,,,,,,,,
"USC00122309","2018-09-25","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","  193",",,7,0800",,,,,"  228",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,"  200",",,7,0800",,,,,"  194",",,7",,,,,,,,,,,"  194",",,7",,,"  206",",,7",,,,,,,,,,,"  206",",,7",,,,,,,,,,,,
"USC00122309","2018-09-26","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   79",",,7,0800",,,,,"  244",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,"  206",",,7",,,,,,,,,,,"  206",",,7",,,"  211",",,7",,,,,,,,,,,"  211",",,7",,,,,,,,,,,,
"USC00122309","2018-09-27","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    5",",,7,0800",,,,,"  222",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,"  106",",,7,0800",,,,,"  183",",,7",,,,,,,,,,,"  194",",,7",,,"  233",",,7",,,,,,,,,,,"  211",",,7",,,,,,,,,,,,
"USC00122309","2018-09-28","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   48",",,7,0800",,,,,"  222",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,"   89",",,7,0800",,,,,"  167",",,7",,,,,,,,,,,"  178",",,7",,,"  189",",,7",,,,,,,,,,,"  206",",,7",,,,,,,,,,,,
"USC00122309","2018-09-29","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  233",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,"   78",",,7,0800",,,,,"  161",",,7",,,,,,,,,,,"  178",",,7",,,"  222",",,7",,,,,,,,,,,"  194",",,7",,,,,,,,,,,,
"USC00122309","2018-09-30","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  244",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,"   94",",,7,0800",,,,,"  167",",,7",,,,,,,,,,,"  178",",,7",,,"  217",",,7",,,,,,,,,,,"  183",",,7",,,,,,,,,,,,
"USC00122309","2018-10-01","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  278",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,"  122",",,7,0800",,,,,"  178",",,7",,,,,,,,,,,"  178",",,7",,,"  233",",,7",,,,,,,,,,,"  200",",,7",,,,,,,,,,,,
"USC00122309","2018-10-02","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  300",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,"  194",",,7,0800",,,,,"  183",",,7",,,,,,,,,,,"  183",",,7",,,"  233",",,7",,,,,,,,,,,"  228",",,7",,,,,,,,,,,,
"USC00122309","2018-10-03","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  306",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,"  211",",,7",,,,,,,,,,,"  211",",,7",,,"  244",",,7",,,,,,,,,,,"  228",",,7",,,,,,,,,,,,
"USC00122309","2018-10-04","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  306",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  217",",,7,0800",,,,,"  211",",,7",,,,,,,,,,,"  217",",,7",,,"  250",",,7",,,,,,,,,,,"  222",",,7",,,,,,,,,,,,
"USC00122309","2018-10-05","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  289",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,"  211",",,7",,,,,,,,,,,"  211",",,7",,,"  233",",,7",,,,,,,,,,,"  228",",,7",,,,,,,,,,,,
"USC00122309","2018-10-06","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0","T,,7,0800",,,,,"  317",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  194",",,7,0800",,,,,"  211",",,7",,,,,,,,,,,"  206",",,7",,,"  256",",,7",,,,,,,,,,,"  217",",,7",,,,,,,,,,,,
"USC00122309","2018-10-07","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  317",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,,"  217",",,7",,,,,,,,,,,"  217",",,7",,,"  256",",,7",,,,,,,,,,,"  228",",,7",,,,,,,,,,,,
"USC00122309","2018-10-08","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  317",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,"  194",",,7,0800",,,,,"  222",",,7",,,,,,,,,,,"  217",",,7",,,"  256",",,7",,,,,,,,,,,"  228",",,7",,,,,,,,,,,,
"USC00122309","2018-10-09","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  311",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,,"  222",",,7",,,,,,,,,,,"  222",",,7",,,"  256",",,7",,,,,,,,,,,"  228",",,7",,,,,,,,,,,,
"USC00122309","2018-10-10","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  300",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,,"  222",",,7",,,,,,,,,,,"  211",",,7",,,"  250",",,7",,,,,,,,,,,"  222",",,7",,,,,,,,,,,,
"USC00122309","2018-10-11","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   20",",,7,0800",,,,,"  256",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,"   89",",,7,0800",,,,,"  194",",,7",,,,,,,,,,,"  200",",,7",,,"  222",",,7",,,,,,,,,,,"  222",",,7",,,,,,,,,,,,
"USC00122309","2018-10-12","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  200",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,,,,"  150",",,7",,,,,,,,,,,"  167",",,7",,,"  206",",,7",,,,,,,,,,,"  200",",,7",,,,,,,,,,,,
"USC00122309","2018-10-13","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   61",",,7,0800",,,,,"  133",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,"   22",",,7,0800",,,,,"  139",",,7",,,,,,,,,,,"  156",",,7",,,"  172",",,7",,,,,,,,,,,"  167",",,7",,,,,,,,,,,,
"USC00122309","2018-10-14","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   56",",,7,0800",,,,,"  139",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,"   67",",,7,0800",,,,,"  139",",,7",,,,,,,,,,,"  150",",,7",,,"  172",",,7",,,,,,,,,,,"  156",",,7",,,,,,,,,,,,
"USC00122309","2018-10-15","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   20",",,7,0800",,,,,"  133",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,"   94",",,7,0800",,,,,"  139",",,7",,,,,,,,,,,"  144",",,7",,,"  144",",,7",,,,,,,,,,,"  156",",,7",,,,,,,,,,,,
"USC00122309","2018-10-16","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  122",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0800",,,,,"  117",",,7",,,,,,,,,,,"  139",",,7",,,"  144",",,7",,,,,,,,,,,"  156",",,7",,,,,,,,,,,,
"USC00122309","2018-10-17","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  117",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,"   22",",,7,0800",,,,,"  111",",,7",,,,,,,,,,,"  128",",,7",,,"  139",",,7",,,,,,,,,,,"  139",",,7",,,,,,,,,,,,
"USC00122309","2018-10-18","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  172",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0800",,,,,"  106",",,7",,,,,,,,,,,"  128",",,7",,,"  161",",,7",,,,,,,,,,,"  139",",,7",,,,,,,,,,,,
"USC00122309","2018-10-19","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  156",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"    6",",,7,0800",,,,,"  106",",,7",,,,,,,,,,,"  122",",,7",,,"  156",",,7",,,,,,,,,,,"  133",",,7",,,,,,,,,,,,
"USC00122309","2018-10-20","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","   46",",,7,0800",,,,,"  156",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,"   78",",,7,0800",,,,,"  106",",,7",,,,,,,,,,,"  117",",,7",,,"  128",",,7",,,,,,,,,,,"  128",",,7",,,,,,,,,,,,
"USC00122309","2018-10-21","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  178",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0800",,,,,"   94",",,7",,,,,,,,,,,"  111",",,7",,,"  156",",,7",,,,,,,,,,,"  139",",,7",,,,,,,,,,,,
"USC00122309","2018-10-22","38.4558","-86.6983","210.3","DUBOIS S IN FORAGE FARM, IN US","    0",",,7,0800",,,,,"  128",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"   17",",,7,0800",,,,,"   78",",,7",,,,,,,,,,,"  111",",,7",,,"  133",",,7",,,,,,,,,,,"  122",",,7",,,,,,,,,,,,
