"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00014950","2018-09-04","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    3",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  222",",,W",,,,,"   44",",,W",,,,,,,,,,,,,"  180",",,W","  180",",,W",,,,,"   89",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-05","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","  389",",,W,2400","    0",",,H","    0",",,H","  250",",,W","  200",",,W",,,,,"   41",",,W",,,,,,,,,,,,,"   30",",,W","  250",",,W",,,,,"   72",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-06","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","   91",",,W,2400","    0",",,H","    0",",,H","  211",",,W","  178",",,W",,,,,"   55",",,W",,,,,,,,,,,,,"   80",",,W","   60",",,W",,,,,"   98",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-07","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","  251",",,W,2400","    0",",,H","    0",",,H","  189",",,W","  150",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"   80",",,W","   90",",,W",,,,,"   76",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-08","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    3",",,W,2400","    0",",,H","    0",",,H","  217",",,W","  150",",,W",,,,,"   49",",,W",,,,,,,,,,,,,"   40",",,W","   60",",,W",,,,,"   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-09","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  244",",,W","  122",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"   40",",,W","   50",",,W",,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-10","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  250",",,W","   83",",,W",,,,,"   17",",,W",,,,,,,,,,,,,"  240",",,W","  170",",,W",,,,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-11","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  278",",,W","  133",",,W",,,,,"   33",",,W",,,,,,,,,,,,,"  170",",,W","  200",",,W",,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-12","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  272",",,W","  144",",,W",,,,,"   32",",,W",,,,,,,,,,,,,"  140",",,W","  190",",,W",,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-13","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  289",",,W","  150",",,W",,,,,"   35",",,W",,,,,,,,,,,,,"  140",",,W","  210",",,W",,,,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-14","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  178",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"  180",",,W","  180",",,W",,,,,"   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-15","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  322",",,W","  172",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"  150",",,W","  170",",,W",,,,,"   45",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-16","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  167",",,W",,,,,"   23",",,W",,,,,,,,,,,,,"  150",",,W","  140",",,W",,,,,"   54",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-17","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  178",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"  210",",,W","  190",",,W",,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-18","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","  132",",,W,2400","    0",",,H","    0",",,H","  306",",,W","  178",",,W",,,,,"   43",",,W",,,,,,,,,,,,,"   30",",,W","   30",",,W",,,,,"  179",",,W","  255",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-19","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  289",",,W","  189",",,W",,,,,"   46",",,W",,,,,,,,,,,,,"  100",",,W","   90",",,W",,,,,"   81",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-20","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0","T,,W,2400","    0",",,H","    0",",,H","  339",",,W","  206",",,W",,,,,"   54",",,W",,,,,,,,,,,,,"  300",",,W","  310",",,W",,,,,"  143",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-21","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","   23",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   89",",,W",,,,,"   62",",,W",,,,,,,,,,,,,"  320",",,W","  310",",,W",,,,,"  112",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-22","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","   72",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"  120",",,W","  130",",,W",,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-23","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","   78",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"  150",",,W","  120",",,W",,,,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-24","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  267",",,W","  111",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"  160",",,W","  170",",,W",,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-25","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","  155",",,W,2400",,,,,"  256",",,W","   89",",,W",,,,,"   48",",,W",,,,,,,,,,,,,"  310",",,W","  310",",,W",,,,,"  107",",,W","  139",",,W",,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-26","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   72",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  330",",,W","  340",",,W",,,,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-27","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","   72",",,W",,,,,"   42",",,W",,,,,,,,,,,,,"  200",",,W","  220",",,W",,,,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-28","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0","T,,W,2400","    0",",,H","    0",",,H","  139",",,W","   44",",,W",,,,,"   32",",,W",,,,,,,,,,,,,"  350",",,W","  360",",,W",,,,,"   81",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-29","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","   23",",,W,2400","    0",",,H","    0",",,H","  117",",,W","   56",",,W",,,,,"   33",",,W",,,,,,,,,,,,,"  120",",,W","  130",",,W",,,,,"   89",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-09-30","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","   23",",,W,2400","    0",",,H","    0",",,H","  139",",,W","  106",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"   30",",,W","   30",",,W",,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-01","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    3",",,W,2400","    0",",,H","    0",",,H","  261",",,W","  111",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  310",",,W","  320",",,W",,,,,"   98",",,W","  130",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-02","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0","T,,W,2400","    0",",,H","    0",",,H","  194",",,W","  111",",,W",,,,,"   27",",,W",,,,,,,,,,,,,"  160",",,W","  150",",,W",,,,,"   54",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-03","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","   48",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  144",",,W",,,,,"   76",",,W",,,,,,,,,,,,,"  260",",,W","  240",",,W",,,,,"  148",",,W","  228",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-04","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0","T,,W,2400","    0",",,H","    0",",,H","  161",",,W","   56",",,W",,,,,"   55",",,W",,,,,,,,,,,,,"  330",",,W","  330",",,W",,,,,"   98",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-05","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","  193",",,W,2400","    0",",,H",,,"  178",",,W","  122",",,W",,,,,"   27",",,W",,,,,,,,,,,,,"  140",",,W","  310",",,W",,,,,"   76",",,W","  103",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-06","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","  399",",,W,2400","    0",",,H","    0",",,H","  161",",,W","  100",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"  330",",,W","  320",",,W",,,,,"   98",",,W","  121",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-07","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","  142",",,W,2400","    0",",,H","    0",",,H","  156",",,W","  111",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"   70",",,W","   70",",,W",,,,,"   76",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-08","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","  246",",,W,2400","    0",",,H","    0",",,H","  250",",,W","  156",",,W",,,,,"   35",",,W",,,,,,,,,,,,,"  290",",,W","  300",",,W",,,,,"  103",",,W","  130",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-09","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","  213",",,W,2400","    0",",,H","    0",",,H","  256",",,W","  189",",,W",,,,,"   43",",,W",,,,,,,,,,,,,"  170",",,W","  170",",,W",,,,,"   81",",,W","  121",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-10","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400",,,"    0",",,H","  200",",,W","   56",",,W",,,,,"   62",",,W",,,,,,,,,,,,,"  260",",,W","  290",",,W",,,,,"  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-11","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","   94",",,W","   11",",,W",,,,,"   50",",,W",,,,,,,,,,,,,"  290",",,W","  300",",,W",,,,,"  112",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-12","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","   18",",,W,2400",,,"    0",",,H","   61",",,W","   11",",,W",,,,,"   21",",,W",,,,,,,,,,,,,"  210",",,W","  230",",,W",,,,,"   45",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-13","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","   39",",,W",,,,,"   40",",,W",,,,,,,,,,,,,"  170",",,W","  200",",,W",,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-14","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","   10",",,W,2400","    0",",,H","    0",",,H","  106",",,W","   11",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"  340",",,W","  350",",,W",,,,,"  103",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-15","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0","T,,W,2400","    0",",,H","    0",",,H","   89",",,W","   -5",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"  330",",,W","  320",",,W",,,,,"   89",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-16","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","  -10",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"  240",",,W","  240",",,W",,,,,"   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-17","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   11",",,W",,,,,"   37",",,W",,,,,,,,,,,,,"  330",",,W","  330",",,W",,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-18","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","    0",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"  210",",,W","  230",",,W",,,,,"   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-19","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0","T,,W,2400",,,"    0",",,H","  172",",,W","   72",",,W",,,,,"   51",",,W",,,,,,,,,,,,,"  250",",,W","  260",",,W",,,,,"   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-20","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400",,,"    0",",,H","  111",",,W","  -27",",,W",,,,,"   64",",,W",,,,,,,,,,,,,"  330",",,W","  350",",,W",,,,,"  174",",,W","  224",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-21","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","  -38",",,W",,,,,"   41",",,W",,,,,,,,,,,,,"  190",",,W","  180",",,W",,,,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-22","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   50",",,W",,,,,"   32",",,W",,,,,,,,,,,,,"  320",",,W","  320",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-23","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","    0",",,W",,,,,"   28",",,W",,,,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"   45",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-24","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","  -21",",,W",,,,,"   25",",,W",,,,,,,,,,,,,"  130",",,W","  130",",,W",,,,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-25","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0","T,,W,2400","    0",",,H","    0",",,H","  122",",,W","   56",",,W",,,,,"   28",",,W",,,,,,,,,,,,,"   70",",,W","   60",",,W",,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-26","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0","T,,W,2400","    0",",,H","    0",",,H","  144",",,W","   61",",,W",,,,,"   19",",,W",,,,,,,,,,,,,"   40",",,W","   40",",,W",,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-27","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0","T,,W,2400","    0",",,H","    0",",,H","  194",",,W","   56",",,W",,,,,"   24",",,W",,,,,,,,,,,,,"  280",",,W","  310",",,W",,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-28","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   28",",,W",,,,,"   66",",,W",,,,,,,,,,,,,"  310",",,W","  300",",,W",,,,,"  148",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-29","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   11",",,W",,,,,"   32",",,W",,,,,,,,,,,,,"  180",",,W","  180",",,W",,,,,"   72",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-30","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0","T,,W,2400","    0",",,H","    0",",,H","  161",",,W","   89",",,W",,,,,"   40",",,W",,,,,,,,,,,,,"  340",",,W","  340",",,W",,,,,"   81",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-10-31","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   50",",,W",,,,,"   23",",,W",,,,,,,,,,,,,"  330",",,W","  330",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-11-01","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   22",",,W",,,,,"   18",",,W",,,,,,,,,,,,,"  340",",,W","  330",",,W",,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-11-02","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","  106",",,W","   44",",,W",,,,,"   27",",,W",,,,,,,,,,,,,"  180",",,W","  190",",,W",,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-11-03","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","  119",",,W,2400","    0",",,H","    0",",,H","   83",",,W","   28",",,W",,,,,"   44",",,W",,,,,,,,,,,,,"   80",",,W","   80",",,W",,,,,"  107",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-11-04","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","  213",",,W,2400","    0",",,H","    0",",,H","  100",",,W","   61",",,W",,,,,"   45",",,W",,,,,,,,,,,,,"  280",",,W","  290",",,W",,,,,"   89",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-11-05","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","   20",",,W,2400",,,"    0",",,H","   94",",,W","   33",",,W",,,,,"   52",",,W",,,,,,,,,,,,,"  270",",,W","  270",",,W",,,,,"  103",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-11-06","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","   78",",,W","  -10",",,W",,,,,"   68",",,W",,,,,,,,,,,,,"  290",",,W","  280",",,W",,,,,"  130",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014950","2018-11-07","41.1077","-92.4466","256.6","OTTUMWA INDUSTRIAL AIRPORT, IA US","    0",",,W,2400","    0",",,H","    0",",,H","   22",",,W","  -21",",,W",,,,,"   51",",,W",,,,,,,,,,,,,"  320",",,W","  290",",,W",,,,,"   89",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
